symbol,date,wave,entry_time,exit_time,entry_price,exit_price,shares,pnl_pct,pnl_dollar,exit_reason,cross_time_min,vol_at_cross,macd_hist_pct,w1_pnl
TNXP,2025-03-06,1,2025-03-06 14:38:00+00:00,2025-03-06 14:53:00+00:00,12.4908,13.5564,4002,8.53,4264.74,macd_flip,30,197090,1.168,8.53
MYE,2025-03-06,1,2025-03-06 14:39:00+00:00,2025-03-06 14:45:00+00:00,12.6326,12.3676,3958,-2.1,-1049.0,hard_stop,7,109912,1.0886,-2.1
DWTX,2025-03-07,1,2025-03-07 15:03:00+00:00,2025-03-07 15:36:00+00:00,5.5455,6.5834,9016,18.72,9357.44,macd_flip,8,97455,2.1014,18.72
GCO,2025-03-07,1,2025-03-07 15:59:00+00:00,2025-03-07 16:18:00+00:00,25.2991,26.1438,1976,3.34,1669.24,macd_flip,3,5352,0.6831,3.34
METC,2025-03-11,1,2025-03-11 13:34:00+00:00,2025-03-11 13:35:00+00:00,10.2552,10.0401,4875,-2.1,-1048.88,hard_stop,3,77538,1.0793,-2.1
MYO,2025-03-11,1,2025-03-11 13:34:00+00:00,2025-03-11 13:35:00+00:00,5.6798,5.5606,8803,-2.1,-1048.98,hard_stop,3,268903,0.6755,-2.1
DWTX,2025-03-11,1,2025-03-11 13:38:00+00:00,2025-03-11 13:40:00+00:00,9.3939,9.1968,5322,-2.1,-1048.88,hard_stop,7,287937,1.0245,-2.1
GRRR,2025-03-11,1,2025-03-11 13:38:00+00:00,2025-03-11 13:42:00+00:00,26.026,25.48,1921,-2.1,-1048.91,hard_stop,7,280814,0.6535,-2.1
RDW,2025-03-11,1,2025-03-11 13:39:00+00:00,2025-03-11 13:40:00+00:00,10.7808,10.5546,4637,-2.1,-1048.8,hard_stop,8,289844,1.0736,-2.1
OPRX,2025-03-12,1,2025-03-12 13:35:00+00:00,2025-03-12 13:36:00+00:00,6.0761,5.9486,8229,-2.1,-1049.0,hard_stop,3,46183,1.6798,-2.1
TKNO,2025-03-12,1,2025-03-12 13:36:00+00:00,2025-03-12 13:37:00+00:00,6.1725,6.043,8100,-2.1,-1048.94,hard_stop,5,47537,0.6758,-2.1
CRVO,2025-03-12,1,2025-03-12 13:47:00+00:00,2025-03-12 14:11:00+00:00,2.5726,3.5366,19435,37.47,18735.14,macd_flip,14,81535,0.6263,37.47
OPRX,2025-03-13,1,2025-03-13 13:33:00+00:00,2025-03-13 13:34:00+00:00,7.1672,7.0168,6976,-2.1,-1048.96,hard_stop,2,139745,0.7589,-2.1
NN,2025-03-13,1,2025-03-13 13:34:00+00:00,2025-03-13 13:50:00+00:00,11.0811,11.6433,4512,5.07,2536.98,macd_flip,3,50256,0.8651,5.07
RAIL,2025-03-13,1,2025-03-13 13:37:00+00:00,2025-03-13 13:38:00+00:00,8.1902,8.0184,6104,-2.1,-1048.85,hard_stop,6,140224,0.8007,-2.1
QNTM,2025-03-17,1,2025-03-17 13:40:00+00:00,2025-03-17 13:41:00+00:00,6.3263,6.1936,7903,-2.1,-1048.94,hard_stop,9,68661,1.1506,-2.1
SKBL,2025-03-17,1,2025-03-17 13:41:00+00:00,2025-03-17 13:42:00+00:00,12.9529,12.6812,3860,-2.1,-1048.97,hard_stop,9,102330,1.5073,-2.1
HNRG,2025-03-18,1,2025-03-18 13:36:00+00:00,2025-03-18 13:37:00+00:00,12.3423,12.0834,4051,-2.1,-1048.97,hard_stop,5,73550,0.6873,-2.1
KBSX,2025-03-18,1,2025-03-18 14:01:00+00:00,2025-03-18 14:17:00+00:00,1.4079,1.4993,35513,6.49,3245.63,macd_flip,6,4695,0.8453,6.49
LSE,2025-03-19,1,2025-03-19 13:55:00+00:00,2025-03-19 13:56:00+00:00,12.9456,12.674,3862,-2.1,-1048.92,hard_stop,1,203591,0.5278,-2.1
CSAI,2025-03-19,1,2025-03-19 14:13:00+00:00,2025-03-19 14:15:00+00:00,6.3664,6.2328,7853,-2.1,-1048.9,hard_stop,24,34109,0.6392,-2.1
ELAB,2025-03-20,1,2025-03-20 13:34:00+00:00,2025-03-20 13:44:00+00:00,7.3558,7.2015,6797,-2.1,-1048.95,hard_stop,3,43835,1.4281,-2.1
TITN,2025-03-20,1,2025-03-20 13:38:00+00:00,2025-03-20 13:39:00+00:00,14.8398,14.5285,3369,-2.1,-1048.9,hard_stop,1,49870,0.5768,-2.1
BKKT,2025-03-20,1,2025-03-20 13:41:00+00:00,2025-03-20 14:09:00+00:00,10.7007,12.7067,4672,18.75,9371.99,macd_flip,10,162924,0.6399,18.75
GLUE,2025-03-20,1,2025-03-20 13:53:00+00:00,2025-03-20 13:55:00+00:00,7.2623,7.1099,6884,-2.1,-1048.86,hard_stop,21,128322,0.9413,-2.1
AIFF,2025-03-20,1,2025-03-20 13:56:00+00:00,2025-03-20 14:03:00+00:00,5.1552,5.0664,9699,-1.72,-860.51,macd_flip,23,151912,0.7159,-1.72
TNXP,2025-03-21,1,2025-03-21 13:33:00+00:00,2025-03-21 13:47:00+00:00,20.1501,20.9898,2481,4.17,2083.19,macd_flip,2,153975,0.5558,4.17
CRVO,2025-03-21,1,2025-03-21 13:42:00+00:00,2025-03-21 13:44:00+00:00,15.1551,14.8372,3299,-2.1,-1048.93,hard_stop,2,266305,1.4477,-2.1
DMRA,2025-03-21,1,2025-03-21 14:21:00+00:00,2025-03-21 14:22:00+00:00,5.6857,5.5664,8794,-2.1,-1049.0,hard_stop,1,27422,2.3657,-2.1
ANAB,2025-03-24,1,2025-03-24 13:41:00+00:00,2025-03-24 13:56:00+00:00,19.7697,20.1848,2529,2.1,1049.65,macd_flip,10,160754,0.5375,2.1
CYRX,2025-03-24,1,2025-03-24 13:46:00+00:00,2025-03-24 13:52:00+00:00,6.8168,6.7782,7334,-0.57,-283.06,macd_flip,15,167565,0.5483,-0.57
ZYBT,2025-03-25,1,2025-03-25 17:01:00+00:00,2025-03-25 17:04:00+00:00,7.5055,7.348,6661,-2.1,-1048.88,hard_stop,19,149577,0.5554,-2.1
ZYBT,2025-03-26,1,2025-03-26 13:45:00+00:00,2025-03-26 13:55:00+00:00,7.4374,7.2814,6722,-2.1,-1048.88,hard_stop,5,42138,1.2652,-2.1
BIYA,2025-03-27,1,2025-03-27 13:40:00+00:00,2025-03-27 13:41:00+00:00,5.4453,5.3311,9182,-2.1,-1048.98,hard_stop,7,37921,0.9488,-2.1
QNTM,2025-03-27,1,2025-03-27 14:04:00+00:00,2025-03-27 14:08:00+00:00,8.3083,8.134,6018,-2.1,-1048.99,hard_stop,32,145583,1.099,-2.1
CRVO,2025-03-28,1,2025-03-28 13:37:00+00:00,2025-03-28 13:43:00+00:00,8.909,8.7413,5612,-1.88,-940.85,macd_flip,6,71444,0.6198,-1.88
BIYA,2025-03-28,1,2025-03-28 13:53:00+00:00,2025-03-28 13:54:00+00:00,7.1348,6.9851,7007,-2.1,-1048.87,hard_stop,13,250490,0.8022,-2.1
TNXP,2025-03-31,1,2025-03-31 13:33:00+00:00,2025-03-31 13:47:00+00:00,20.1348,21.5513,2483,7.04,3517.2,macd_flip,2,99869,0.7302,7.04
GRRR,2025-03-31,1,2025-03-31 13:46:00+00:00,2025-03-31 13:58:00+00:00,26.7567,26.8182,1868,0.23,114.74,macd_flip,15,297673,0.5742,0.23
CSAI,2025-04-01,1,2025-04-01 13:54:00+00:00,2025-04-01 13:55:00+00:00,6.2963,6.1642,7941,-2.1,-1048.98,hard_stop,1,276200,0.7671,-2.1
PHAT,2025-04-02,1,2025-04-02 13:35:00+00:00,2025-04-02 13:53:00+00:00,5.4254,5.5944,9215,3.11,1557.15,macd_flip,4,27680,0.9636,3.11
WTF,2025-04-02,1,2025-04-02 13:37:00+00:00,2025-04-02 13:48:00+00:00,16.2662,15.925,3073,-2.1,-1048.71,hard_stop,2,176241,0.6852,-2.1
CRVO,2025-04-02,1,2025-04-02 13:40:00+00:00,2025-04-02 13:44:00+00:00,11.0711,10.8388,4516,-2.1,-1048.94,hard_stop,9,141655,0.5907,-2.1
VMAR,2025-04-02,1,2025-04-02 14:08:00+00:00,2025-04-02 14:10:00+00:00,5.1105,5.0033,9783,-2.1,-1048.92,hard_stop,26,29597,0.5996,-2.1
AREB,2025-04-02,1,2025-04-02 14:35:00+00:00,2025-04-02 14:42:00+00:00,1.5526,1.52,32205,-2.1,-1049.0,hard_stop,42,91930,1.4627,-2.1
VPG,2025-04-02,1,2025-04-02 14:46:00+00:00,2025-04-02 14:57:00+00:00,25.5555,26.6433,1956,4.26,2127.74,macd_flip,15,67933,1.1085,4.26
CGTL,2025-04-03,1,2025-04-03 14:03:00+00:00,2025-04-03 14:04:00+00:00,4.6096,4.5129,10846,-2.1,-1048.91,hard_stop,21,80529,1.0819,-2.1
CGTL,2025-04-04,1,2025-04-04 13:33:00+00:00,2025-04-04 13:34:00+00:00,5.8959,5.7722,8480,-2.1,-1048.94,hard_stop,2,6166,0.7982,-2.1
CRVO,2025-04-04,1,2025-04-04 13:36:00+00:00,2025-04-04 13:46:00+00:00,12.5126,12.535,3995,0.18,89.3,macd_flip,5,72763,0.6993,0.18
ROBN,2025-04-07,1,2025-04-07 13:34:00+00:00,2025-04-07 13:35:00+00:00,6.967,6.8208,7176,-2.1,-1048.89,hard_stop,3,127198,1.4116,-2.1
TNXP,2025-04-07,1,2025-04-07 13:48:00+00:00,2025-04-07 13:49:00+00:00,16.4164,16.072,3045,-2.1,-1048.75,hard_stop,16,100602,0.8053,-2.1
SMCL,2025-04-07,1,2025-04-07 13:49:00+00:00,2025-04-07 14:20:00+00:00,8.3784,10.1099,5967,20.67,10331.92,macd_flip,18,155099,0.5515,20.67
SMCX,2025-04-07,1,2025-04-07 13:53:00+00:00,2025-04-07 14:20:00+00:00,24.034,26.983,2080,12.27,6133.88,macd_flip,22,298606,1.0218,12.27
NNE,2025-04-07,1,2025-04-07 13:54:00+00:00,2025-04-07 14:09:00+00:00,21.021,21.7471,2378,3.45,1726.74,macd_flip,23,252409,0.516,3.45
SEI,2025-04-07,1,2025-04-07 13:55:00+00:00,2025-04-07 14:06:00+00:00,16.2312,16.5235,3080,1.8,900.11,macd_flip,21,133060,0.6906,1.8
USAR,2025-04-07,1,2025-04-07 13:55:00+00:00,2025-04-07 14:08:00+00:00,8.008,8.2817,6243,3.42,1708.77,macd_flip,24,142539,1.202,3.42
CRNC,2025-04-07,1,2025-04-07 14:12:00+00:00,2025-04-07 14:21:00+00:00,7.1822,7.0315,6961,-2.1,-1048.9,hard_stop,41,221062,0.7019,-2.1
AVGX,2025-04-07,1,2025-04-07 14:13:00+00:00,2025-04-07 14:14:00+00:00,12.6526,12.3872,3951,-2.1,-1048.8,hard_stop,42,238240,0.9795,-2.1
AEHR,2025-04-07,1,2025-04-07 14:13:00+00:00,2025-04-07 14:20:00+00:00,7.671,7.51,6518,-2.1,-1048.99,hard_stop,42,232174,0.6277,-2.1
EXTR,2025-04-07,1,2025-04-07 14:14:00+00:00,2025-04-07 14:20:00+00:00,11.5015,11.2602,4347,-2.1,-1048.94,hard_stop,42,208384,0.5734,-2.1
FDNI,2025-04-07,1,2025-04-07 14:25:00+00:00,2025-04-07 15:23:00+00:00,27.8464,27.2622,1795,-2.1,-1048.67,hard_stop,6,20607,0.7269,-2.1
MXL,2025-04-07,1,2025-04-07 14:53:00+00:00,2025-04-07 15:05:00+00:00,9.7497,9.6903,5128,-0.61,-304.81,macd_flip,31,240065,0.5707,-0.61
AREB,2025-04-08,1,2025-04-08 13:37:00+00:00,2025-04-08 13:44:00+00:00,12.6927,12.4264,3939,-2.1,-1048.93,hard_stop,2,77548,1.1516,-2.1
NEXT,2025-04-08,1,2025-04-08 13:41:00+00:00,2025-04-08 13:52:00+00:00,7.3123,7.3726,6837,0.82,412.37,macd_flip,10,269568,0.5582,0.82
WTF,2025-04-08,1,2025-04-08 13:44:00+00:00,2025-04-08 13:54:00+00:00,6.9469,6.9031,7197,-0.63,-315.59,macd_flip,13,102126,0.7623,-0.63
SOBR,2025-04-08,1,2025-04-08 13:48:00+00:00,2025-04-08 13:49:00+00:00,7.3116,7.1582,6838,-2.1,-1048.93,hard_stop,8,262823,1.8204,-2.1
FATN,2025-04-08,1,2025-04-08 15:06:00+00:00,2025-04-08 16:30:00+00:00,9.6897,13.4865,5160,39.18,19591.59,macd_flip,1,297874,2.5843,39.18
FEED,2025-04-09,1,2025-04-09 13:37:00+00:00,2025-04-09 13:41:00+00:00,6.8068,6.664,7345,-2.1,-1048.91,hard_stop,6,120400,1.3425,-2.1
AREB,2025-04-09,1,2025-04-09 13:40:00+00:00,2025-04-09 13:41:00+00:00,9.5796,9.3786,5219,-2.1,-1048.91,hard_stop,5,69561,1.4399,-2.1
AEHR,2025-04-09,1,2025-04-09 13:42:00+00:00,2025-04-09 13:45:00+00:00,7.7778,7.6146,6428,-2.1,-1048.91,hard_stop,11,261776,0.834,-2.1
ROBN,2025-04-09,1,2025-04-09 15:08:00+00:00,2025-04-09 15:32:00+00:00,8.4384,8.4915,5925,0.63,314.44,macd_flip,12,281560,0.5194,0.63
BLIV,2025-04-09,1,2025-04-09 15:14:00+00:00,2025-04-09 15:19:00+00:00,4.1842,4.0964,11949,-2.1,-1048.93,hard_stop,22,9776,1.8093,-2.1
SOFX,2025-04-09,1,2025-04-09 15:22:00+00:00,2025-04-09 15:42:00+00:00,6.3655,6.2319,7854,-2.1,-1048.88,hard_stop,28,79122,0.5429,-2.1
NVRI,2025-04-09,1,2025-04-09 17:21:00+00:00,2025-04-09 17:39:00+00:00,5.4504,5.5744,9173,2.27,1137.22,macd_flip,174,297226,0.5059,2.27
CLDX,2025-04-09,1,2025-04-09 17:22:00+00:00,2025-04-09 17:39:00+00:00,16.046,16.4136,3116,2.29,1145.25,macd_flip,190,257119,0.5707,2.29
SNBR,2025-04-09,1,2025-04-09 17:22:00+00:00,2025-04-09 17:40:00+00:00,5.025,5.4096,9950,7.65,3826.42,macd_flip,184,256923,0.6869,7.65
AMSC,2025-04-09,1,2025-04-09 17:23:00+00:00,2025-04-09 17:39:00+00:00,17.7678,18.2218,2814,2.56,1277.58,macd_flip,201,272685,0.7779,2.56
ACDC,2025-04-09,1,2025-04-09 17:25:00+00:00,2025-04-09 17:40:00+00:00,4.8248,4.8651,10363,0.84,417.73,macd_flip,77,278680,0.8544,0.84
AREB,2025-04-10,1,2025-04-10 13:53:00+00:00,2025-04-10 13:58:00+00:00,9.4695,9.2708,5280,-2.1,-1048.97,hard_stop,9,273066,3.8438,-2.1
CBLL,2025-04-11,1,2025-04-11 13:34:00+00:00,2025-04-11 13:41:00+00:00,14.6584,14.3509,3411,-2.1,-1049.0,hard_stop,3,41806,0.9156,-2.1
FEED,2025-04-11,1,2025-04-11 13:35:00+00:00,2025-04-11 13:41:00+00:00,5.9059,5.782,8466,-2.1,-1048.99,hard_stop,4,118194,0.9285,-2.1
AREB,2025-04-11,1,2025-04-11 13:42:00+00:00,2025-04-11 13:43:00+00:00,9.9799,9.7705,5010,-2.1,-1048.98,hard_stop,1,146017,1.0492,-2.1
ATON,2025-04-11,1,2025-04-11 13:53:00+00:00,2025-04-11 13:54:00+00:00,7.4074,7.252,6750,-2.1,-1049.0,hard_stop,2,48784,3.1062,-2.1
FATN,2025-04-11,1,2025-04-11 14:36:00+00:00,2025-04-11 14:49:00+00:00,6.9469,6.945,7197,-0.03,-13.62,macd_flip,37,136513,2.4556,-0.03
WTF,2025-04-14,1,2025-04-14 14:41:00+00:00,2025-04-14 14:47:00+00:00,7.6376,7.4774,6546,-2.1,-1048.91,hard_stop,50,132242,0.9526,-2.1
FATN,2025-04-14,1,2025-04-14 16:35:00+00:00,2025-04-14 17:36:00+00:00,6.8057,9.1708,7346,34.75,17374.18,macd_flip,127,269050,1.0547,34.75
FATN,2025-04-17,1,2025-04-17 14:44:00+00:00,2025-04-17 14:50:00+00:00,10.3135,10.0971,4848,-2.1,-1049.0,hard_stop,13,70289,0.5498,-2.1
TMDE,2025-04-22,1,2025-04-22 13:47:00+00:00,2025-04-22 13:54:00+00:00,3.8188,3.7387,13093,-2.1,-1048.99,hard_stop,10,22479,0.8212,-2.1
CMCT,2025-04-22,1,2025-04-22 13:54:00+00:00,2025-04-22 13:55:00+00:00,4.985,4.8804,10030,-2.1,-1048.99,hard_stop,6,19271,1.3486,-2.1
UPXI,2025-04-22,1,2025-04-22 14:02:00+00:00,2025-04-22 14:03:00+00:00,8.5495,8.3702,5848,-2.1,-1048.95,hard_stop,2,96667,0.7943,-2.1
ATON,2025-04-22,1,2025-04-22 14:05:00+00:00,2025-04-22 14:11:00+00:00,10.5906,10.3684,4721,-2.1,-1048.96,hard_stop,8,45623,0.7789,-2.1
ZYBT,2025-04-23,1,2025-04-23 13:33:00+00:00,2025-04-23 13:35:00+00:00,9.4995,9.3002,5263,-2.1,-1048.91,hard_stop,2,4858,1.3907,-2.1
TMDE,2025-04-23,1,2025-04-23 13:48:00+00:00,2025-04-23 13:55:00+00:00,5.7708,5.7043,8664,-1.15,-575.94,macd_flip,16,60687,0.5583,-1.15
SBEV,2025-04-23,1,2025-04-23 14:17:00+00:00,2025-04-23 14:18:00+00:00,6.983,6.8365,7160,-2.1,-1048.96,hard_stop,46,191608,0.7952,-2.1
MIND,2025-04-23,1,2025-04-23 14:37:00+00:00,2025-04-23 14:38:00+00:00,7.4573,7.3009,6704,-2.1,-1048.88,hard_stop,2,85790,0.5819,-2.1
DFSC,2025-04-24,1,2025-04-24 13:51:00+00:00,2025-04-24 13:57:00+00:00,6.6266,6.4876,7545,-2.1,-1048.95,hard_stop,2,23516,2.6403,-2.1
UPXI,2025-04-25,1,2025-04-25 13:37:00+00:00,2025-04-25 13:38:00+00:00,15.3655,15.0431,3254,-2.1,-1048.98,hard_stop,6,130184,1.1806,-2.1
JAGX,2025-04-25,1,2025-04-25 13:43:00+00:00,2025-04-25 13:47:00+00:00,9.7998,9.5942,5102,-2.1,-1048.97,hard_stop,7,6836,1.2857,-2.1
HERE,2025-04-28,1,2025-04-28 13:39:00+00:00,2025-04-28 13:40:00+00:00,6.1812,6.0515,8089,-2.1,-1048.99,hard_stop,8,208101,0.6761,-2.1
UPXI,2025-04-28,1,2025-04-28 13:47:00+00:00,2025-04-28 13:48:00+00:00,18.1832,17.8017,2749,-2.1,-1048.7,hard_stop,16,218662,1.3748,-2.1
URGN,2025-04-28,1,2025-04-28 13:49:00+00:00,2025-04-28 13:56:00+00:00,11.2713,11.2338,4436,-0.33,-166.37,macd_flip,18,105022,0.5417,-0.33
UPC,2025-04-28,1,2025-04-28 18:08:00+00:00,2025-04-28 18:13:00+00:00,5.3253,5.2136,9389,-2.1,-1048.99,hard_stop,99,134877,1.1378,-2.1
HERE,2025-04-29,1,2025-04-29 13:39:00+00:00,2025-04-29 13:40:00+00:00,6.5165,6.3798,7672,-2.1,-1048.89,hard_stop,8,137562,0.7411,-2.1
ULY,2025-04-29,1,2025-04-29 14:04:00+00:00,2025-04-29 14:05:00+00:00,8.4184,8.2418,5939,-2.1,-1048.94,hard_stop,10,12966,1.3806,-2.1
DAN,2025-04-30,1,2025-04-30 13:39:00+00:00,2025-04-30 13:49:00+00:00,13.3333,13.4565,3750,0.92,462.04,macd_flip,8,147531,0.6061,0.92
ULY,2025-04-30,1,2025-04-30 13:43:00+00:00,2025-04-30 13:44:00+00:00,17.3173,16.954,2887,-2.1,-1048.9,hard_stop,3,229450,1.9465,-2.1
NTCL,2025-04-30,1,2025-04-30 13:53:00+00:00,2025-04-30 14:17:00+00:00,13.8238,13.5864,3616,-1.72,-858.47,macd_flip,5,1819,0.8737,-1.72
RYET,2025-04-30,1,2025-04-30 14:26:00+00:00,2025-04-30 14:27:00+00:00,5.5956,5.4782,8935,-2.1,-1048.93,hard_stop,24,54409,0.8893,-2.1
YB,2025-04-30,1,2025-04-30 15:45:00+00:00,2025-04-30 15:47:00+00:00,19.039,18.6396,2626,-2.1,-1048.93,hard_stop,1,66751,0.6401,-2.1
MSOX,2025-04-30,1,2025-04-30 15:58:00+00:00,2025-04-30 15:59:00+00:00,5.2152,5.1058,9587,-2.1,-1048.96,hard_stop,58,224600,2.1506,-2.1
WNC,2025-05-01,1,2025-05-01 13:36:00+00:00,2025-05-01 13:39:00+00:00,8.008,7.84,6243,-2.1,-1048.87,hard_stop,5,140015,1.1856,-2.1
TRVG,2025-05-01,1,2025-05-01 13:45:00+00:00,2025-05-01 13:58:00+00:00,4.7748,4.9505,10471,3.68,1840.53,macd_flip,14,53629,0.5563,3.68
CRVO,2025-05-01,1,2025-05-01 14:24:00+00:00,2025-05-01 14:31:00+00:00,9.965,9.7559,5017,-2.1,-1048.88,hard_stop,36,180536,0.5618,-2.1
RIOX,2025-05-02,1,2025-05-02 13:35:00+00:00,2025-05-02 13:37:00+00:00,9.039,8.8494,5531,-2.1,-1048.89,hard_stop,4,86288,0.6255,-2.1
CPS,2025-05-02,1,2025-05-02 13:43:00+00:00,2025-05-02 13:56:00+00:00,19.2549,19.3407,2596,0.45,222.75,macd_flip,9,148816,1.3363,0.45
LBTYK,2025-05-02,1,2025-05-02 13:47:00+00:00,2025-05-02 13:57:00+00:00,10.3403,10.2547,4835,-0.83,-413.85,macd_flip,2,91437,0.77,-0.83
UPXI,2025-05-02,1,2025-05-02 17:48:00+00:00,2025-05-02 17:51:00+00:00,15.7438,15.4135,3175,-2.1,-1048.72,hard_stop,15,146210,1.4028,-2.1
RYET,2025-05-06,1,2025-05-06 13:35:00+00:00,2025-05-06 13:50:00+00:00,7.6376,7.9321,6546,3.85,1927.34,macd_flip,4,7078,0.9074,3.85
DFSC,2025-05-06,1,2025-05-06 13:46:00+00:00,2025-05-06 13:47:00+00:00,5.7708,5.6497,8664,-2.1,-1048.96,hard_stop,11,93126,1.709,-2.1
CSTL,2025-05-06,1,2025-05-06 15:04:00+00:00,2025-05-06 15:19:00+00:00,16.6967,17.028,2994,1.98,991.84,macd_flip,3,48906,0.5821,1.98
MAGN,2025-05-07,1,2025-05-07 13:33:00+00:00,2025-05-07 13:38:00+00:00,13.2883,13.0095,3762,-2.1,-1048.8,hard_stop,1,501,0.6928,-2.1
FTK,2025-05-07,1,2025-05-07 13:35:00+00:00,2025-05-07 13:36:00+00:00,8.6737,8.4917,5764,-2.1,-1048.9,hard_stop,4,32667,0.867,-2.1
EHTH,2025-05-07,1,2025-05-07 13:36:00+00:00,2025-05-07 13:40:00+00:00,6.5065,6.37,7684,-2.1,-1048.91,hard_stop,1,63140,0.8627,-2.1
NCMI,2025-05-07,1,2025-05-07 13:37:00+00:00,2025-05-07 13:49:00+00:00,5.1251,5.3347,9755,4.09,2044.06,macd_flip,1,76516,0.8077,4.09
CRCT,2025-05-07,1,2025-05-07 13:39:00+00:00,2025-05-07 13:49:00+00:00,6.1061,6.014,8188,-1.51,-754.28,macd_flip,8,291171,0.8844,-1.51
AZTA,2025-05-07,1,2025-05-07 13:43:00+00:00,2025-05-07 13:48:00+00:00,26.6867,26.2238,1873,-1.73,-867.03,macd_flip,12,67735,0.563,-1.73
STRZ,2025-05-07,1,2025-05-07 14:29:00+00:00,2025-05-07 14:30:00+00:00,16.9569,16.6012,2948,-2.1,-1048.77,hard_stop,2,14787,4.7758,-2.1
MEG,2025-05-08,1,2025-05-08 13:33:00+00:00,2025-05-08 13:34:00+00:00,21.7617,21.3052,2297,-2.1,-1048.72,hard_stop,2,3004,0.5571,-2.1
BKSY,2025-05-08,1,2025-05-08 13:35:00+00:00,2025-05-08 13:48:00+00:00,10.4093,10.5994,4803,1.83,913.01,macd_flip,4,116515,1.1612,1.83
HDSN,2025-05-08,1,2025-05-08 13:36:00+00:00,2025-05-08 13:38:00+00:00,8.1281,7.9576,6151,-2.1,-1048.92,hard_stop,5,226238,0.7652,-2.1
ACAD,2025-05-08,1,2025-05-08 13:36:00+00:00,2025-05-08 13:46:00+00:00,16.1762,16.1488,3090,-0.17,-84.43,macd_flip,5,130106,0.787,-0.17
CMP,2025-05-08,1,2025-05-08 13:36:00+00:00,2025-05-08 13:47:00+00:00,17.007,16.8731,2939,-0.79,-393.47,macd_flip,5,169670,0.713,-0.79
GRPN,2025-05-08,1,2025-05-08 13:36:00+00:00,2025-05-08 13:49:00+00:00,21.1136,21.3288,2368,1.02,509.73,macd_flip,5,266112,1.1311,1.02
STAA,2025-05-08,1,2025-05-08 13:41:00+00:00,2025-05-08 13:43:00+00:00,20.1601,19.7372,2480,-2.1,-1048.94,hard_stop,10,54996,0.6472,-2.1
VEEE,2025-05-08,1,2025-05-08 14:04:00+00:00,2025-05-08 14:05:00+00:00,3.8288,3.7485,13058,-2.1,-1048.93,hard_stop,26,234753,3.2243,-2.1
NAMS,2025-05-08,1,2025-05-08 14:09:00+00:00,2025-05-08 14:41:00+00:00,18.1381,18.996,2756,4.73,2364.28,macd_flip,3,5879,0.5128,4.73
OUST,2025-05-09,1,2025-05-09 13:34:00+00:00,2025-05-09 13:53:00+00:00,10.2402,10.7193,4882,4.68,2338.67,macd_flip,3,283156,0.8157,4.68
QURE,2025-05-09,1,2025-05-09 13:38:00+00:00,2025-05-09 13:46:00+00:00,13.1631,13.1169,3798,-0.35,-175.77,macd_flip,7,282358,0.7373,-0.35
HROW,2025-05-09,1,2025-05-09 13:45:00+00:00,2025-05-09 13:53:00+00:00,23.994,23.6663,2083,-1.37,-682.52,macd_flip,14,205989,0.8296,-1.37
GIBO,2025-05-09,1,2025-05-09 15:30:00+00:00,2025-05-09 15:32:00+00:00,3.9239,3.8416,12742,-2.1,-1048.97,hard_stop,87,170226,1.4675,-2.1
ABTS,2025-05-09,1,2025-05-09 19:06:00+00:00,2025-05-09 19:10:00+00:00,2.9254,2.864,17091,-2.1,-1048.97,hard_stop,22,28398,1.725,-2.1
FNKO,2025-05-12,1,2025-05-12 13:33:00+00:00,2025-05-12 13:34:00+00:00,4.4755,4.3816,11172,-2.1,-1049.0,hard_stop,2,141609,0.7219,-2.1
SORA,2025-05-12,1,2025-05-12 14:03:00+00:00,2025-05-12 14:04:00+00:00,4.4144,4.3218,11326,-2.1,-1048.95,hard_stop,21,62898,0.7776,-2.1
RGNX,2025-05-13,1,2025-05-13 13:34:00+00:00,2025-05-13 13:35:00+00:00,8.7888,8.6044,5689,-2.1,-1048.99,hard_stop,3,112265,1.0335,-2.1
GPRE,2025-05-13,1,2025-05-13 13:38:00+00:00,2025-05-13 13:39:00+00:00,5.1451,5.0372,9717,-2.1,-1048.9,hard_stop,7,139750,1.145,-2.1
NTCL,2025-05-13,1,2025-05-13 13:38:00+00:00,2025-05-13 13:39:00+00:00,28.9288,28.3219,1728,-2.1,-1048.77,hard_stop,6,22046,1.3519,-2.1
EPSM,2025-05-13,1,2025-05-13 13:44:00+00:00,2025-05-13 13:53:00+00:00,13.1631,13.184,3798,0.16,79.2,macd_flip,11,19034,0.9182,0.16
OPRX,2025-05-13,1,2025-05-13 13:50:00+00:00,2025-05-13 14:02:00+00:00,12.3824,12.1226,4037,-2.1,-1048.74,hard_stop,1,60911,0.5177,-2.1
UPC,2025-05-13,1,2025-05-13 13:52:00+00:00,2025-05-13 13:53:00+00:00,5.2352,5.1254,9550,-2.1,-1048.93,hard_stop,21,80465,0.7261,-2.1
ZYBT,2025-05-14,1,2025-05-14 13:38:00+00:00,2025-05-14 13:51:00+00:00,8.2142,8.4915,6087,3.38,1687.89,macd_flip,7,31179,1.583,3.38
VSTM,2025-05-14,1,2025-05-14 13:49:00+00:00,2025-05-14 13:55:00+00:00,8.0981,7.9282,6174,-2.1,-1048.95,hard_stop,17,178699,0.5354,-2.1
NEGG,2025-05-14,1,2025-05-14 14:15:00+00:00,2025-05-14 14:41:00+00:00,5.7257,6.4436,8732,12.54,6268.09,macd_flip,19,31757,0.588,12.54
