pop,day,symbol,hour,price,entry_m,sig_ix,ref,limit,touch_off,fill_m,entry,rpct,rr,why,exit_m,ssr_active,ssr_undet,split
P1,2025-04-09,EXPD,14,107.605,900,4348,107.52,108.59519999999999,3,903,108.59519999999999,0.019999999999999983,-0.5639291607732216,eod,955,False,False,TRAIN
P1,2025-04-09,WELL,13,141.32,840,4221,141.19,142.6019,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,PAYX,13,145.0,840,4221,144.86,146.3086,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,USA,13,6.29,840,4224,6.32,6.3832,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,USA,13,6.29,840,4329,6.32,6.3832,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TK,13,6.33,840,4224,6.3,6.3629999999999995,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TK,13,6.33,840,4329,6.3,6.3629999999999995,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,DRI,13,197.86,840,4228,196.9975,198.967475,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TRV,13,245.87,840,4228,245.465,247.91965000000002,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TTWO,13,208.18,840,4228,208.57,210.6557,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,VRSN,13,243.65,840,4228,243.295,245.72795,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,WCN,13,192.78,840,4228,192.29,194.2129,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,WCN,13,192.78,840,4356,192.29,194.2129,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,WCN,13,192.78,840,4359,192.29,194.2129,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EFR,13,11.45,841,4230,11.46,11.5746,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EFR,13,11.45,841,4344,11.46,11.5746,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TTEK,13,29.45,840,4231,29.4,29.694,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,MTG,13,23.81,840,4231,23.795,24.032950000000003,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ACI,13,21.56,840,4231,21.535,21.75035,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ACI,13,21.56,840,4323,21.535,21.75035,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,GPK,13,24.9,840,4231,24.82,25.0682,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,GPK,13,24.9,840,4290,24.82,25.0682,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SRE,13,67.64,840,4233,67.545,68.22045,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,MNST,13,58.37,840,4233,58.37,58.9537,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,MNST,13,58.37,840,4335,58.37,58.9537,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EBAY,13,63.2,840,4233,63.07,63.7007,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EBAY,14,61.275,900,4242,61.29,61.9029,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,RGR,13,39.135,841,4237,39.2178,39.609978,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,RGR,13,39.135,841,4327,39.2178,39.609978,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,BBSI,13,40.03,840,4237,40.03,40.4303,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,BBSI,13,40.03,840,4339,40.03,40.4303,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,MMI,13,31.84,840,4237,31.575,31.89075,1,842,31.89075,0.019999999999999993,0.29906791154175016,eod,955,False,False,TRAIN
P1,2025-04-09,MMI,13,31.84,840,4350,31.575,31.89075,1,842,31.89075,0.019999999999999993,0.29906791154175016,eod,955,False,False,TRAIN
P1,2025-04-09,GABC,13,36.535,842,4237,36.31,36.673100000000005,1,843,36.673100000000005,0.020000000000000077,0.8495327637969049,eod,955,False,False,TRAIN
P1,2025-04-09,GABC,13,36.535,842,4339,36.31,36.673100000000005,1,843,36.673100000000005,0.020000000000000077,0.8495327637969049,eod,955,False,False,TRAIN
P1,2025-04-09,ATEX,13,33.55,840,4237,33.545,33.88045,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,IX,13,19.045,840,4238,19.08,19.270799999999998,1,841,19.270799999999998,0.019999999999999966,-0.3352222014654324,eod,955,False,False,TRAIN
P1,2025-04-09,IX,13,19.045,840,4309,19.08,19.270799999999998,1,841,19.270799999999998,0.019999999999999966,-0.3352222014654324,eod,955,False,False,TRAIN
P1,2025-04-09,SCHL,13,17.47,840,4238,17.43,17.6043,3,844,17.6043,0.019999999999999997,0.8074731741676702,eod,955,False,False,TRAIN
P1,2025-04-09,SCHL,13,17.47,840,4268,17.43,17.6043,3,844,17.6043,0.019999999999999997,0.8074731741676702,eod,955,False,False,TRAIN
P1,2025-04-09,ERII,13,15.17,840,4238,15.14,15.291400000000001,0,840,15.291400000000001,0.019999999999999997,0.18441738493532894,eod,955,False,False,TRAIN
P1,2025-04-09,ERII,13,15.17,840,4281,15.14,15.291400000000001,0,840,15.291400000000001,0.019999999999999997,0.18441738493532894,eod,955,False,False,TRAIN
P1,2025-04-09,SNY,13,51.28,840,4239,51.29,51.8029,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CON,13,21.12,840,4240,21.07,21.2807,1,841,21.2807,0.019999999999999976,0.40106763405339174,eod,955,False,False,TRAIN
P1,2025-04-09,CVS,14,68.78,900,4242,68.82,69.50819999999999,6,906,69.50819999999999,0.019999999999999983,-0.32499762617936173,eod,955,False,False,TRAIN
P1,2025-04-09,FAST,14,74.89,900,4242,74.94,75.68939999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ATR,13,143.1,840,4244,142.85,144.2785,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ATR,13,143.1,840,4264,142.85,144.2785,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ENSG,13,131.2651,840,4244,130.97,132.2797,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ENSG,13,131.2651,840,4264,130.97,132.2797,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,HCI,13,143.12,840,4244,142.525,143.95025,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,HCI,13,143.12,840,4277,142.525,143.95025,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TNET,13,78.69,842,4245,78.21,78.9921,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,L,13,86.03,840,4245,85.85,86.7085,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,RBA,13,94.77,840,4245,95.0,95.95,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,RBA,13,94.77,840,4313,95.0,95.95,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,DLB,13,73.92,840,4245,73.43,74.16430000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TFX,13,134.05,840,4249,133.54,134.87539999999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TFX,13,134.05,840,4322,133.54,134.87539999999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CINF,13,133.09,840,4249,132.705,134.03205000000003,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ALLE,13,125.5,840,4249,124.95,126.1995,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ALLE,13,125.5,840,4254,124.95,126.1995,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SJM,13,114.53,840,4254,114.6078,115.753878,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SJM,13,114.53,840,4322,114.6078,115.753878,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,AXS,13,93.58,840,4254,93.45,94.3845,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,AXS,13,93.58,840,4272,93.45,94.3845,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,POST,13,116.12,840,4254,115.945,117.10445,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,POST,13,116.12,840,4287,115.945,117.10445,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,POST,13,116.12,840,4313,115.945,117.10445,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,FNF,13,61.07,840,4262,60.93,61.5393,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,FNF,13,61.07,840,4332,60.93,61.5393,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SYY,13,70.88,840,4262,70.84,71.5484,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,MKC,13,75.23,840,4262,75.12,75.8712,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,MKC,13,75.23,840,4351,75.12,75.8712,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CWST,13,110.85,840,4264,110.81,111.91810000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,LSTR,13,139.51,840,4264,139.525,140.92025,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,UFPI,13,109.23,840,4264,108.76,109.8476,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,UFPI,13,109.23,840,4287,108.76,109.8476,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,DPZ,13,457.3,840,4266,457.3,461.873,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EG,13,343.95,842,4266,343.82,347.2582,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SLGN,13,48.7,840,4274,48.66,49.1466,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,GLPI,13,47.63,840,4274,47.66,48.136599999999994,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,GUNR,13,35.96,840,4274,35.835,36.19335,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,GUNR,13,35.96,840,4384,35.835,36.19335,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SYBT,13,67.9,843,4275,67.015,67.68515000000001,0,843,67.68515000000001,0.019999999999999938,0.1515472744021428,eod,955,False,False,TRAIN
P1,2025-04-09,DLN,13,74.7848,840,4275,74.58,75.3258,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,PFBC,13,80.18,840,4275,79.47,80.2647,1,842,80.2647,0.020000000000000007,0.3081678496275502,eod,955,False,False,TRAIN
P1,2025-04-09,NHI,13,71.96,840,4275,71.9,72.619,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,BCPC,13,159.19,843,4277,160.125,161.72625,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,FSV,13,168.96,840,4277,167.67,169.3467,0,840,169.3467,0.01999999999999998,0.2440850633640895,eod,955,False,False,TRAIN
P1,2025-04-09,NFJ,13,11.37,840,4281,11.375,11.48875,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,FLO,13,18.35,840,4290,18.325,18.50825,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,GRND,13,18.07,840,4290,18.02,18.2002,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EIG,13,48.4,840,4295,48.4,48.884,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EIG,13,48.4,840,4325,48.4,48.884,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EIG,13,48.4,840,4337,48.4,48.884,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EIG,13,48.4,840,4365,48.4,48.884,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EIG,13,48.4,840,4371,48.4,48.884,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,IDT,13,48.84,840,4295,48.565,49.05065,4,844,49.05065,0.02000000000000009,0.3880172841746175,eod,955,False,False,TRAIN
P1,2025-04-09,IDT,13,48.84,840,4337,48.565,49.05065,4,844,49.05065,0.02000000000000009,0.3880172841746175,eod,955,False,False,TRAIN
P1,2025-04-09,FIZZ,13,43.73,840,4295,43.53,43.9653,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,FIZZ,13,43.73,840,4363,43.53,43.9653,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,LTC,14,33.47,900,4296,33.525,33.86025,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,LTC,13,34.19,840,4327,34.14,34.4814,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,JOE,14,42.35,900,4296,42.26,42.6826,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,JOE,13,43.0183,840,4333,42.87,43.2987,0,840,43.2987,0.02000000000000003,-0.37102730566968556,eod,955,False,False,TRAIN
P1,2025-04-09,JOE,13,43.0183,840,4371,42.87,43.2987,0,840,43.2987,0.02000000000000003,-0.37102730566968556,eod,955,False,False,TRAIN
P1,2025-04-09,CENT,14,36.08,902,4296,35.94,36.2994,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CENT,13,36.61,840,4384,36.4,36.763999999999996,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CTRE,13,27.775,840,4298,27.77,28.0477,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,STNG,13,35.13,840,4298,35.05,35.4005,5,845,35.4005,0.020000000000000046,1.102385559525998,eod,955,False,False,TRAIN
P1,2025-04-09,STNG,13,35.13,840,4392,35.05,35.4005,5,845,35.4005,0.020000000000000046,1.102385559525998,eod,955,False,False,TRAIN
P1,2025-04-09,OHI,13,37.79,840,4298,37.74,38.1174,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,MPB,13,25.74,840,4301,25.75,26.0075,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,MPB,13,25.74,840,4309,25.75,26.0075,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,HCKT,13,27.64,840,4301,27.55,27.8255,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,RDWR,13,20.81,840,4301,20.68,20.8868,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SBSI,13,28.0526,840,4309,27.985,28.26485,1,843,28.26485,0.02000000000000004,0.8046212875709575,eod,955,False,False,TRAIN
P1,2025-04-09,SBSI,13,28.0526,840,4327,27.985,28.26485,1,843,28.26485,0.02000000000000004,0.8046212875709575,eod,955,False,False,TRAIN
P1,2025-04-09,HTH,13,29.635,840,4309,29.51,29.805100000000003,3,843,29.805100000000003,0.020000000000000063,0.8305625547305708,eod,955,False,False,TRAIN
P1,2025-04-09,HTH,13,29.635,840,4357,29.51,29.805100000000003,3,843,29.805100000000003,0.020000000000000063,0.8305625547305708,eod,955,False,False,TRAIN
P1,2025-04-09,MOMO,13,5.59,840,4312,5.59,5.6459,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ITRI,13,99.51,840,4313,99.0074,99.99747400000001,0,840,99.99747400000001,0.019999999999999976,-0.04626416863289588,eod,955,False,False,TRAIN
P1,2025-04-09,SAIC,13,113.25,840,4313,112.955,114.08455,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SAIC,13,113.25,840,4322,112.955,114.08455,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CNI,13,97.4,840,4313,97.255,98.22755,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CSX,13,28.31,840,4314,28.31,28.5931,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CSX,13,28.31,840,4316,28.31,28.5931,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CSX,13,28.31,840,4317,28.31,28.5931,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,VICI,13,30.59,840,4314,30.59,30.8959,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,VICI,13,30.59,840,4316,30.59,30.8959,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,VICI,13,30.59,840,4317,30.59,30.8959,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SONY,13,22.87,840,4317,22.85,23.078500000000002,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SONY,13,22.87,840,4323,22.85,23.078500000000002,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,VIV,13,8.69,840,4319,8.69,8.7769,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TFSL,13,12.2128,840,4319,12.21,12.3321,4,844,12.3321,0.019999999999999966,0.4545049099504547,eod,955,False,False,TRAIN
P1,2025-04-09,TFSL,14,12.03,900,4320,12.06,12.1806,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,NWBI,14,11.505,900,4320,11.52,11.6352,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,AVO,14,9.88,900,4320,9.88,9.978800000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,AVO,13,10.1,840,4321,10.08,10.1808,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,AVO,13,10.1,840,4368,10.08,10.1808,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CHY,13,9.94,840,4321,9.955,10.05455,7,847,10.05455,0.01999999999999999,-0.07683088750863801,eod,955,False,False,TRAIN
P1,2025-04-09,AME,13,160.17,840,4322,160.03,161.6303,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,YUM,13,147.46,840,4322,147.17,148.6417,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,XPEV,13,17.6099,840,4323,17.575,17.75075,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,DOC,13,18.76,840,4323,18.75,18.9375,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SON,13,42.7575,840,4324,42.67,43.096700000000006,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SON,13,42.7575,840,4333,42.67,43.096700000000006,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SON,13,42.7575,840,4357,42.67,43.096700000000006,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TNK,13,37.06,841,4324,36.8,37.168,2,843,37.168,0.020000000000000073,0.9927894963409343,eod,955,False,False,TRAIN
P1,2025-04-09,TNK,13,37.06,841,4333,36.8,37.168,2,843,37.168,0.020000000000000073,0.9927894963409343,eod,955,False,False,TRAIN
P1,2025-04-09,TNK,14,35.83,901,4385,35.715,36.07215,8,913,36.07215,0.02000000000000002,-1.0509999999999982,stop,921,False,False,TRAIN
P1,2025-04-09,PECO,13,34.81,840,4324,34.76,35.1076,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TPB,13,59.5,840,4325,59.51,60.1051,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CNXN,13,62.12,840,4325,61.79,62.4079,1,844,62.4079,0.02000000000000006,0.8876280086335204,eod,955,False,False,TRAIN
P1,2025-04-09,CNXN,13,62.12,840,4394,61.79,62.4079,1,844,62.4079,0.02000000000000006,0.8876280086335204,eod,955,False,False,TRAIN
P1,2025-04-09,STC,13,67.335,842,4325,66.835,67.50335,2,846,67.50335,0.019999999999999938,0.26172775128937525,eod,955,False,False,TRAIN
P1,2025-04-09,DEM,13,39.42,840,4327,39.27,39.6627,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ASLE,13,7.345,840,4329,7.33,7.4033,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ASLE,13,7.345,840,4362,7.33,7.4033,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,BDJ,13,8.14,840,4329,8.11,8.191099999999999,0,840,8.191099999999999,0.019999999999999966,0.06775646738532688,eod,955,False,False,TRAIN
P1,2025-04-09,HRB,13,57.28,840,4332,57.255,57.82755,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CM,13,57.09,840,4332,56.93,57.4993,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TTE,13,56.5,840,4332,56.425,56.98925,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ERIE,13,402.03,845,4334,400.0,404.0,6,864,404.0,0.019999999999999962,0.23267326732673257,eod,955,False,False,TRAIN
P1,2025-04-09,ADM,13,44.34,840,4335,44.335,44.77835,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,O,13,54.05,840,4335,54.03,54.5703,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CAC,13,39.07,842,4337,38.925,39.314249999999994,2,844,39.314249999999994,0.01999999999999999,0.9401807232746292,eod,955,False,False,TRAIN
P1,2025-04-09,D,13,51.49,840,4343,51.465,51.97965000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TCMD,13,13.9,840,4347,13.875,14.01375,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,NCDL,13,15.415,840,4347,15.255,15.40755,0,840,15.40755,0.02000000000000003,0.41392044809200995,eod,955,False,False,TRAIN
P1,2025-04-09,ACGL,14,90.17,900,4348,90.1567,91.058267,7,907,91.058267,0.02000000000000008,-0.17666325672549502,eod,955,False,False,TRAIN
P1,2025-04-09,EXE,13,102.525,840,4349,102.58,103.6058,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,MRK,13,80.475,840,4349,80.45,81.25450000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,XOM,13,105.97,840,4349,105.93,106.98930000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,XSOE,14,28.735,901,4385,28.7258,29.013058,8,910,29.013058,0.01999999999999997,-0.23600063116407424,eod,955,False,False,TRAIN
P1,2025-04-09,E,13,26.31,840,4350,26.26,26.5226,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,VLTO,13,90.91,840,4351,90.5,91.405,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,MAA,13,157.31,840,4356,157.26,158.83259999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,FCN,13,161.42,840,4356,161.87,163.4887,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,BAP,13,177.34,840,4356,177.1,178.871,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,AVY,13,169.415,840,4356,169.415,171.10915,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,BOW,13,38.65,840,4357,38.54,38.925399999999996,0,840,38.925399999999996,0.02000000000000006,0.6748806691774474,eod,955,False,False,TRAIN
P1,2025-04-09,FVD,13,42.56,840,4357,42.4204,42.844604000000004,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,FVD,13,42.56,840,4393,42.4204,42.844604000000004,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,RMD,13,216.37,840,4359,216.33,218.4933,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,UNP,13,221.985,840,4359,221.98,224.19979999999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CB,13,283.39,840,4359,282.85,285.67850000000004,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,WABC,13,46.62,840,4363,46.56,47.025600000000004,0,840,47.025600000000004,0.019999999999999962,0.34087815998095355,eod,955,False,False,TRAIN
P1,2025-04-09,KFRC,13,46.49,840,4363,46.25,46.7125,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TLK,13,14.19,840,4364,14.16,14.3016,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ECAT,13,14.8,840,4364,14.765,14.912650000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,PDO,13,13.165,840,4364,13.18,13.3118,3,843,13.3118,0.020000000000000077,0.3448068630838762,eod,955,False,False,TRAIN
P1,2025-04-09,DOLE,13,13.88,840,4364,13.85,13.9885,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,UTZ,13,13.02,840,4364,13.0,13.13,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EFSC,13,50.91,840,4365,50.725,51.23225,2,843,51.23225,0.01999999999999999,1.2318900692434962,eod,955,False,False,TRAIN
P1,2025-04-09,BANR,13,60.51,840,4365,60.285,60.88785,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,BANR,13,60.51,840,4371,60.285,60.88785,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TME,13,12.7,840,4366,12.68,12.806799999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TME,14,12.45,900,4367,12.46,12.584600000000002,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,VOD,13,8.55,840,4366,8.55,8.6355,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,VOD,14,8.48,900,4367,8.485,8.569849999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,NPCT,13,10.16,840,4368,10.39,10.4939,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,KEP,13,7.83,840,4368,7.82,7.8982,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ORLY,13,1374.05,840,4370,1369.65,1383.3465,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,INDB,13,58.46,840,4371,58.21,58.792100000000005,1,842,58.792100000000005,0.02000000000000005,0.018795042191044144,eod,955,False,False,TRAIN
P1,2025-04-09,NBBK,13,16.71,840,4372,16.69,16.856900000000003,2,843,16.856900000000003,0.019999999999999966,0.5247109492255505,eod,955,False,False,TRAIN
P1,2025-04-09,UVE,13,22.8,840,4372,22.78,23.0078,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,HSTM,13,32.11,840,4384,32.04,32.3604,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,IVT,14,26.825,900,4385,26.82,27.0882,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,MDU,13,16.41,840,4387,16.385,16.54885,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,BBVA,13,12.61,840,4387,12.605,12.73105,-1,-1,,,,unfilled,-1,False,False,TRAIN
