day,symbol,rvol,rk,side,prev_close,atr14,adv20,status,entry,R,stop,tgt,exit,exit_m,reason,gross_r
2026-03-05,BABA,2.245613790992445,18,long,133.27,4.665614285714286,9820274.1,ok,130.22,0.46656142857142857,129.75343857142857,134.8856142857143,129.75343857142857,635.0,stop,-0.9999999999999905
2026-03-10,BABA,2.009322725224441,15,short,132.64,4.290971428571431,10114575.65,ok,134.979,0.42909714285714307,135.40809714285714,130.6880285714286,135.40809714285714,587.0,stop,-0.999999999999972
2026-03-19,BABA,4.736447435771962,5,short,134.43,4.253214285714287,10480274.8,ok,121.805,0.4253214285714287,122.23032142857143,117.55178571428571,122.23032142857143,578.0,stop,-0.9999999999999847
2026-05-13,BABA,3.330899858870262,5,long,134.78,4.1514000000000015,9929196.05,ok,133.8544,0.4151400000000002,133.43926,138.0058,138.0058,584.0,target,9.999999999999984
2026-05-14,BABA,3.023598592633094,6,short,145.81,4.846757142857145,11502592.3,ok,139.45,0.48467571428571454,139.9346757142857,134.60324285714285,139.9346757142857,575.0,stop,-0.9999999999999996
2025-02-19,BAC,2.280675626582581,9,short,46.53,0.8032285714285722,31972239.75,ok,45.76,0.08032285714285722,45.84032285714286,44.95677142857143,45.84032285714286,617.0,stop,-1.0000000000000404
2025-04-03,BAC,5.684853769267756,7,short,41.85,0.9916642857142861,40624935.7,ok,38.53,0.09916642857142861,38.62916642857143,37.538335714285715,37.538335714285715,652.0,target,10.0
2025-04-15,BAC,2.65441642375738,3,long,36.67,2.188928571428572,61208024.5,ok,38.085,0.2188928571428572,37.866107142857146,40.27392857142857,37.866107142857146,620.0,stop,-0.999999999999989
2025-06-27,BAC,1.6669662690563065,19,short,47.46,0.7692928571428551,38312401.2,ok,47.14,0.07692928571428552,47.216929285714286,46.37070714285714,47.216929285714286,575.0,stop,-1.0000000000000038
2025-07-08,BAC,2.5887907692058536,5,long,48.66,0.8096428571428562,40349288.5,ok,47.665,0.08096428571428563,47.58403571428571,48.474642857142854,47.58403571428571,606.0,stop,-1.0000000000000244
2025-07-16,BAC,2.2184439294563028,11,short,46.15,0.8307142857142849,44286377.95,ok,46.3347,0.08307142857142849,46.41777142857143,45.50398571428571,46.41777142857143,575.0,stop,-1.0000000000000104
2025-08-01,BAC,2.845985835452087,16,short,47.27,0.8349785714285716,40492180.25,ok,45.89,0.08349785714285717,45.97349785714286,45.05502142857143,45.97349785714286,637.0,stop,-1.0000000000000255
2025-09-16,BAC,1.7168869024603737,17,short,50.59,0.8266071428571422,36528814.5,ok,50.633,0.08266071428571423,50.71566071428572,49.80639285714286,50.71566071428572,742.0,stop,-1.000000000000017
2025-10-15,BAC,5.107754280710142,6,long,50.09,1.0042857142857133,31552784.35,ok,52.285,0.10042857142857134,52.184571428571424,53.28928571428571,52.184571428571424,577.0,stop,-1.000000000000015
2026-01-14,BAC,4.029257697687827,5,short,54.54,0.9232142857142855,34752624.9,ok,52.51,0.09232142857142855,52.60232142857143,51.58678571428571,52.60232142857143,575.0,stop,-1.0000000000000253
2026-02-19,BAC,3.1598867290633854,10,long,53.36,1.4666857142857137,37482490.85,ok,52.52,0.14666857142857137,52.37333142857143,53.98668571428572,52.37333142857143,575.0,stop,-0.9999999999999925
2026-04-15,BAC,3.6586108690028274,7,long,53.35,1.164992857142856,37173359.35,ok,55.01,0.11649928571428561,54.893500714285715,56.174992857142854,54.893500714285715,575.0,stop,-0.9999999999999817
2025-09-18,BAI,4.772876253680062,4,short,34.22,0.7200142857142853,5074813.1,ok,34.59,0.07200142857142854,34.66200142857143,33.86998571428572,34.66200142857143,607.0,stop,-0.9999999999999601
2025-09-26,BAI,4.933619067530838,3,short,33.87,0.6539428571428562,5840702.6,ok,33.9,0.06539428571428561,33.96539428571428,33.24605714285714,33.77,955.0,time,1.987941279272915
2025-04-29,BAX,1.9281936609516472,15,long,30.53,1.462857142857143,5291272.7,ok,30.92,0.14628571428571432,30.773714285714288,32.38285714285715,30.773714285714288,576.0,stop,-0.9999999999999971
2025-05-01,BAX,5.256934443288241,5,short,31.17,1.1125000000000003,5385341.85,ok,31.355,0.11125000000000003,31.46625,30.2425,31.46625,576.0,stop,-0.9999999999999845
2025-07-31,BAX,11.099208392421048,1,short,28.05,0.7864000000000007,5413089.8,regsho,23.0,,,,,,,
2025-08-01,BAX,3.1340727416970418,11,long,21.76,1.171042857142858,7616274.3,ok,21.76,0.1171042857142858,21.642895714285714,22.93104285714286,21.642895714285714,575.0,stop,-1.000000000000012
2025-09-15,BAX,1.9826922723235392,18,long,23.99,0.5992357142857146,6363672.1,ok,24.115,0.059923571428571465,24.05507642857143,24.714235714285714,24.05,579.0,stop,-1.0847150536993164
2025-09-26,BAX,3.190012808273568,6,long,21.71,0.5955785714285712,6306180.9,ok,21.87,0.05955785714285712,21.810442142857145,22.465578571428573,21.810442142857145,587.0,stop,-0.999999999999983
2025-10-30,BAX,21.472816665928434,1,long,22.42,0.6214642857142858,5388059.6,ok,19.08,0.06214642857142858,19.01785357142857,19.701464285714284,19.01785357142857,575.0,stop,-0.9999999999999825
2026-01-09,BAX,3.5495389328038587,5,long,20.69,0.457471428571429,8468239.6,ok,20.99,0.0457471428571429,20.944252857142857,21.44747142857143,20.944252857142857,576.0,stop,-0.9999999999999727
2026-02-12,BAX,10.613964943808604,1,short,22.27,0.6213785714285718,8732958.7,regsho,19.386,,,,,,,
2025-04-14,BBWI,1.971992079742845,7,long,26.64,2.214892857142856,8049573.1,ok,27.86,0.2214892857142856,27.638510714285715,30.074892857142856,27.638510714285715,575.0,stop,-0.999999999999994
2025-04-22,BBWI,1.6388535744523767,13,long,27.71,2.319892857142857,6357131.7,ok,28.57,0.2319892857142857,28.338010714285716,30.889892857142858,28.338010714285716,586.0,stop,-0.9999999999999956
2025-06-30,BBWI,2.034998042872602,19,short,30.06,1.0103428571428572,5989043.4,ok,29.91,0.10103428571428573,30.011034285714285,28.899657142857144,30.011034285714285,606.0,stop,-0.999999999999988
2025-09-23,BBWI,1.6355240306879506,20,long,25.9,1.1836571428571432,8147700.05,ok,26.19,0.11836571428571432,26.071634285714286,27.373657142857144,26.071634285714286,576.0,stop,-1.000000000000012
2025-11-12,BBWI,2.296004628481693,12,long,21.96,0.9716071428571433,5621426.6,ok,22.0,0.09716071428571434,21.902839285714286,22.971607142857142,22.355,955.0,time,3.653740121301234
2025-11-20,BBWI,15.948001046428928,1,long,21.04,0.8423214285714291,6283665.25,ok,16.13,0.08423214285714292,16.045767857142856,16.97232142857143,16.045767857142856,575.0,stop,-1.000000000000002
2026-03-04,BBWI,4.070582558402205,6,short,22.43,1.0896428571428574,5144950.5,ok,23.23,0.10896428571428574,23.338964285714287,22.140357142857145,23.338964285714287,575.0,stop,-1.000000000000005
2025-04-14,BBY,2.9116736715211937,1,short,60.43,4.888928571428571,5070275.9,ok,63.83,0.48889285714285713,64.31889285714286,58.941071428571426,61.8,955.0,time,4.152239024033898
2025-08-29,BCS,2.0554938415013893,14,long,20.03,0.2846642857142851,11063929.5,ok,19.395,0.02846642857142851,19.366533571428572,19.679664285714285,19.679664285714285,831.0,target,10.000000000000009
2025-11-26,BCS,1.58317974467719,16,long,21.69,0.4684785714285713,5805182.15,ok,22.44,0.046847857142857136,22.393152142857144,22.908478571428574,22.393152142857144,600.0,stop,-1.0000000000000113
2026-01-02,BCS,2.1536368069633105,17,short,25.45,0.3613928571428571,5027823.45,ok,25.93,0.036139285714285714,25.966139285714284,25.568607142857143,25.966139285714284,578.0,stop,-0.9999999999999691
2026-02-10,BCS,2.4819232183977546,16,short,26.71,0.7182999999999998,5551553.2,ok,25.96,0.07182999999999999,26.03183,25.2417,26.03183,579.0,stop,-0.9999999999999793
2026-03-02,BCS,4.164876181585297,14,long,24.28,0.8671428571428574,7958372.05,ok,23.16,0.08671428571428574,23.073285714285714,24.027142857142856,23.69,955.0,time,6.112026359143339
2026-04-08,BCS,3.3511808218511234,18,short,21.91,0.709278571428572,9105322.3,ok,23.99,0.0709278571428572,24.060927857142854,23.280721428571425,23.485,955.0,time,7.119910573117535
2026-05-01,BCS,1.9067748068830002,19,long,23.41,0.5188571428571433,7257745.1,ok,23.44,0.05188571428571434,23.388114285714288,23.958857142857145,23.388114285714288,578.0,stop,-0.9999999999999867
2025-02-20,BE,3.0521773612236505,10,long,26.5,1.4850428571428576,7082420.05,ok,27.31,0.14850428571428576,27.161495714285714,28.795042857142857,27.161495714285714,575.0,stop,-0.9999999999999956
2025-02-24,BE,1.7870403521643434,20,short,24.17,1.6114714285714287,6746294.45,ok,23.355,0.16114714285714288,23.516147142857143,21.74352857142857,23.516147142857143,576.0,stop,-0.999999999999999
2025-02-27,BE,2.2221375820579783,11,long,23.4,1.6535642857142856,5316344.05,ok,24.48,0.16535642857142857,24.314643571428572,26.133564285714286,24.314643571428572,576.0,stop,-0.9999999999999977
2025-02-28,BE,3.3909673543173495,10,short,23.04,1.7071357142857144,5314237.45,ok,23.23,0.17071357142857146,23.40071357142857,21.522864285714284,23.40071357142857,575.0,stop,-0.9999999999999987
2025-03-04,BE,4.7462821537657325,3,short,23.42,1.8265642857142856,5698991.25,ok,21.26,0.18265642857142858,21.44265642857143,19.433435714285714,21.44265642857143,576.0,stop,-0.999999999999991
2025-03-27,BE,1.5909938224775118,14,short,22.28,1.6322357142857147,6983929.45,ok,21.5,0.16322357142857147,21.66322357142857,19.867764285714287,21.66322357142857,576.0,stop,-0.9999999999999946
2025-06-04,BE,2.648365778308866,5,long,20.41,1.0756857142857135,5139485.25,ok,21.32,0.10756857142857135,21.212431428571428,22.395685714285715,21.212431428571428,575.0,stop,-1.0000000000000113
2025-07-07,BE,2.005738663597562,11,short,24.24,1.3504642857142863,5050786.05,ok,23.99,0.13504642857142865,24.125046428571427,22.639535714285714,24.125046428571427,575.0,stop,-0.9999999999999961
2025-07-09,BE,4.204403075136039,1,long,24.3,1.3583214285714291,5094088.95,ok,26.65,0.13583214285714293,26.514167857142855,28.008321428571428,26.514167857142855,576.0,stop,-1.000000000000005
2025-07-10,BE,4.6688676696651035,5,long,28.71,1.6083142857142863,6010774.75,ok,26.34,0.16083142857142863,26.179168571428573,27.948314285714286,26.179168571428573,598.0,stop,-0.999999999999991
2025-07-11,BE,1.9237318445131517,16,short,25.85,1.7921000000000007,6703570.4,ok,25.045,0.1792100000000001,25.224210000000003,23.2529,25.224210000000003,576.0,stop,-1.0000000000000062
2025-07-24,BE,8.436084646640063,3,long,26.89,1.6976285714285717,7663443.6,ok,31.565,0.1697628571428572,31.395237142857145,33.26262857142857,31.395237142857145,575.0,stop,-0.9999999999999969
2025-08-13,BE,2.3495899711076995,14,long,41.25,3.0170071428571426,11457328.2,ok,44.8,0.30170071428571427,44.49829928571428,47.817007142857136,44.49829928571428,614.0,stop,-1.0000000000000036
2025-09-10,BE,3.422444876440727,15,long,55.0,3.2434928571428565,10939081.95,ok,61.76,0.3243492857142857,61.435650714285714,65.00349285714286,65.00349285714286,587.0,target,10.000000000000014
2025-09-16,BE,2.4281948936356312,8,long,67.02,4.1620857142857135,11249762.45,ok,72.24,0.41620857142857137,71.82379142857143,76.4020857142857,71.82379142857143,578.0,stop,-0.9999999999999954
2025-09-23,BE,1.6603830328041511,19,long,86.27,5.390707142857145,11892017.85,ok,82.49,0.5390707142857145,81.95092928571428,87.88070714285715,81.95092928571428,575.0,stop,-0.9999999999999988
2025-09-24,BE,4.677875158775669,2,short,77.38,5.917135714285714,12465400.1,regsho,66.7,,,,,,,
2025-10-29,BE,3.0173266522288498,12,short,113.28,11.626678571428572,13042084.45,ok,128.68,1.1626678571428573,129.84266785714286,117.05332142857144,129.84266785714286,575.0,stop,-0.9999999999999937
2026-01-08,BE,4.131551407345562,4,long,108.0,7.681578571428573,10584060.45,ok,123.255,0.7681578571428573,122.48684214285714,130.93657857142858,122.48684214285714,592.0,stop,-0.9999999999999946
2026-04-14,BE,4.760546784779543,5,short,176.67,13.799828571428568,9788895.35,ok,200.11,1.379982857142857,201.48998285714288,186.31017142857144,201.48998285714288,577.0,stop,-1.0000000000000047
2026-04-29,BE,3.588323402689783,8,long,226.37,17.400907142857143,10203564.65,ok,284.11,1.7400907142857145,282.3699092857143,301.51090714285715,282.3699092857143,575.0,stop,-0.9999999999999994
2025-02-26,BEKE,2.3414741223266997,11,short,21.25,1.0521357142857144,8826203.3,ok,23.225,0.10521357142857145,23.330213571428573,22.172864285714287,23.330213571428573,580.0,stop,-0.999999999999997
2025-03-18,BEKE,2.367670101043335,3,short,25.09,1.2692857142857144,11389844.25,ok,23.45,0.12692857142857145,23.57692857142857,22.180714285714284,23.57692857142857,579.0,stop,-1.0000000000000004
2025-03-19,BEKE,1.536451435185566,15,short,23.27,1.3196428571428573,12060893.65,ok,22.2,0.13196428571428573,22.331964285714285,20.880357142857143,22.331964285714285,580.0,stop,-1.000000000000002
2025-03-20,BEKE,2.5561760604287476,4,long,22.45,1.3753571428571427,12465312.95,ok,21.915,0.1375357142857143,21.777464285714284,23.290357142857143,21.777464285714284,575.0,stop,-1.0000000000000033
2025-05-15,BEKE,2.628131835262007,7,short,20.23,0.643564285714285,6404466.55,ok,19.04,0.06435642857142851,19.10435642857143,18.396435714285715,19.10435642857143,578.0,stop,-1.000000000000009
2025-05-05,BEN,2.4802946349212354,11,long,20.06,0.5707142857142858,5505932.35,ok,20.23,0.057071428571428585,20.17292857142857,20.800714285714285,20.17292857142857,575.0,stop,-1.0000000000000169
2025-05-06,BEN,2.544528388181077,13,long,20.01,0.5660714285714287,5197758.25,ok,20.08,0.05660714285714287,20.023392857142856,20.646071428571428,20.023392857142856,578.0,stop,-0.9999999999999958
2025-06-05,BEN,1.8224230804345842,18,long,21.36,0.40862857142857123,5817064.8,ok,21.965,0.040862857142857124,21.92413714285714,22.373628571428572,21.92413714285714,591.0,stop,-1.000000000000037
2026-03-05,BEN,4.805314684164315,5,long,26.58,0.8525000000000007,5264071.3,ok,27.28,0.08525000000000008,27.194750000000003,28.1325,27.194750000000003,586.0,stop,-0.9999999999999815
2026-03-10,BEN,2.4265149364312024,9,short,25.78,0.9607071428571435,5194898.5,ok,25.61,0.09607071428571436,25.706070714285715,24.649292857142857,25.715,640.0,stop,-1.0929449289585833
2026-04-06,BEN,2.124242686475225,9,long,23.4,0.7114285714285712,5123199.75,ok,23.75,0.07114285714285712,23.678857142857144,24.46142857142857,23.678857142857144,577.0,stop,-0.9999999999999883
2026-04-14,BEN,2.308992320218713,20,long,25.67,0.7704285714285716,5051888.3,ok,25.92,0.07704285714285716,25.842957142857145,26.690428571428573,26.46,955.0,time,7.009085852030397
2026-04-29,BEN,5.4018546848505204,5,long,29.46,0.8339499999999995,5119431.2,ok,30.05,0.08339499999999996,29.966605,30.88395,29.966605,576.0,stop,-0.9999999999999939
2025-06-12,BF.B,1.6676739926739927,20,short,27.5,1.199778571428571,5045611.15,ok,26.76,0.1199778571428571,26.87997785714286,25.56022142857143,26.87997785714286,577.0,stop,-0.9999999999999967
2025-07-11,BF.B,1.8292264985092017,17,short,29.09,0.7635642857142858,6190054.3,ok,28.62,0.07635642857142859,28.69635642857143,27.856435714285716,28.69635642857143,588.0,stop,-1.0000000000000124
2025-12-29,BF.B,2.7968712594529896,8,long,26.19,0.8610714285714288,5635668.35,ok,26.315,0.08610714285714288,26.22889285714286,27.17607142857143,26.22889285714286,578.0,stop,-0.9999999999999826
2026-03-04,BF.B,5.081606041482896,3,short,28.13,1.0233571428571426,5231425.15,ok,28.81,0.10233571428571427,28.912335714285714,27.786642857142855,28.912335714285714,575.0,stop,-1.000000000000008
2026-03-27,BF.B,3.7616367756761817,1,long,25.74,1.1185714285714283,8330321.75,ok,26.94,0.11185714285714284,26.828142857142858,28.05857142857143,26.828142857142858,587.0,stop,-1.0000000000000062
2026-04-20,BF.B,1.6363118489583333,19,long,29.15,1.1407071428571431,6906030.0,ok,29.89,0.11407071428571432,29.775929285714287,31.030707142857143,29.775929285714287,579.0,stop,-0.9999999999999897
2026-04-30,BF.B,2.9263707144949356,15,long,24.87,1.0892857142857142,5005517.55,ok,25.0206,0.10892857142857143,24.91167142857143,26.109885714285717,25.745,955.0,time,6.650229508196714
2025-02-14,BIDU,4.337170620333248,8,long,96.59,4.509992857142858,5023224.5,ok,99.86,0.45099928571428577,99.40900071428571,104.36999285714286,99.40900071428571,578.0,stop,-1.0000000000000073
2025-02-18,BIDU,2.60178357748652,13,short,97.48,4.542135714285715,5501663.65,ok,91.5792,0.45421357142857155,92.03341357142857,87.03706428571428,92.03341357142857,707.0,stop,-0.9999999999999917
2025-03-17,BIDU,3.1714678607126254,4,long,93.82,3.5272428571428582,6347241.2,ok,98.15,0.3527242857142858,97.79727571428572,101.67724285714286,97.79727571428572,582.0,stop,-1.0000000000000062
2025-03-18,BIDU,2.91459554140364,2,short,102.27,4.017600000000002,6486569.05,ok,103.38,0.4017600000000002,103.78175999999999,99.3624,103.78175999999999,575.0,stop,-0.9999999999999893
2025-03-19,BIDU,1.8754080587661408,9,short,102.51,4.063314285714286,6265248.9,ok,100.29,0.4063314285714286,100.69633142857144,96.22668571428572,98.34,955.0,time,4.799038082916134
2025-03-28,BIDU,1.487421006052682,17,short,98.42,3.857607142857141,5520834.95,ok,94.08,0.3857607142857141,94.46576071428571,90.22239285714286,94.46576071428571,575.0,stop,-0.999999999999987
2025-04-10,BIDU,1.8781338462448545,15,short,80.59,4.197735714285716,6696869.25,ok,81.51,0.4197735714285716,81.92977357142858,77.31226428571429,81.92977357142858,636.0,stop,-1.0000000000000162
2025-04-11,BIDU,1.6885029962927225,19,long,78.47,4.366307142857145,6747405.2,ok,80.83,0.4366307142857145,80.39336928571429,85.19630714285714,80.39336928571429,620.0,stop,-0.9999999999999953
2025-09-12,BIDU,1.778919728480688,12,short,111.82,3.6806928571428585,5690774.1,ok,115.64,0.3680692857142859,116.00806928571429,111.95930714285714,114.625,955.0,time,2.7576329767105188
2025-09-17,BIDU,3.436589879923293,3,short,123.79,4.367478571428575,6561256.4,ok,131.19,0.4367478571428575,131.62674785714285,126.82252142857142,131.62674785714285,576.0,stop,-0.9999999999999778
2025-02-28,BIL,5.965497129698961,4,long,91.7,0.020000000000001097,7977211.55,ok,91.7201,0.0020000000000001098,91.7181,91.7401,91.7245,955.0,time,2.2000000000018574
2025-03-03,BIL,3.963649501035587,3,short,91.72,0.020000000000001097,8294792.7,ok,91.4473,0.0020000000000001098,91.4493,91.4273,91.4493,575.0,stop,-0.9999999999976146
2025-03-31,BIL,5.217342243293396,2,long,91.73,0.019285714285716033,12832310.6,ok,91.7339,0.0019285714285716034,91.73197142857143,91.75318571428572,91.73197142857143,575.0,stop,-1.0000000000036315
2025-04-01,BIL,3.5871218870747192,3,short,91.73,0.019285714285715017,13040881.85,ok,91.425,0.0019285714285715017,91.42692857142856,91.40571428571428,91.42692857142856,575.0,stop,-0.9999999999963157
2025-04-10,BIL,2.179555564047638,10,doji,91.51,0.040714285714285224,15754676.6,doji,,,,,,,,
2025-05-02,BIL,2.57102285333925,15,long,91.43,0.040000000000002194,18468272.25,ok,91.45,0.0040000000000002195,91.446,91.49000000000001,91.459,955.0,time,2.249999999999962
2025-05-30,BIL,1.9548904930647877,9,doji,91.71,0.02071428571428616,11440939.95,doji,,,,,,,,
2025-06-02,BIL,2.5523785671169272,11,short,91.74,0.02142857142857224,11613667.55,ok,91.445,0.002142857142857224,91.44714285714285,91.42357142857142,91.44714285714285,575.0,stop,-1.0
2025-06-27,BIL,2.224037923613962,10,long,91.68,0.020714285714287177,9126331.75,ok,91.7234,0.002071428571428718,91.72132857142857,91.74411428571429,91.72132857142857,575.0,stop,-0.9999999999988238
2025-06-30,BIL,3.4312203974979014,4,long,91.72,0.02142857142857224,9093766.5,ok,91.74,0.002142857142857224,91.73785714285714,91.76142857142857,91.73785714285714,575.0,stop,-1.0
2025-07-01,BIL,2.540604711065742,5,short,91.73,0.02142857142857224,8971830.05,ok,91.43,0.002142857142857224,91.43214285714286,91.40857142857143,91.43214285714286,575.0,stop,-1.0
2025-07-28,BIL,1.7439305746193008,17,short,91.71,0.020714285714285147,8082918.5,ok,91.7299,0.002071428571428515,91.73197142857143,91.70918571428571,91.7254,955.0,time,2.17241379310702
2025-07-31,BIL,3.3473947852100068,20,long,91.74,0.021428571428571224,7025330.35,ok,91.7599,0.0021428571428571226,91.75775714285714,91.78132857142857,91.75775714285714,575.0,stop,-1.0000000000000473
2025-08-01,BIL,3.211118053828001,10,long,91.75,0.020714285714287177,7286627.2,ok,91.465,0.002071428571428718,91.46292857142858,91.4857142857143,91.46292857142858,575.0,stop,-0.9999999999988238
2025-08-07,BIL,2.3582592683409986,11,long,91.51,0.04000000000000118,8238408.75,ok,91.5145,0.004000000000000118,91.5105,91.5545,91.5105,575.0,stop,-1.0000000000011926
2025-08-18,BIL,7.412875758683821,1,long,91.62,0.040714285714285224,8189302.6,ok,91.6286,0.004071428571428523,91.62452857142858,91.6693142857143,91.62452857142858,575.0,stop,-0.9999999999983047
2025-09-29,BIL,1.8284070735972067,18,long,91.74,0.017857142857142856,8475100.4,ok,91.7483,0.0017857142857142857,91.74651428571428,91.76615714285714,91.74651428571428,575.0,stop,-1.0000000000013642
2025-09-30,BIL,1.8916396695150366,19,long,91.75,0.017857142857143873,8244202.85,ok,91.755,0.0017857142857143874,91.75321428571428,91.77285714285713,91.75321428571428,575.0,stop,-1.0000000000013074
2025-10-01,BIL,2.697334789421578,11,short,91.75,0.017857142857143873,8278637.6,ok,91.4541,0.0017857142857143874,91.45588571428571,91.43624285714286,91.45588571428571,575.0,stop,-1.0000000000013074
2025-10-09,BIL,2.4710754178879824,8,long,91.53,0.037857142857143956,8120645.5,ok,91.5319,0.0037857142857143956,91.52811428571428,91.56975714285714,91.54,955.0,time,2.1396226415128314
2025-10-24,BIL,1.8210360271781347,18,doji,91.67,0.017857142857141843,9519062.55,doji,,,,,,,,
2025-10-27,BIL,3.1387972913036037,7,long,91.7,0.018571428571426907,9561777.5,ok,91.705,0.0018571428571426908,91.70314285714285,91.72357142857143,91.70314285714285,575.0,stop,-1.000000000002678
2025-11-03,BIL,3.0027140340547076,10,doji,91.76,0.018571428571427923,10071668.95,doji,,,,,,,,
2025-11-28,BIL,2.3425021963404764,5,doji,91.69,0.019999999999999067,9962592.5,doji,,,,,,,,
2025-12-30,BIL,1.3624761940044863,8,doji,91.36,0.04392857142857309,7996000.05,doji,,,,,,,,
2025-12-31,BIL,3.0428530386049024,1,doji,91.37,0.04392857142857309,7545804.5,doji,,,,,,,,
2026-01-26,BIL,2.2115028096564022,14,doji,91.59,0.019285714285714,8134361.1,doji,,,,,,,,
2026-01-30,BIL,3.8373822263344626,6,long,91.63,0.021071428571428692,8545852.75,ok,91.65,0.0021071428571428695,91.64789285714286,91.67107142857144,91.64789285714286,575.0,stop,-0.99999999999947
2026-02-02,BIL,4.312437210929067,7,short,91.65,0.02035714285714363,8711846.9,ok,91.385,0.002035714285714363,91.38703571428572,91.36464285714285,91.38703571428572,575.0,stop,-0.9999999999982548
2026-03-10,BIL,1.982094692663406,16,short,91.45,0.03285714285714241,8537427.55,ok,91.455,0.0032857142857142412,91.45828571428571,91.42214285714286,91.45828571428571,575.0,stop,-0.9999999999986098
2026-03-31,BIL,3.01255826408407,6,long,91.64,0.017857142857143873,12667265.9,ok,91.642,0.0017857142857143874,91.64021428571428,91.65985714285713,91.64021428571428,575.0,stop,-1.0000000000013074
2026-04-01,BIL,4.34835583628699,6,short,91.64,0.017857142857143873,13101200.6,ok,91.395,0.0017857142857143874,91.39678571428571,91.37714285714286,91.39678571428571,575.0,stop,-1.0000000000013074
2026-04-09,BIL,1.972652317916804,8,long,91.45,0.03428571428571355,14272390.1,ok,91.465,0.0034285714285713555,91.46157142857143,91.49928571428572,91.46157142857143,575.0,stop,-1.0000000000000593
2026-05-01,BIL,2.418720097978421,11,long,91.64,0.018928571428574514,11943283.9,ok,91.405,0.0018928571428574515,91.40310714285714,91.42392857142858,91.40310714285714,575.0,stop,-1.000000000003003
2026-05-22,BIL,2.7926042008874776,15,short,91.57,0.019285714285715017,8798637.3,ok,91.5919,0.0019285714285715017,91.59382857142856,91.57261428571428,91.59382857142856,575.0,stop,-0.9999999999963157
2025-02-20,BILI,5.2141255237782955,4,long,20.33,1.257242857142857,7098081.9,ok,23.7747,0.1257242857142857,23.648975714285715,25.031942857142855,23.648975714285715,580.0,stop,-0.9999999999999879
2025-03-20,BILI,1.5497574724242318,15,long,21.23,1.3119857142857148,8787441.05,ok,20.27,0.13119857142857147,20.13880142857143,21.581985714285715,20.13880142857143,694.0,stop,-0.9999999999999867
2025-02-25,BITO,2.983708038760073,7,short,21.81,0.7340428571428573,8188352.05,ok,20.5984,0.07340428571428574,20.671804285714288,19.864357142857145,20.4235,955.0,time,2.382694665550875
2025-05-22,BITO,2.157659446579224,11,short,22.9,0.6248499999999996,5794165.2,ok,23.43,0.06248499999999996,23.492485,22.80515,23.492485,580.0,stop,-0.9999999999999813
2025-07-01,BITO,1.9587346307221656,10,long,21.51,0.537307142857143,6730383.4,ok,20.545,0.0537307142857143,20.49126928571429,21.082307142857143,20.49126928571429,580.0,stop,-0.9999999999999772
2025-07-11,BITO,3.056525758815568,5,short,21.82,0.5652785714285715,7261085.85,ok,22.59,0.05652785714285716,22.646527857142857,22.02472142857143,22.646527857142857,576.0,stop,-0.9999999999999996
2025-08-14,BITO,2.9477653756135016,5,long,22.27,0.600814285714286,9504504.3,ok,21.4599,0.0600814285714286,21.399818571428572,22.060714285714287,21.399818571428572,580.0,stop,-1.0000000000000113
2025-08-25,BITO,2.7888608684677862,7,short,21.1,0.5450928571428576,10894006.3,ok,20.11,0.05450928571428576,20.164509285714285,19.56490714285714,20.164509285714285,597.0,stop,-0.9999999999999949
2025-10-06,BITO,2.4167800543553795,11,short,20.29,0.5057142857142851,12190497.35,ok,20.6351,0.05057142857142852,20.68567142857143,20.129385714285718,20.68567142857143,580.0,stop,-0.9999999999999687
2025-02-25,BITX,2.3150525132962927,13,short,49.36,3.504635714285714,8625718.7,regsho,43.9,,,,,,,
2025-03-03,BITX,3.3214080466803404,9,short,39.37,3.9382285714285707,9356170.45,ok,47.3198,0.3938228571428571,47.71362285714286,43.381571428571434,43.381571428571434,803.0,target,9.999999999999991
2025-04-11,BITX,2.6950074992343613,6,long,32.4,3.397585714285714,7106243.1,ok,34.74,0.3397585714285714,34.400241428571434,38.13758571428571,34.400241428571434,620.0,stop,-0.9999999999999907
2025-04-22,BITX,1.3889761518146189,20,long,38.84,3.3847857142857145,7121082.3,ok,41.13,0.33847857142857146,40.79152142857143,44.514785714285715,42.429,955.0,time,3.8377614113575436
2025-05-22,BITX,2.828523983279014,5,short,57.95,2.958121428571429,6998095.5,ok,60.5534,0.2958121428571429,60.84921214285715,57.59527857142857,60.84921214285715,575.0,stop,-1.0000000000000056
2025-05-23,BITX,2.256371304337516,15,long,60.65,3.120357142857143,7307406.2,ok,58.66,0.3120357142857143,58.34796428571428,61.78035714285714,58.34796428571428,580.0,stop,-0.9999999999999961
2025-05-30,BITX,1.6221497732437054,16,short,53.92,3.1296428571428576,8271224.5,ok,53.92,0.3129642857142858,54.23296428571429,50.79035714285715,54.23296428571429,588.0,stop,-1.0000000000000036
2025-06-17,BITX,1.573975563634545,16,long,56.25,2.9756714285714283,9079167.1,ok,53.05,0.29756714285714286,52.75243285714286,56.02567142857143,52.75243285714286,584.0,stop,-0.9999999999999912
2025-06-23,BITX,2.138205943280015,12,short,50.57,3.0795999999999992,8726912.45,ok,48.38,0.30795999999999996,48.687960000000004,45.3004,48.687960000000004,576.0,stop,-1.0000000000000044
