symbol,day,halt_seq,entry_t,n_quotes,q_ts,nbb,nbo,spread,mean_spread,err
RITR,2025-06-26,2,2025-06-26T14:49:00+00:00,962,2025-06-26T14:48:59.441230+00:00,7.71,7.85,0.13999999999999968,0.08134477825464932,
MAAS,2025-06-26,1,2025-06-26T16:54:00+00:00,7,2025-06-26T16:53:55.575901+00:00,4.34,4.58,0.2400000000000002,0.23800000000000007,
CYN,2025-06-27,1,2025-06-27T13:49:00+00:00,5071,2025-06-27T13:48:59.989321+00:00,21.34,21.4,0.05999999999999872,0.09550167655403637,
INMB,2025-06-27,1,2025-06-27T16:22:00+00:00,4870,2025-06-27T16:21:59.537307+00:00,7.83,7.89,0.05999999999999961,0.04512121212121212,
JFBR,2025-06-27,1,2025-06-27T14:03:00+00:00,39,2025-06-27T14:02:59.826251+00:00,7.51,8.0,0.4900000000000002,0.6588888888888887,
WFF,2025-06-27,2,2025-06-27T15:52:00+00:00,668,2025-06-27T15:51:59.940105+00:00,12.82,12.9,0.08000000000000007,0.12700534759358312,
WFF,2025-06-27,3,2025-06-27T16:29:00+00:00,898,2025-06-27T16:28:59.774324+00:00,17.79,18.39,0.6000000000000014,0.11032786885245942,
WFF,2025-06-27,5,2025-06-27T16:48:00+00:00,1416,2025-06-27T16:47:58.771141+00:00,21.85,22.3,0.4499999999999993,0.4371734475374733,
WFF,2025-06-27,6,2025-06-27T17:02:00+00:00,959,2025-06-27T17:01:59.659709+00:00,29.22,29.23,0.010000000000001563,0.010000000000001563,
WFF,2025-06-27,9,2025-06-27T17:31:00+00:00,1556,2025-06-27T17:30:59.854973+00:00,16.1,16.35,0.25,0.22207326578332057,
WFF,2025-06-27,11,2025-06-27T17:56:00+00:00,1014,2025-06-27T17:55:59.660314+00:00,10.57,10.79,0.21999999999999886,0.1536635006784261,
DOGZ,2025-06-30,5,2025-06-30T14:36:00+00:00,269,2025-06-30T14:35:59.765949+00:00,16.59,17.45,0.8599999999999994,0.5266451612903228,
DOGZ,2025-06-30,6,2025-06-30T14:51:00+00:00,456,2025-06-30T14:50:59.968491+00:00,19.02,20.17,1.1500000000000021,0.6997941176470587,
DOGZ,2025-06-30,7,2025-06-30T14:58:00+00:00,337,2025-06-30T14:57:58.340704+00:00,25.49,26.0,0.5100000000000016,0.7278212290502789,
DOGZ,2025-06-30,8,2025-06-30T15:06:00+00:00,180,2025-06-30T15:05:59.992728+00:00,22.01,22.75,0.7399999999999984,0.524761904761905,
WBUY,2025-06-30,1,2025-06-30T15:46:00+00:00,2123,2025-06-30T15:45:59.987485+00:00,7.2,7.22,0.019999999999999574,0.041701982228298004,
MIMI,2025-06-30,3,2025-06-30T18:57:00+00:00,45,2025-06-30T18:56:58.520584+00:00,6.61,6.7,0.08999999999999986,0.07372093023255819,
CIGL,2025-06-30,5,2025-06-30T16:44:00+00:00,104,2025-06-30T16:43:57.274165+00:00,10.15,12.44,2.289999999999999,1.5751282051282054,
LIMN,2025-06-30,1,2025-06-30T14:12:00+00:00,75,2025-06-30T14:11:59.923873+00:00,12.11,12.4,0.2900000000000009,0.48829787234042604,
CLRO,2025-07-01,1,2025-07-01T13:47:00+00:00,1818,2025-07-01T13:46:59.587388+00:00,12.6,12.93,0.33000000000000007,0.11456077015643801,
CLRO,2025-07-01,2,2025-07-01T14:59:00+00:00,2058,2025-07-01T14:58:59.960834+00:00,13.16,13.23,0.07000000000000028,0.10592140921409213,
DOGZ,2025-07-01,1,2025-07-01T13:52:00+00:00,137,2025-07-01T13:51:53.174274+00:00,14.21,14.77,0.5599999999999987,0.5015315315315316,
TRNR,2025-07-01,2,2025-07-01T13:57:00+00:00,608,2025-07-01T13:56:58.719249+00:00,5.0,5.15,0.15000000000000036,0.05476415094339628,
NAMM,2025-07-02,1,2025-07-02T13:48:00+00:00,417,2025-07-02T13:47:59.505433+00:00,10.5,10.62,0.11999999999999922,0.14912928759894448,
RGC,2025-07-03,1,2025-07-03T13:41:00+00:00,747,2025-07-03T13:40:59.940796+00:00,14.28,14.42,0.14000000000000057,0.18065346534653462,
RGC,2025-07-03,2,2025-07-03T13:48:00+00:00,1485,2025-07-03T13:47:59.854506+00:00,18.73,18.8,0.07000000000000028,0.1477822990844354,
RGC,2025-07-03,3,2025-07-03T13:56:00+00:00,692,2025-07-03T13:55:59.945603+00:00,16.26,16.51,0.25,0.1498252427184464,
RGC,2025-07-03,6,2025-07-03T15:33:00+00:00,1795,2025-07-03T15:32:59.982490+00:00,20.17,20.37,0.1999999999999993,0.10601393728222969,
SKBL,2025-07-07,5,2025-07-07T15:05:00+00:00,500,2025-07-07T15:04:59.887789+00:00,6.77,7.32,0.5500000000000007,0.2541443850267379,
SKBL,2025-07-07,6,2025-07-07T15:14:00+00:00,373,2025-07-07T15:13:59.880473+00:00,6.37,6.42,0.04999999999999982,0.09548286604361379,
SKBL,2025-07-07,11,2025-07-07T15:57:00+00:00,596,2025-07-07T15:56:59.384683+00:00,2.5,2.56,0.06000000000000005,0.04620947630922697,
SKBL,2025-07-07,12,2025-07-07T16:14:00+00:00,407,2025-07-07T16:13:57.745512+00:00,2.93,3.05,0.11999999999999966,0.05641592920353983,
SKBL,2025-07-07,13,2025-07-07T17:37:00+00:00,200,2025-07-07T17:36:59.269598+00:00,2.3,2.39,0.0900000000000003,0.04320441988950281,
SKBL,2025-07-07,14,2025-07-07T17:59:00+00:00,745,2025-07-07T17:58:58.165432+00:00,1.6,1.67,0.06999999999999984,0.044216867469879524,
SKBL,2025-07-07,15,2025-07-07T19:23:00+00:00,343,2025-07-07T19:22:59.793699+00:00,1.72,1.73,0.010000000000000009,0.020490196078431392,
BGL,2025-07-07,2,2025-07-07T13:53:00+00:00,64,2025-07-07T13:52:57.651907+00:00,61.0,63.0,2.0,3.0775000000000015,
BGL,2025-07-07,3,2025-07-07T14:19:00+00:00,72,2025-07-07T14:18:58.780402+00:00,51.02,53.27,2.25,1.307580645161291,
BGL,2025-07-07,5,2025-07-07T18:04:00+00:00,25,2025-07-07T18:03:52.244864+00:00,55.0,58.0,3.0,5.534285714285714,
LZMH,2025-07-09,1,2025-07-09T13:42:00+00:00,3,2025-07-09T13:41:49.276034+00:00,9.2,9.78,0.5800000000000001,,
CIGL,2025-07-09,1,2025-07-09T19:01:00+00:00,81,2025-07-09T19:00:59.969139+00:00,24.47,25.48,1.0100000000000016,0.8266666666666677,
CIGL,2025-07-09,2,2025-07-09T19:12:00+00:00,236,2025-07-09T19:11:59.809469+00:00,27.0,27.79,0.7899999999999991,1.0250303030303032,
MB,2025-07-10,1,2025-07-10T17:55:00+00:00,32,2025-07-10T17:54:44.191896+00:00,11.0,12.1,1.0999999999999996,1.138,
YSXT,2025-07-10,3,2025-07-10T17:14:00+00:00,71,2025-07-10T17:13:59.996040+00:00,4.57,4.91,0.33999999999999986,0.16666666666666657,
CIGL,2025-07-10,2,2025-07-10T18:01:00+00:00,617,2025-07-10T18:00:59.828377+00:00,3.08,3.1,0.020000000000000018,0.1139225181598063,
CIGL,2025-07-10,3,2025-07-10T18:12:00+00:00,311,2025-07-10T18:11:59.300100+00:00,3.74,3.77,0.029999999999999805,0.08375722543352586,
CIGL,2025-07-10,6,2025-07-10T19:38:00+00:00,319,2025-07-10T19:37:59.401397+00:00,4.62,4.66,0.040000000000000036,0.08752293577981644,
CIGL,2025-07-10,7,2025-07-10T19:50:00+00:00,212,2025-07-10T19:49:59.893674+00:00,5.5,5.54,0.040000000000000036,0.0797333333333331,
EDHL,2025-07-11,2,2025-07-11T19:07:00+00:00,322,2025-07-11T19:06:59.525646+00:00,5.06,5.07,0.010000000000000675,0.025253456221198126,
EDHL,2025-07-11,4,2025-07-11T19:28:00+00:00,579,2025-07-11T19:27:59.371995+00:00,5.08,5.29,0.20999999999999996,0.13699801192842936,
SDM,2025-07-11,2,2025-07-11T18:59:00+00:00,82,2025-07-11T18:58:40.661831+00:00,17.2,19.63,2.4299999999999997,1.4898076923076917,
NCPL,2025-07-14,1,2025-07-14T14:59:00+00:00,281,2025-07-14T14:58:59.245002+00:00,5.7,5.75,0.04999999999999982,0.06485714285714285,
RYET,2025-07-14,4,2025-07-14T14:18:00+00:00,171,2025-07-14T14:17:59.337600+00:00,7.92,8.26,0.33999999999999986,0.3120312499999998,
RYET,2025-07-14,6,2025-07-14T14:36:00+00:00,187,2025-07-14T14:35:57.985110+00:00,8.0,8.59,0.5899999999999999,0.3692857142857143,
RYET,2025-07-14,7,2025-07-14T14:51:00+00:00,281,2025-07-14T14:50:59.680695+00:00,6.5,6.51,0.009999999999999787,0.21020942408376947,
RYET,2025-07-14,8,2025-07-14T15:42:00+00:00,147,2025-07-14T15:41:57.995921+00:00,4.2,4.35,0.14999999999999947,0.10280000000000021,
BGL,2025-07-14,1,2025-07-14T14:25:00+00:00,55,2025-07-14T14:24:53.705791+00:00,23.29,24.7,1.4100000000000001,0.7676470588235282,
BGL,2025-07-14,2,2025-07-14T14:35:00+00:00,123,2025-07-14T14:34:58.538758+00:00,28.24,28.48,0.240000000000002,0.6874489795918368,
SDM,2025-07-15,1,2025-07-15T17:24:00+00:00,13,2025-07-15T17:23:54.898467+00:00,13.11,13.64,0.5300000000000011,0.6160000000000003,
NUWE,2025-07-16,2,2025-07-16T14:01:00+00:00,3146,2025-07-16T14:00:59.927114+00:00,21.7,21.81,0.10999999999999943,0.09647770700636941,
EPSM,2025-07-16,2,2025-07-16T14:57:00+00:00,115,2025-07-16T14:56:59.994965+00:00,25.75,26.92,1.1700000000000017,0.7823076923076929,
EPSM,2025-07-16,3,2025-07-16T15:03:00+00:00,17,,,,,0.9088235294117657,no_quote_at_or_before_entry
EPSM,2025-07-16,4,2025-07-16T15:14:00+00:00,4,2025-07-16T15:13:49.210012+00:00,22.22,24.0,1.7800000000000011,1.2800000000000011,
EPSM,2025-07-16,5,2025-07-16T16:02:00+00:00,27,2025-07-16T16:01:52.134948+00:00,20.5,21.8,1.3000000000000007,1.6633333333333333,
TRON,2025-07-17,1,2025-07-17T13:44:00+00:00,337,2025-07-17T13:43:59.548370+00:00,10.97,11.03,0.05999999999999872,0.08580912863070528,
TRON,2025-07-17,3,2025-07-17T14:12:00+00:00,577,2025-07-17T14:11:59.568279+00:00,8.3,8.49,0.1899999999999995,0.07706959706959683,
YHC,2025-07-17,1,2025-07-17T14:31:00+00:00,172,2025-07-17T14:30:59.950848+00:00,6.04,6.13,0.08999999999999986,0.0827659574468085,
PTNM,2025-07-17,2,2025-07-17T13:47:00+00:00,172,2025-07-17T13:46:55.288422+00:00,8.74,9.2,0.4599999999999991,0.3145348837209303,
PTNM,2025-07-17,7,2025-07-17T15:32:00+00:00,118,2025-07-17T15:31:59.639099+00:00,5.43,5.69,0.2600000000000007,0.24964705882352972,
PTNM,2025-07-17,8,2025-07-17T15:43:00+00:00,319,2025-07-17T15:42:59.923614+00:00,6.94,7.37,0.4299999999999997,0.3631858407079648,
PTNM,2025-07-17,9,2025-07-17T16:39:00+00:00,79,2025-07-17T16:38:59.795239+00:00,6.02,6.44,0.4200000000000008,0.23266666666666663,
SOGP,2025-07-18,2,2025-07-18T16:12:00+00:00,68,2025-07-18T16:11:57.820013+00:00,4.58,4.75,0.16999999999999993,0.16242424242424233,
PTNM,2025-07-18,4,2025-07-18T15:44:00+00:00,336,2025-07-18T15:43:58.851822+00:00,1.76,1.8,0.040000000000000036,0.0406896551724138,
PTNM,2025-07-18,5,2025-07-18T16:16:00+00:00,257,2025-07-18T16:15:59.009892+00:00,2.17,2.25,0.08000000000000007,0.04372222222222228,
PTNM,2025-07-18,6,2025-07-18T16:22:00+00:00,124,2025-07-18T16:21:58.992344+00:00,2.02,2.08,0.06000000000000005,0.038378378378378354,
ANPA,2025-07-18,1,2025-07-18T14:05:00+00:00,696,2025-07-18T14:04:59.993392+00:00,9.63,9.69,0.05999999999999872,0.1993156732891832,
ANPA,2025-07-18,2,2025-07-18T14:12:00+00:00,619,2025-07-18T14:11:59.717225+00:00,8.62,8.9,0.28000000000000114,0.19815126050420187,
ANPA,2025-07-18,3,2025-07-18T14:20:00+00:00,214,2025-07-18T14:19:57.566369+00:00,7.0,7.2,0.20000000000000018,0.1423267326732674,
LIMN,2025-07-22,1,2025-07-22T17:41:00+00:00,478,2025-07-22T17:40:59.425589+00:00,7.26,7.44,0.1800000000000006,0.16765625,
MTEN,2025-07-23,1,2025-07-23T13:44:00+00:00,38,2025-07-23T13:43:49.636092+00:00,15.05,15.9,0.8499999999999996,0.8014285714285715,
SRPT,2025-07-24,1,2025-07-24T19:16:00+00:00,5439,2025-07-24T19:15:59.924884+00:00,11.77,11.8,0.030000000000001137,0.034403034300791495,
SRPT,2025-07-24,2,2025-07-24T19:27:00+00:00,14071,2025-07-24T19:26:59.952528+00:00,13.32,13.35,0.02999999999999936,0.02588010347542454,
ANPA,2025-07-24,1,2025-07-24T14:53:00+00:00,54,2025-07-24T14:52:55.919321+00:00,22.06,23.0,0.9400000000000013,0.7643396226415089,
TLIH,2025-07-24,3,2025-07-24T18:58:00+00:00,91,2025-07-24T18:57:59.518475+00:00,2.88,2.99,0.11000000000000032,0.18699999999999997,
TLIH,2025-07-24,4,2025-07-24T19:06:00+00:00,129,2025-07-24T19:05:58.037799+00:00,2.55,2.77,0.2200000000000002,0.08990000000000015,
TLIH,2025-07-24,5,2025-07-24T19:15:00+00:00,321,2025-07-24T19:14:59.742665+00:00,2.08,2.34,0.2599999999999998,0.0919753086419752,
EPSM,2025-07-28,1,2025-07-28T15:33:00+00:00,8,2025-07-28T15:32:56.974307+00:00,12.34,14.38,2.040000000000001,0.5400000000000009,
MCVT,2025-07-29,1,2025-07-29T13:50:00+00:00,228,2025-07-29T13:49:57.973533+00:00,6.15,6.24,0.08999999999999986,0.09064935064935059,
ANPA,2025-07-30,2,2025-07-30T14:05:00+00:00,91,2025-07-30T14:04:56.749448+00:00,38.0,38.44,0.4399999999999977,1.8026666666666669,
VWAV,2025-07-30,1,2025-07-30T13:47:00+00:00,1354,2025-07-30T13:46:59.762297+00:00,8.57,8.7,0.129999999999999,0.073160621761658,
SLXN,2025-07-31,6,2025-07-31T15:04:00+00:00,279,2025-07-31T15:03:59.494520+00:00,16.0,16.3,0.3000000000000007,0.19093495934959362,
LIMN,2025-08-04,1,2025-08-04T17:27:00+00:00,60,2025-08-04T17:26:47.846799+00:00,5.3,5.45,0.15000000000000036,0.2301886792452829,
LIMN,2025-08-04,2,2025-08-04T17:39:00+00:00,63,2025-08-04T17:38:51.628564+00:00,4.92,5.29,0.3700000000000001,0.1977999999999999,
LIMN,2025-08-04,3,2025-08-04T17:55:00+00:00,67,2025-08-04T17:54:59.534987+00:00,4.96,5.19,0.23000000000000043,0.17904761904761882,
RNA,2025-08-06,1,2025-08-06T15:21:00+00:00,8314,2025-08-06T15:20:59.942370+00:00,45.66,45.74,0.0800000000000054,0.15002670940170906,
SDM,2025-08-06,2,2025-08-06T19:20:00+00:00,88,2025-08-06T19:19:40.914979+00:00,9.88,11.09,1.209999999999999,0.45428571428571424,
MSGY,2025-08-07,3,2025-08-07T14:19:00+00:00,72,2025-08-07T14:18:56.975496+00:00,9.99,10.1,0.10999999999999943,1.0609999999999997,
NAKA,2025-08-11,1,2025-08-11T17:40:00+00:00,623,2025-08-11T17:39:59.688562+00:00,16.25,16.28,0.030000000000001137,0.2198645598194131,
JEM,2025-08-11,1,2025-08-11T16:13:00+00:00,157,2025-08-11T16:12:46.945962+00:00,4.3,4.64,0.33999999999999986,0.23960784313725506,
MENS,2025-08-11,4,2025-08-11T15:00:00+00:00,164,2025-08-11T14:59:54.433075+00:00,33.21,37.94,4.729999999999997,2.9529752066115704,
MENS,2025-08-11,5,2025-08-11T15:17:00+00:00,88,2025-08-11T15:16:59.965766+00:00,43.0,46.97,3.969999999999999,4.467833333333332,
BTAI,2025-08-12,1,2025-08-12T14:15:00+00:00,1773,2025-08-12T14:14:59.920908+00:00,6.0,6.01,0.009999999999999787,0.037362288135593114,
BTAI,2025-08-12,2,2025-08-12T16:37:00+00:00,1318,2025-08-12T16:36:59.984989+00:00,7.62,7.66,0.040000000000000036,0.040351826792963494,
MIMI,2025-08-12,5,2025-08-12T14:40:00+00:00,721,2025-08-12T14:39:59.985249+00:00,6.37,6.57,0.20000000000000018,0.07976501305483022,
MIMI,2025-08-12,6,2025-08-12T14:48:00+00:00,258,2025-08-12T14:47:59.728564+00:00,6.06,6.28,0.22000000000000064,0.0481990521327014,
MIMI,2025-08-12,7,2025-08-12T14:56:00+00:00,302,2025-08-12T14:55:44.058820+00:00,5.32,5.74,0.41999999999999993,0.13419642857142874,
MIMI,2025-08-12,8,2025-08-12T15:08:00+00:00,192,2025-08-12T15:07:50.847620+00:00,5.79,5.9,0.11000000000000032,0.09576388888888901,
MIMI,2025-08-13,1,2025-08-13T14:01:00+00:00,183,2025-08-13T14:00:58.852697+00:00,6.02,6.12,0.10000000000000053,0.1890445859872613,
ANPA,2025-08-13,1,2025-08-13T19:05:00+00:00,11,,,,,3.432727272727273,no_quote_at_or_before_entry
JEM,2025-08-14,2,2025-08-14T14:17:00+00:00,30,2025-08-14T14:16:55.003624+00:00,4.49,4.78,0.29000000000000004,0.17999999999999985,
JEM,2025-08-14,3,2025-08-14T14:36:00+00:00,89,2025-08-14T14:35:58.196005+00:00,3.76,3.93,0.17000000000000037,0.24711538461538468,
FLYE,2025-08-15,3,2025-08-15T15:27:00+00:00,1805,2025-08-15T15:26:59.946669+00:00,1.03,1.07,0.040000000000000036,0.03692941527446299,
FLYE,2025-08-15,6,2025-08-15T15:53:00+00:00,746,2025-08-15T15:52:59.827951+00:00,0.8637,0.8768,0.0131,0.007546189376443425,
FLYE,2025-08-15,7,2025-08-15T16:02:00+00:00,849,2025-08-15T16:01:59.989856+00:00,0.965,0.98,0.015000000000000013,0.012729672131147554,
FLYE,2025-08-15,9,2025-08-15T16:14:00+00:00,1263,2025-08-15T16:13:59.941196+00:00,1.39,1.4,0.010000000000000009,0.017087378640776682,
FLYE,2025-08-15,13,2025-08-15T16:36:00+00:00,359,2025-08-15T16:35:59.829010+00:00,1.09,1.1,0.010000000000000009,0.08511627906976744,
FLYE,2025-08-15,14,2025-08-15T16:42:00+00:00,1135,2025-08-15T16:41:59.923937+00:00,1.23,1.25,0.020000000000000018,0.011744186046511635,
FLYE,2025-08-15,17,2025-08-15T17:12:00+00:00,200,2025-08-15T17:11:58.998718+00:00,1.11,1.12,0.010000000000000009,0.01040000000000001,
CUPR,2025-08-15,5,2025-08-15T15:48:00+00:00,614,2025-08-15T15:47:58.475307+00:00,1.46,1.48,0.020000000000000018,0.02205263157894738,
CUPR,2025-08-15,7,2025-08-15T16:09:00+00:00,1195,2025-08-15T16:08:59.919666+00:00,1.57,1.58,0.010000000000000009,0.017728674203494325,
CUPR,2025-08-15,8,2025-08-15T16:19:00+00:00,634,2025-08-15T16:18:58.357132+00:00,1.43,1.45,0.020000000000000018,0.022006172839506098,
RMSG,2025-08-21,3,2025-08-21T14:42:00+00:00,263,2025-08-21T14:41:56.724886+00:00,2.52,2.76,0.23999999999999977,0.10761904761904764,
ZYBT,2025-08-21,3,2025-08-21T14:20:00+00:00,238,2025-08-21T14:19:59.877095+00:00,5.34,6.0,0.6600000000000001,0.4068932038834951,
ZYBT,2025-08-21,4,2025-08-21T14:26:00+00:00,128,2025-08-21T14:25:59.590439+00:00,5.65,5.98,0.33000000000000007,0.34781250000000014,
DOGZ,2025-08-26,2,2025-08-26T14:53:00+00:00,236,2025-08-26T14:52:59.971156+00:00,8.71,9.23,0.5199999999999996,0.5175943396226413,
DOGZ,2025-08-26,4,2025-08-26T15:10:00+00:00,263,2025-08-26T15:09:59.998966+00:00,9.43,9.69,0.2599999999999998,0.24141129032258077,
CRML,2025-08-26,1,2025-08-26T15:06:00+00:00,8897,2025-08-26T15:05:59.985703+00:00,6.79,6.82,0.03000000000000025,0.023747181964573247,
MIMI,2025-08-26,4,2025-08-26T16:08:00+00:00,643,2025-08-26T16:07:59.898882+00:00,6.51,6.72,0.20999999999999996,0.1391525423728813,
MIMI,2025-08-26,6,2025-08-26T16:24:00+00:00,721,2025-08-26T16:23:59.479278+00:00,8.39,8.52,0.129999999999999,0.14075506445672184,
YMAT,2025-08-26,4,2025-08-26T15:07:00+00:00,443,2025-08-26T15:06:59.438602+00:00,1.52,1.57,0.050000000000000044,0.025851393188854516,
YMAT,2025-08-26,5,2025-08-26T15:18:00+00:00,258,2025-08-26T15:17:58.925368+00:00,1.72,1.73,0.010000000000000009,0.021434426229508217,
YMAT,2025-08-26,7,2025-08-26T15:35:00+00:00,731,2025-08-26T15:34:59.400743+00:00,2.59,2.65,0.06000000000000005,0.04781496062992131,
DKI,2025-08-26,2,2025-08-26T14:37:00+00:00,48,2025-08-26T14:36:57.128367+00:00,5.31,5.79,0.4800000000000004,0.26272727272727275,
STSS,2025-08-27,1,2025-08-27T14:35:00+00:00,2162,2025-08-27T14:34:59.972127+00:00,14.82,14.98,0.16000000000000014,0.09421885299934077,
EFTY,2025-08-28,3,2025-08-28T18:13:00+00:00,119,2025-08-28T18:12:58.501328+00:00,5.51,5.69,0.1800000000000006,0.15098765432098765,
STSS,2025-08-29,2,2025-08-29T18:49:00+00:00,158,2025-08-29T18:48:59.641001+00:00,12.29,12.44,0.15000000000000036,0.18846846846846863,
IPDN,2025-09-02,1,2025-09-02T14:22:00+00:00,859,2025-09-02T14:21:59.675987+00:00,6.56,6.57,0.010000000000000675,0.04099999999999995,
SOGP,2025-09-02,1,2025-09-02T14:16:00+00:00,2229,2025-09-02T14:15:59.919071+00:00,18.28,18.54,0.259999999999998,0.16411535463756832,
DKI,2025-09-02,1,2025-09-02T14:33:00+00:00,20,2025-09-02T14:32:51.111042+00:00,7.16,8.57,1.4100000000000001,1.086153846153846,
IPDN,2025-09-03,3,2025-09-03T14:32:00+00:00,1385,2025-09-03T14:31:59.732851+00:00,8.19,8.32,0.13000000000000078,0.055302325581395535,
IPDN,2025-09-03,4,2025-09-03T14:38:00+00:00,1382,2025-09-03T14:37:59.884206+00:00,7.61,7.77,0.15999999999999925,0.0763844393592677,
INHD,2025-09-08,1,2025-09-08T14:53:00+00:00,736,2025-09-08T14:52:59.687655+00:00,14.5,14.7,0.1999999999999993,0.15802439024390236,
INHD,2025-09-08,3,2025-09-08T16:43:00+00:00,410,2025-09-08T16:42:58.720286+00:00,6.28,6.35,0.0699999999999994,0.08125603864734314,
INHD,2025-09-08,4,2025-09-08T16:49:00+00:00,604,2025-09-08T16:48:59.580313+00:00,7.35,7.39,0.040000000000000036,0.0605835543766579,
SNTG,2025-09-09,1,2025-09-09T14:48:00+00:00,166,2025-09-09T14:47:58.392879+00:00,5.19,5.47,0.27999999999999936,0.1228571428571429,
SNTG,2025-09-09,3,2025-09-09T19:28:00+00:00,314,2025-09-09T19:27:58.080997+00:00,6.1,6.31,0.20999999999999996,0.11918918918918923,
SNTG,2025-09-09,4,2025-09-09T19:37:00+00:00,135,2025-09-09T19:36:58.774293+00:00,5.6,6.08,0.4800000000000004,0.19319587628865997,
UFG,2025-09-09,1,2025-09-09T19:46:00+00:00,139,2025-09-09T19:45:58.710430+00:00,9.65,9.9,0.25,0.42187500000000033,
EPSM,2025-09-09,1,2025-09-09T18:46:00+00:00,295,2025-09-09T18:45:59.630876+00:00,48.99,53.25,4.259999999999998,9.705142857142857,
EPSM,2025-09-09,3,2025-09-09T19:08:00+00:00,180,2025-09-09T19:07:59.742325+00:00,73.99,77.0,3.010000000000005,3.015273972602743,
EPSM,2025-09-09,4,2025-09-09T19:19:00+00:00,559,2025-09-09T19:18:59.892748+00:00,100.11,101.0,0.8900000000000006,5.314235588972432,
EPSM,2025-09-09,5,2025-09-09T19:30:00+00:00,133,2025-09-09T19:29:59.059831+00:00,124.05,134.06,10.010000000000005,8.017058823529407,
CIGL,2025-09-09,1,2025-09-09T13:51:00+00:00,42,2025-09-09T13:50:47.227531+00:00,5.99,6.14,0.14999999999999947,0.09300000000000033,
SBLX,2025-09-09,4,2025-09-09T14:00:00+00:00,138,2025-09-09T13:59:52.148349+00:00,4.99,5.05,0.05999999999999961,0.12470588235294121,
SBLX,2025-09-09,5,2025-09-09T14:10:00+00:00,55,2025-09-09T14:09:53.918401+00:00,5.98,6.0,0.019999999999999574,0.109622641509434,
SBLX,2025-09-09,6,2025-09-09T14:29:00+00:00,1124,2025-09-09T14:28:59.973516+00:00,8.35,8.36,0.009999999999999787,0.018761467889908054,
SBLX,2025-09-09,12,2025-09-09T15:17:00+00:00,1103,2025-09-09T15:16:59.507488+00:00,5.44,5.6,0.15999999999999925,0.0906134969325153,
SBLX,2025-09-09,13,2025-09-09T15:29:00+00:00,567,2025-09-09T15:28:59.779565+00:00,6.1,6.25,0.15000000000000036,0.08064417177914114,
SBLX,2025-09-09,14,2025-09-09T15:46:00+00:00,516,2025-09-09T15:45:59.818037+00:00,7.2,7.3,0.09999999999999964,0.12825641025641035,
SBLX,2025-09-09,15,2025-09-09T15:55:00+00:00,270,2025-09-09T15:54:58.689716+00:00,7.05,7.2,0.15000000000000036,0.12542372881355954,
ASST,2025-09-10,2,2025-09-10T14:04:00+00:00,3233,2025-09-10T14:03:59.000532+00:00,11.88,11.96,0.08000000000000007,0.04837116154873173,
ASST,2025-09-10,3,2025-09-10T14:16:00+00:00,1819,2025-09-10T14:15:59.675761+00:00,11.21,11.3,0.08999999999999986,0.1012380952380952,
ASST,2025-09-10,4,2025-09-10T14:29:00+00:00,2285,2025-09-10T14:28:59.964040+00:00,9.66,9.86,0.1999999999999993,0.08320181112548504,
MIMI,2025-09-10,2,2025-09-10T13:59:00+00:00,403,2025-09-10T13:58:57.842660+00:00,13.0,13.3,0.3000000000000007,0.30749049429657777,
EPSM,2025-09-10,1,2025-09-10T13:44:00+00:00,21,2025-09-10T13:43:50.520530+00:00,51.9,54.98,3.0799999999999983,2.028749999999998,
EPSM,2025-09-10,2,2025-09-10T13:57:00+00:00,34,2025-09-10T13:56:58.862116+00:00,53.0,64.99,11.989999999999995,6.381111111111106,
CIGL,2025-09-10,1,2025-09-10T16:23:00+00:00,26,2025-09-10T16:22:52.843315+00:00,3.61,3.63,0.020000000000000018,0.19227272727272718,
WLDS,2025-09-11,1,2025-09-11T14:33:00+00:00,24550,2025-09-11T14:32:59.989387+00:00,9.6,9.63,0.030000000000001137,0.02829777889321121,
WLDS,2025-09-11,2,2025-09-11T14:43:00+00:00,8093,2025-09-11T14:42:59.970683+00:00,9.16,9.2,0.03999999999999915,0.035957301839654815,
MIMI,2025-09-11,1,2025-09-11T14:22:00+00:00,163,2025-09-11T14:21:59.078787+00:00,8.04,8.49,0.45000000000000107,0.20666666666666678,
ENGS,2025-09-11,1,2025-09-11T18:22:00+00:00,45,2025-09-11T18:21:59.938546+00:00,5.8,6.0,0.20000000000000018,0.5886842105263155,
SBLX,2025-09-11,1,2025-09-11T13:44:00+00:00,138,2025-09-11T13:43:58.436977+00:00,4.35,4.45,0.10000000000000053,0.10807407407407418,
WLDS,2025-09-12,1,2025-09-12T14:31:00+00:00,3855,2025-09-12T14:30:59.998064+00:00,9.8,9.87,0.06999999999999851,0.0391521367521367,
ORBS,2025-09-12,1,2025-09-12T13:46:00+00:00,892,2025-09-12T13:45:59.995085+00:00,17.6,17.61,0.00999999999999801,0.11922939068100326,
ENGS,2025-09-16,2,2025-09-16T14:31:00+00:00,66,2025-09-16T14:30:58.402161+00:00,6.7,6.85,0.14999999999999947,0.12833333333333344,
CWD,2025-09-17,1,2025-09-17T13:42:00+00:00,2395,2025-09-17T13:41:59.909891+00:00,8.08,8.25,0.16999999999999993,0.030227870289219985,
