day,symbol,adv20,split,wk
2025-07-09,SRFM,16397470.05,TRAIN,2025-07-05/2025-07-11
2025-07-10,SRFM,17541642.15,TRAIN,2025-07-05/2025-07-11
2025-08-13,SRFM,4231511.5,TRAIN,2025-08-09/2025-08-15
2025-10-06,SRFM,2294525.85,TRAIN,2025-10-04/2025-10-10
2025-11-10,SRFM,2642495.1,TRAIN,2025-11-08/2025-11-14
2025-08-18,SRG,137954.4,TRAIN,2025-08-16/2025-08-22
2025-07-16,SRM,21628320.9,TRAIN,2025-07-12/2025-07-18
2025-07-17,SRPT,6519323.65,TRAIN,2025-07-12/2025-07-18
2025-07-29,SRPT,15085612.35,TRAIN,2025-07-26/2025-08-01
2025-07-30,SRPT,18234267.6,TRAIN,2025-07-26/2025-08-01
2025-08-07,SRPT,22025206.35,TRAIN,2025-08-02/2025-08-08
2025-09-22,SRPT,7457292.8,TRAIN,2025-09-20/2025-09-26
2026-03-25,SRPT,2620877.3,VAL,2026-03-21/2026-03-27
2025-11-10,SRTA,745753.1,TRAIN,2025-11-08/2025-11-14
2026-03-03,SRTA,755456.15,VAL,2026-02-28/2026-03-06
2026-05-06,SRTA,676086.25,VAL,2026-05-02/2026-05-08
2026-05-11,SRTS,75370.25,VAL,2026-05-09/2026-05-15
2025-11-14,SSG,447369.7,TRAIN,2025-11-08/2025-11-14
2026-05-15,SSG,440872.6,VAL,2026-05-09/2026-05-15
2025-10-20,SSK,873639.55,TRAIN,2025-10-18/2025-10-24
2025-11-18,SSK,578125.5,TRAIN,2025-11-15/2025-11-21
2025-12-19,SSK,395108.1,TRAIN,2025-12-13/2025-12-19
2026-02-06,SSK,235820.0,VAL,2026-01-31/2026-02-06
2025-09-02,SSKN,372219.15,TRAIN,2025-08-30/2025-09-05
2025-07-21,SSL,1295651.55,TRAIN,2025-07-19/2025-07-25
2025-08-12,SSL,972493.95,TRAIN,2025-08-09/2025-08-15
2025-08-25,SSL,1141606.65,TRAIN,2025-08-23/2025-08-29
2025-10-23,SSL,1079475.65,TRAIN,2025-10-18/2025-10-24
2026-01-22,SSL,1240462.45,VAL,2026-01-17/2026-01-23
2026-02-12,SSL,2181025.05,VAL,2026-02-07/2026-02-13
2026-02-19,SSL,2266810.7,VAL,2026-02-14/2026-02-20
2026-02-27,SSL,2510744.6,VAL,2026-02-21/2026-02-27
2026-03-06,SSL,2698860.75,VAL,2026-02-28/2026-03-06
2026-03-13,SSL,2927118.95,VAL,2026-03-07/2026-03-13
2026-04-07,SSL,3300226.3,VAL,2026-04-04/2026-04-10
2025-11-17,SSP,1003635.4,TRAIN,2025-11-15/2025-11-21
2026-03-05,SSP,512408.65,VAL,2026-02-28/2026-03-06
2026-03-11,SSP,652401.1,VAL,2026-03-07/2026-03-13
2025-08-06,SSRM,2115815.9,TRAIN,2025-08-02/2025-08-08
2025-11-10,SSRM,3102855.75,TRAIN,2025-11-08/2025-11-14
2026-01-26,SSRM,3108940.3,VAL,2026-01-24/2026-01-30
2026-02-03,SSRM,4068845.9,VAL,2026-01-31/2026-02-06
2026-03-25,SSRM,4241152.45,VAL,2026-03-21/2026-03-27
2026-03-31,SST,5231318.95,VAL,2026-03-28/2026-04-03
2026-04-01,SST,5521679.7,VAL,2026-03-28/2026-04-03
2026-04-23,SST,7457524.6,VAL,2026-04-18/2026-04-24
2026-04-24,SST,8950209.9,VAL,2026-04-18/2026-04-24
2026-05-06,SST,3543139.55,VAL,2026-05-02/2026-05-08
2026-02-23,SSTK,353818.1,VAL,2026-02-21/2026-02-27
2025-08-19,SSYS,713023.25,TRAIN,2025-08-16/2025-08-22
2026-04-08,SSYS,762245.9,VAL,2026-04-04/2026-04-10
2025-08-05,STAA,666979.9,TRAIN,2025-08-02/2025-08-08
2025-12-09,STAA,739858.35,TRAIN,2025-12-06/2025-12-12
2025-12-11,STAA,1077687.15,TRAIN,2025-12-06/2025-12-12
2026-04-09,STAA,1226870.85,VAL,2026-04-04/2026-04-10
2025-12-16,STAI,3002774.55,TRAIN,2025-12-13/2025-12-19
2025-07-21,STEM,815436.8,TRAIN,2025-07-19/2025-07-25
2025-07-28,STEM,861908.3,TRAIN,2025-07-26/2025-08-01
2025-10-13,STEM,429089.3,TRAIN,2025-10-11/2025-10-17
2025-10-06,STEX,1113231.0666666667,TRAIN,2025-10-04/2025-10-10
2025-11-25,STEX,761203.1,TRAIN,2025-11-22/2025-11-28
2026-01-28,STEX,1284387.6,VAL,2026-01-24/2026-01-30
2026-03-13,STFS,9535295.55,VAL,2026-03-07/2026-03-13
2025-07-31,STGW,1455550.1,TRAIN,2025-07-26/2025-08-01
2025-11-06,STGW,1202999.1,TRAIN,2025-11-01/2025-11-07
2026-03-10,STGW,1589365.5,VAL,2026-03-07/2026-03-13
2025-09-03,STI,240855.5,TRAIN,2025-08-30/2025-09-05
2025-09-24,STI,4851658.6,TRAIN,2025-09-20/2025-09-26
2025-10-16,STI,5805753.45,TRAIN,2025-10-11/2025-10-17
2025-09-09,STIM,1510565.85,TRAIN,2025-09-06/2025-09-12
2025-10-20,STKE,680147.65,TRAIN,2025-10-18/2025-10-24
2025-09-29,STKH,642756.15,TRAIN,2025-09-27/2025-10-03
2025-08-07,STKL,866608.75,TRAIN,2025-08-02/2025-08-08
2026-01-12,STKL,791574.0,VAL,2026-01-10/2026-01-16
2026-02-06,STKL,1006503.2,VAL,2026-01-31/2026-02-06
2025-07-23,STLA,27334524.1,TRAIN,2025-07-19/2025-07-25
2025-10-02,STLA,17006229.3,TRAIN,2025-09-27/2025-10-03
2026-02-26,STLA,19479980.3,VAL,2026-02-21/2026-02-27
2026-04-08,STLA,24862198.9,VAL,2026-04-04/2026-04-10
2026-05-06,STLA,19646305.05,VAL,2026-05-02/2026-05-08
2025-09-18,STM,6332793.45,TRAIN,2025-09-13/2025-09-19
2026-01-02,STM,5433276.55,VAL,2025-12-27/2026-01-02
2025-08-08,STNE,4708360.05,TRAIN,2025-08-02/2025-08-08
2026-03-04,STNE,5857462.0,VAL,2026-02-28/2026-03-06
2026-04-08,STNE,4319391.45,VAL,2026-04-04/2026-04-10
2025-07-22,STOK,617923.7,TRAIN,2025-07-19/2025-07-25
2025-07-23,STOK,723846.05,TRAIN,2025-07-19/2025-07-25
2025-10-06,STOK,1056726.3,TRAIN,2025-10-04/2025-10-10
2025-12-03,STRO,871702.85,TRAIN,2025-11-29/2025-12-05
2025-09-05,STRR,141394.35,TRAIN,2025-08-30/2025-09-05
2025-08-27,STSS,1395740.4,TRAIN,2025-08-23/2025-08-29
2025-08-28,STSS,2672504.9,TRAIN,2025-08-23/2025-08-29
2025-09-04,STSS,3091927.8,TRAIN,2025-08-30/2025-09-05
2025-09-11,STSS,3327806.45,TRAIN,2025-09-06/2025-09-12
2025-10-13,STUB,6437024.529411765,TRAIN,2025-10-11/2025-10-17
2026-02-06,STUB,3312339.85,VAL,2026-01-31/2026-02-06
2026-05-14,STUB,3580953.35,VAL,2026-05-09/2026-05-15
2026-05-19,STUB,4959049.1,VAL,2026-05-16/2026-05-22
2026-03-04,STVN,756620.3,VAL,2026-02-28/2026-03-06
2025-08-25,SUGP,350758.55,TRAIN,2025-08-23/2025-08-29
2025-10-09,SUGP,127530.8,TRAIN,2025-10-04/2025-10-10
2025-10-13,SUGP,270353.45,TRAIN,2025-10-11/2025-10-17
2025-12-08,SUGP,149940.7,TRAIN,2025-12-06/2025-12-12
2025-10-20,SUIG,1597737.35,TRAIN,2025-10-18/2025-10-24
2025-10-23,SUIG,1493128.2,TRAIN,2025-10-18/2025-10-24
2025-09-22,SUPV,2037082.55,TRAIN,2025-09-20/2025-09-26
2025-09-24,SUPV,2287320.45,TRAIN,2025-09-20/2025-09-26
2025-10-27,SUPV,3196351.5,TRAIN,2025-10-25/2025-10-31
2025-11-03,SUPV,4053206.7,TRAIN,2025-11-01/2025-11-07
2025-11-10,SUPV,3767924.35,TRAIN,2025-11-08/2025-11-14
2026-05-06,SUPV,764287.05,VAL,2026-05-02/2026-05-08
2025-07-30,SUPX,87261.95,TRAIN,2025-07-26/2025-08-01
2025-12-29,SUPX,385774.3,TRAIN,2025-12-27/2026-01-02
2026-01-28,SUPX,290284.95,VAL,2026-01-24/2026-01-30
2026-01-29,SUPX,333819.3,VAL,2026-01-24/2026-01-30
2026-01-30,SUPX,366304.2,VAL,2026-01-24/2026-01-30
2026-02-11,SUZ,2609576.6,VAL,2026-02-07/2026-02-13
2025-10-13,SVIX,2610480.85,TRAIN,2025-10-11/2025-10-17
2025-11-20,SVIX,4202569.05,TRAIN,2025-11-15/2025-11-21
2026-03-23,SVIX,8870540.55,VAL,2026-03-21/2026-03-27
2026-04-08,SVIX,9245221.6,VAL,2026-04-04/2026-04-10
2025-09-22,SVM,5839232.0,TRAIN,2025-09-20/2025-09-26
2025-10-13,SVM,7487625.2,TRAIN,2025-10-11/2025-10-17
2025-11-10,SVM,6194010.2,TRAIN,2025-11-08/2025-11-14
2026-01-20,SVM,5879440.35,VAL,2026-01-17/2026-01-23
2026-01-26,SVM,6117705.35,VAL,2026-01-24/2026-01-30
2026-02-03,SVM,7745128.45,VAL,2026-01-31/2026-02-06
2026-03-25,SVM,5449664.55,VAL,2026-03-21/2026-03-27
2026-04-08,SVM,4948117.6,VAL,2026-04-04/2026-04-10
2026-05-06,SVM,3388541.7,VAL,2026-05-02/2026-05-08
2025-08-15,SVRA,1080885.1,TRAIN,2025-08-09/2025-08-15
2025-12-10,SVRE,146191.3,TRAIN,2025-12-06/2025-12-12
2026-03-30,SVRN,14397998.7,VAL,2026-03-28/2026-04-03
2025-08-01,SVV,589602.05,TRAIN,2025-07-26/2025-08-01
2026-04-08,SVV,1218540.6,VAL,2026-04-04/2026-04-10
2025-12-05,SWBI,494538.5,TRAIN,2025-11-29/2025-12-05
2026-03-06,SWBI,382714.15,VAL,2026-02-28/2026-03-06
2026-03-04,SWIM,1180429.25,VAL,2026-02-28/2026-03-06
2026-04-08,SWIM,842169.05,VAL,2026-04-04/2026-04-10
2026-05-21,SWIM,758167.2,VAL,2026-05-16/2026-05-22
2025-08-11,SWIN,443981.15,TRAIN,2025-08-09/2025-08-15
2025-09-03,SWIN,804485.05,TRAIN,2025-08-30/2025-09-05
2026-02-03,SXTC,73593627.0,VAL,2026-01-31/2026-02-06
2026-01-22,SXTP,569957.85,VAL,2026-01-17/2026-01-23
2025-07-03,SY,1996005.8,TRAIN,2025-06-28/2025-07-04
2025-07-07,SY,2288487.75,TRAIN,2025-07-05/2025-07-11
2025-07-08,SY,2626008.05,TRAIN,2025-07-05/2025-07-11
2025-07-15,SY,3583853.85,TRAIN,2025-07-12/2025-07-18
2025-08-18,SY,1783476.75,TRAIN,2025-08-16/2025-08-22
2025-11-05,SY,964280.45,TRAIN,2025-11-01/2025-11-07
2026-02-11,SY,696784.35,VAL,2026-02-07/2026-02-13
2025-07-01,SYTA,2288653.3,TRAIN,2025-06-28/2025-07-04
2025-07-08,SYTA,3126832.7,TRAIN,2025-07-05/2025-07-11
2025-07-10,SYTA,3497348.25,TRAIN,2025-07-05/2025-07-11
2025-08-01,SYTA,2108411.0,TRAIN,2025-07-26/2025-08-01
2025-07-31,TAL,5235178.25,TRAIN,2025-07-26/2025-08-01
2025-10-30,TAL,4106017.45,TRAIN,2025-10-25/2025-10-31
2026-01-29,TAL,3378165.2,VAL,2026-01-24/2026-01-30
2025-10-10,TALK,1083854.15,TRAIN,2025-10-04/2025-10-10
2025-10-31,TALK,1661468.8,TRAIN,2025-10-25/2025-10-31
2026-02-19,TALK,1298906.1,VAL,2026-02-14/2026-02-20
2026-03-09,TALK,1739322.25,VAL,2026-03-07/2026-03-13
2026-04-02,TALO,3085420.8,VAL,2026-03-28/2026-04-03
2025-12-02,TAOP,324765.3,TRAIN,2025-11-29/2025-12-05
2025-10-13,TAOX,269368.2,TRAIN,2025-10-11/2025-10-17
2026-03-16,TAOX,123765.2,VAL,2026-03-14/2026-03-20
2025-12-03,TARA,700020.25,TRAIN,2025-11-29/2025-12-05
2026-03-04,TARA,1235931.55,VAL,2026-02-28/2026-03-06
2026-05-06,TBI,354100.05,VAL,2026-05-02/2026-05-08
2025-08-06,TBLA,1000746.4,TRAIN,2025-08-02/2025-08-08
2025-11-05,TBLA,1317848.25,TRAIN,2025-11-01/2025-11-07
2026-05-06,TBLA,1377884.2,VAL,2026-05-02/2026-05-08
2026-01-13,TCGL,887677.3,VAL,2026-01-10/2026-01-16
2025-11-04,TCMD,196945.75,TRAIN,2025-11-01/2025-11-07
2025-11-06,TCPC,684782.15,TRAIN,2025-11-01/2025-11-07
2025-08-06,TDC,953402.65,TRAIN,2025-08-02/2025-08-08
2025-11-05,TDC,1286260.7,TRAIN,2025-11-01/2025-11-07
2026-03-10,TDOC,6526616.35,VAL,2026-03-07/2026-03-13
2026-04-08,TDOC,4905828.7,VAL,2026-04-04/2026-04-10
2026-05-28,TDOC,5101751.25,VAL,2026-05-23/2026-05-29
2025-08-05,TDUP,2161887.95,TRAIN,2025-08-02/2025-08-08
2025-11-06,TDUP,1664788.45,TRAIN,2025-11-01/2025-11-07
2026-03-23,TDUP,3012801.55,VAL,2026-03-21/2026-03-27
2026-04-08,TDUP,2483695.3,VAL,2026-04-04/2026-04-10
2026-05-05,TDUP,2330518.5,VAL,2026-05-02/2026-05-08
2025-10-09,TE,2786962.9,TRAIN,2025-10-04/2025-10-10
2025-10-10,TE,3649955.2,TRAIN,2025-10-04/2025-10-10
2025-10-13,TE,4406722.15,TRAIN,2025-10-11/2025-10-17
2025-10-15,TE,5205555.95,TRAIN,2025-10-11/2025-10-17
2025-10-20,TE,7356886.0,TRAIN,2025-10-18/2025-10-24
2025-10-27,TE,9622657.85,TRAIN,2025-10-25/2025-10-31
2025-11-10,TE,12592181.75,TRAIN,2025-11-08/2025-11-14
2025-12-18,TE,17801752.35,TRAIN,2025-12-13/2025-12-19
2025-12-22,TE,19760202.2,TRAIN,2025-12-20/2025-12-26
2026-04-08,TE,14219627.8,VAL,2026-04-04/2026-04-10
2026-05-12,TE,17440898.15,VAL,2026-05-09/2026-05-15
2026-05-18,TE,15378870.3,VAL,2026-05-16/2026-05-22
2026-05-20,TE,21671851.25,VAL,2026-05-16/2026-05-22
2026-05-26,TE,31463691.35,VAL,2026-05-23/2026-05-29
2025-09-02,TECS,1262063.4,TRAIN,2025-08-30/2025-09-05
2025-11-04,TECS,3480121.0,TRAIN,2025-11-01/2025-11-07
2025-11-14,TECS,3962934.95,TRAIN,2025-11-08/2025-11-14
2026-01-20,TECS,1747959.2,VAL,2026-01-17/2026-01-23
2026-02-27,TECS,4947033.5,VAL,2026-02-21/2026-02-27
2026-03-03,TECS,5079497.8,VAL,2026-02-28/2026-03-06
2026-04-02,TECS,3674492.15,VAL,2026-03-28/2026-04-03
2026-04-28,TECS,2925076.6,VAL,2026-04-25/2026-05-01
2026-05-15,TECS,3880855.9,VAL,2026-05-09/2026-05-15
2025-09-03,TECX,304172.55,TRAIN,2025-08-30/2025-09-05
2025-10-30,TECX,502554.95,TRAIN,2025-10-25/2025-10-31
2026-02-12,TECX,504968.5,VAL,2026-02-07/2026-02-13
2025-07-18,TELO,1875181.4,TRAIN,2025-07-12/2025-07-18
2025-07-16,TEMT,824017.8,TRAIN,2025-07-12/2025-07-18
2025-08-07,TEMT,1150726.75,TRAIN,2025-08-02/2025-08-08
2025-08-08,TEMT,1150358.15,TRAIN,2025-08-02/2025-08-08
2025-11-10,TEMT,666946.35,TRAIN,2025-11-08/2025-11-14
2026-01-12,TEMT,478655.7,VAL,2026-01-10/2026-01-16
2026-02-19,TEMT,645859.0,VAL,2026-02-14/2026-02-20
2026-02-20,TEMT,626844.2,VAL,2026-02-14/2026-02-20
2026-03-10,TEMT,857627.05,VAL,2026-03-07/2026-03-13
2026-04-10,TEMT,230565.6,VAL,2026-04-04/2026-04-10
2026-04-17,TEMT,256299.2,VAL,2026-04-11/2026-04-17
2026-05-29,TEMT,324120.25,VAL,2026-05-23/2026-05-29
2026-02-05,TENB,1983893.25,VAL,2026-01-31/2026-02-06
2026-03-10,TENX,207840.35,VAL,2026-03-07/2026-03-13
2026-05-29,TEO,501330.25,VAL,2026-05-23/2026-05-29
2025-11-03,TERN,1771999.3,TRAIN,2025-11-01/2025-11-07
2025-11-04,TERN,3373407.0,TRAIN,2025-11-01/2025-11-07
2025-12-19,TETH,433776.15,TRAIN,2025-12-13/2025-12-19
2026-03-04,TETH,1054361.55,VAL,2026-02-28/2026-03-06
2026-03-13,TETH,1032775.6,VAL,2026-03-07/2026-03-13
2026-03-16,TETH,1075655.6,VAL,2026-03-14/2026-03-20
2026-04-08,TETH,6395780.15,VAL,2026-04-04/2026-04-10
2025-11-05,TEVA,8972338.35,TRAIN,2025-11-01/2025-11-07
2026-01-26,TGB,7863729.2,VAL,2026-01-24/2026-01-30
2026-01-29,TGB,8698258.25,VAL,2026-01-24/2026-01-30
2026-03-25,TGB,6118947.5,VAL,2026-03-21/2026-03-27
2026-04-08,TGB,5267977.9,VAL,2026-04-04/2026-04-10
2026-05-06,TGB,4464498.35,VAL,2026-05-02/2026-05-08
2025-08-13,TGEN,1238379.15,TRAIN,2025-08-09/2025-08-15
2025-08-18,TGEN,1035245.45,TRAIN,2025-08-16/2025-08-22
2025-09-09,TGEN,860177.8,TRAIN,2025-09-06/2025-09-12
2025-10-13,TGEN,754901.3,TRAIN,2025-10-11/2025-10-17
2025-10-15,TGEN,818440.1,TRAIN,2025-10-11/2025-10-17
2025-10-20,TGEN,996422.15,TRAIN,2025-10-18/2025-10-24
2026-03-25,TGEN,454287.8,VAL,2026-03-21/2026-03-27
2025-12-05,TGL,1275409.9,TRAIN,2025-11-29/2025-12-05
2025-08-11,TGNA,1557882.75,TRAIN,2025-08-09/2025-08-15
2026-02-09,TGNA,1335736.55,VAL,2026-02-07/2026-02-13
2025-09-22,TGS,740345.75,TRAIN,2025-09-20/2025-09-26
2025-09-24,TGS,745074.5,TRAIN,2025-09-20/2025-09-26
2026-03-11,TH,389878.9,VAL,2026-03-07/2026-03-13
2026-04-01,TH,536889.05,VAL,2026-03-28/2026-04-03
2026-05-11,TH,1456243.45,VAL,2026-05-09/2026-05-15
2025-08-21,THAR,18476188.8,TRAIN,2025-08-16/2025-08-22
2025-08-25,THAR,24793157.15,TRAIN,2025-08-23/2025-08-29
2025-08-29,THAR,30488577.1,TRAIN,2025-08-23/2025-08-29
2025-09-05,THAR,30980732.3,TRAIN,2025-08-30/2025-09-05
2025-09-12,THAR,31263510.2,TRAIN,2025-09-06/2025-09-12
2026-02-02,THAR,1058433.2,VAL,2026-01-31/2026-02-06
2026-02-06,THAR,1347403.4,VAL,2026-01-31/2026-02-06
2025-10-10,THH,270599.8,TRAIN,2025-10-04/2025-10-10
2025-12-30,THH,151000.3,TRAIN,2025-12-27/2026-01-02
2025-10-15,THM,1155117.75,TRAIN,2025-10-11/2025-10-17
2026-01-28,THM,1505490.35,VAL,2026-01-24/2026-01-30
2026-01-29,THM,1898908.65,VAL,2026-01-24/2026-01-30
2026-03-04,THRY,1982725.95,VAL,2026-02-28/2026-03-06
2026-04-30,THRY,709651.6,VAL,2026-04-25/2026-05-01
2025-11-10,THS,619327.65,TRAIN,2025-11-08/2025-11-14
2025-08-28,TIC,3297575.65,TRAIN,2025-08-23/2025-08-29
2025-09-19,TIC,2689580.55,TRAIN,2025-09-13/2025-09-19
2026-04-08,TIC,4035113.65,VAL,2026-04-04/2026-04-10
2026-05-06,TIC,2758221.45,VAL,2026-05-02/2026-05-08
2025-07-10,TIGR,6336688.4,TRAIN,2025-07-05/2025-07-11
2025-07-22,TIGR,8004330.2,TRAIN,2025-07-19/2025-07-25
2025-08-13,TIGR,5765329.0,TRAIN,2025-08-09/2025-08-15
2025-12-04,TIGR,3577712.9,TRAIN,2025-11-29/2025-12-05
2026-04-08,TIGR,2760662.45,VAL,2026-04-04/2026-04-10
2026-05-26,TIGR,6207984.1,VAL,2026-05-23/2026-05-29
2025-12-29,TII,214943.15,TRAIN,2025-12-27/2026-01-02
2026-01-16,TII,813913.35,VAL,2026-01-10/2026-01-16
2026-01-20,TII,1152576.45,VAL,2026-01-17/2026-01-23
2026-01-21,TII,1330397.5,VAL,2026-01-17/2026-01-23
2026-02-03,TII,1684624.75,VAL,2026-01-31/2026-02-06
2026-05-08,TILE,500999.45,VAL,2026-05-02/2026-05-08
2026-02-11,TIMB,391184.9,VAL,2026-02-07/2026-02-13
2025-08-15,TIVC,197158.05,TRAIN,2025-08-09/2025-08-15
2026-03-02,TK,664148.45,VAL,2026-02-28/2026-03-06
2026-02-04,TLF,34759.1,VAL,2026-01-31/2026-02-06
2026-05-05,TLIH,1142902.15,VAL,2026-05-02/2026-05-08
2025-12-02,TLRY,44013166.1,TRAIN,2025-11-29/2025-12-05
2025-12-12,TLRY,32112550.95,TRAIN,2025-12-06/2025-12-12
2026-01-09,TLRY,19704565.65,VAL,2026-01-03/2026-01-09
2026-04-08,TLRY,2755015.65,VAL,2026-04-04/2026-04-10
2026-04-23,TLRY,4595136.95,VAL,2026-04-18/2026-04-24
2025-11-10,TLS,755789.25,TRAIN,2025-11-08/2025-11-14
2025-12-19,TLS,964828.25,TRAIN,2025-12-13/2025-12-19
2026-01-12,TLS,1001448.1,VAL,2026-01-10/2026-01-16
2026-03-16,TLS,783464.9,VAL,2026-03-14/2026-03-20
2026-05-11,TLS,492279.6,VAL,2026-05-09/2026-05-15
2026-05-19,TLSI,646137.3,VAL,2026-05-16/2026-05-22
2025-07-10,TMC,14239908.9,TRAIN,2025-07-05/2025-07-11
2025-08-04,TMC,11709836.0,TRAIN,2025-08-02/2025-08-08
2025-09-16,TMC,7803100.3,TRAIN,2025-09-13/2025-09-19
2025-10-09,TMC,9750567.1,TRAIN,2025-10-04/2025-10-10
2025-11-10,TMC,9744230.45,TRAIN,2025-11-08/2025-11-14
2025-11-19,TMC,7018003.0,TRAIN,2025-11-15/2025-11-21
2025-11-28,TMC,7600004.75,TRAIN,2025-11-22/2025-11-28
2025-12-02,TMC,8472718.3,TRAIN,2025-11-29/2025-12-05
2026-01-22,TMC,8150708.8,VAL,2026-01-17/2026-01-23
2026-01-23,TMC,9555207.45,VAL,2026-01-17/2026-01-23
2026-02-02,TMC,12178755.75,VAL,2026-01-31/2026-02-06
2026-02-06,TMC,12662704.55,VAL,2026-01-31/2026-02-06
2026-04-08,TMC,6342215.05,VAL,2026-04-04/2026-04-10
2026-04-16,TMC,6666308.45,VAL,2026-04-11/2026-04-17
2026-04-17,TMC,6703858.4,VAL,2026-04-11/2026-04-17
2026-05-11,TMC,5365297.2,VAL,2026-05-09/2026-05-15
2025-10-14,TMCWW,474447.25,TRAIN,2025-10-11/2025-10-17
2026-03-03,TMDE,7919080.25,VAL,2026-02-28/2026-03-06
2026-03-06,TMDE,12392180.75,VAL,2026-02-28/2026-03-06
2025-08-12,TME,5728076.75,TRAIN,2025-08-09/2025-08-15
2025-10-07,TMQ,2682931.75,TRAIN,2025-10-04/2025-10-10
2025-10-08,TMQ,13275547.75,TRAIN,2025-10-04/2025-10-10
2025-10-09,TMQ,15644401.05,TRAIN,2025-10-04/2025-10-10
2025-10-13,TMQ,18514949.1,TRAIN,2025-10-11/2025-10-17
2025-10-14,TMQ,19864981.95,TRAIN,2025-10-11/2025-10-17
2025-10-20,TMQ,31964523.05,TRAIN,2025-10-18/2025-10-24
2025-10-24,TMQ,34304032.2,TRAIN,2025-10-18/2025-10-24
2025-12-05,TMQ,5551539.95,TRAIN,2025-11-29/2025-12-05
2026-01-12,TMQ,3468502.45,VAL,2026-01-10/2026-01-16
2026-01-26,TMQ,4054447.05,VAL,2026-01-24/2026-01-30
2026-02-03,TMQ,6668011.5,VAL,2026-01-31/2026-02-06
2026-02-06,TMQ,6790670.4,VAL,2026-01-31/2026-02-06
2026-04-08,TMQ,2861919.3,VAL,2026-04-04/2026-04-10
2025-08-12,TNDM,2495405.55,TRAIN,2025-08-09/2025-08-15
2025-11-07,TNDM,1753840.4,TRAIN,2025-11-01/2025-11-07
2025-12-16,TNDM,2258853.7,TRAIN,2025-12-13/2025-12-19
2026-02-20,TNDM,1225494.25,VAL,2026-02-14/2026-02-20
2026-03-17,TNDM,3102648.7,VAL,2026-03-14/2026-03-20
2026-04-08,TNDM,1925849.65,VAL,2026-04-04/2026-04-10
2026-05-08,TNDM,1735624.8,VAL,2026-05-02/2026-05-08
2025-09-02,TNFA,79609448.95,TRAIN,2025-08-30/2025-09-05
2025-10-23,TNGX,2144301.85,TRAIN,2025-10-18/2025-10-24
2026-04-13,TNGX,3064511.4,VAL,2026-04-11/2026-04-17
2025-11-19,TNXP,687994.75,TRAIN,2025-11-15/2025-11-21
2025-07-16,TOI,2237703.85,TRAIN,2025-07-12/2025-07-18
2025-08-07,TOI,2340245.05,TRAIN,2025-08-02/2025-08-08
2026-03-13,TOI,1432252.0,VAL,2026-03-07/2026-03-13
2026-03-18,TOI,2205845.25,VAL,2026-03-14/2026-03-20
2026-04-08,TOI,2455975.65,VAL,2026-04-04/2026-04-10
2025-09-30,TONX,1038790.947368421,TRAIN,2025-09-27/2025-10-03
2026-05-29,TOPP,376351.15,VAL,2026-05-23/2026-05-29
2026-02-24,TOPS,53346.75,VAL,2026-02-21/2026-02-27
2026-03-03,TOPS,86964.65,VAL,2026-02-28/2026-03-06
2026-04-27,TORO,1229070.35,VAL,2026-04-25/2026-05-01
2026-02-03,TOYO,79556.5,VAL,2026-01-31/2026-02-06
2025-07-03,TRIP,4365287.9,TRAIN,2025-06-28/2025-07-04
2025-08-08,TRIP,2991853.75,TRAIN,2025-08-02/2025-08-08
2025-11-06,TRIP,2101952.8,TRAIN,2025-11-01/2025-11-07
2026-01-06,TRN,649188.0,VAL,2026-01-03/2026-01-09
2025-10-10,TRON,3639069.65,TRAIN,2025-10-04/2025-10-10
2025-10-13,TRON,4039725.25,TRAIN,2025-10-11/2025-10-17
2026-02-10,TROO,589635.3,VAL,2026-02-07/2026-02-13
2025-10-13,TROX,4288768.4,TRAIN,2025-10-11/2025-10-17
2025-12-09,TROX,3651248.1,TRAIN,2025-12-06/2025-12-12
2026-01-21,TROX,3586282.0,VAL,2026-01-17/2026-01-23
2026-02-19,TROX,4057187.95,VAL,2026-02-14/2026-02-20
2026-04-23,TRT,84069.4,VAL,2026-04-18/2026-04-24
2026-05-05,TRT,2403747.35,VAL,2026-05-02/2026-05-08
2026-05-14,TRT,2622881.45,VAL,2026-05-09/2026-05-15
2026-05-15,TRT,2739947.1,VAL,2026-05-09/2026-05-15
2026-05-26,TRT,1417800.45,VAL,2026-05-23/2026-05-29
2026-03-27,TRUG,248304.65,VAL,2026-03-21/2026-03-27
2026-05-01,TRUP,352735.1,VAL,2026-04-25/2026-05-01
2025-11-14,TRVI,1462741.15,TRAIN,2025-11-08/2025-11-14
2026-03-18,TRVI,1268787.05,VAL,2026-03-14/2026-03-20
2025-07-01,TSDD,4315549.6,TRAIN,2025-06-28/2025-07-04
2025-07-07,TSDD,4549103.95,TRAIN,2025-07-05/2025-07-11
2025-07-24,TSDD,3082179.05,TRAIN,2025-07-19/2025-07-25
2025-10-23,TSDD,10782532.3,TRAIN,2025-10-18/2025-10-24
2025-11-04,TSDD,13218588.45,TRAIN,2025-11-01/2025-11-07
2025-11-14,TSDD,14885921.05,TRAIN,2025-11-08/2025-11-14
2026-03-02,TSDD,34745140.25,VAL,2026-02-28/2026-03-06
2026-04-02,TSDD,41750944.75,VAL,2026-03-28/2026-04-03
2026-04-23,TSDD,27906381.5,VAL,2026-04-18/2026-04-24
2025-08-13,TSHA,2708586.5,TRAIN,2025-08-09/2025-08-15
2025-10-02,TSHA,4903234.5,TRAIN,2025-09-27/2025-10-03
