day,symbol,split,wk,n_cross,status,b0_net_R,fill,stop,level,fill_min,exit_m,exit_price,why,R,raw_R,cost_R,net_R,net_R_stopslip
2025-10-29,OSK,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,PATK,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,PCTY,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,PIPR,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,PJT,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,PPTA,TRAIN,2025-10-25/2025-10-31,1,fill,0.8219178082191747,24.11,24.84,24.12,586.0078518289333,955.0,23.51,eod,0.7300000000000004,0.8219178082191747,0.1845232876712314,0.6373945205479433,0.6373945205479433
2025-10-29,PRDO,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,PRGS,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,PWP,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,RAPP,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,RBRK,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,RDTL,TRAIN,2025-10-25/2025-10-31,1,fill,-1.0623871433730576,44.57,45.67,44.5724,581.1357197581833,596.0,45.7391,stop,1.1000000000000014,-1.0628181818181808,0.18104347272727042,-1.2438616545454513,-1.2438616545454513
2025-10-29,RHI,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,RIOX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,ROG,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,RRR,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,RYI,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,SAIL,TRAIN,2025-10-25/2025-10-31,5,fill,2.0,21.57,21.85,21.6,598.6894582340833,630.0,21.009999999999998,target,0.28000000000000114,2.0,0.15786428571428202,1.842135714285718,1.842135714285718
2025-10-29,SHNY,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,SION,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,SKY,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,SLGN,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,SLON,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,SMCX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,SMLR,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,SMU,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,SOFX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,SOLT,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,SOLZ,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,SOUX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,SPRB,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,SSK,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,SSRM,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,STCE,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,STRA,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,SW,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,SWKS,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,TIGO,TRAIN,2025-10-25/2025-10-31,7,fill,2.0,46.51,47.3,46.55,637.22414185195,811.0,47.3,stop,0.7899999999999991,-1.0,0.2018481012658212,-1.201848101265821,-1.201848101265821
2025-10-29,TKR,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,TNET,TRAIN,2025-10-25/2025-10-31,4,fill,2.0,59.2,60.36,59.235,658.0160656964,667.0,60.36,stop,1.1599999999999966,-1.0,0.5621310344827607,-1.5621310344827606,-1.5621310344827606
2025-10-29,TRI,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,TX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,TYL,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,UCTT,TRAIN,2025-10-25/2025-10-31,10,fill,2.0,27.72,28.225,27.7573,598.2487330054333,760.0,28.225,stop,0.5050000000000026,-1.0,0.32800990099009764,-1.3280099009900976,-1.3280099009900976
2025-10-29,UNHG,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,UXRP,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,VERX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,VLTO,TRAIN,2025-10-25/2025-10-31,4,fill,-1.0,95.91,97.85,96.05,635.06097352455,672.0,97.85,stop,1.9399999999999977,-1.0,0.278128865979387,-1.278128865979387,-1.278128865979387
2025-10-29,VOR,TRAIN,2025-10-25/2025-10-31,4,fill,2.0,24.45,24.85,24.48,602.7269169440667,606.0,23.649999999999995,target,0.40000000000000213,2.0,0.23682499999999837,1.7631750000000017,1.7631750000000017
2025-10-29,VRNS,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,VRSK,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,WFG,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,WGMI,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,WGO,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,WRBY,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,WW,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,WWW,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,XXRP,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,ZBIO,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-29,ZEPP,TRAIN,2025-10-25/2025-10-31,2,nofill,-1.2338709677419415,,,,,,,,,,,,
2025-10-30,AAP,TRAIN,2025-10-25/2025-10-31,1,fill,-1.0,52.56,53.14,52.6,732.69310657305,744.0,53.14,stop,0.5799999999999983,-1.0,0.3803931034482784,-1.3803931034482784,-1.3803931034482784
2025-10-30,AEHR,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,ALGM,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,ALGN,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,AMSC,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,ANEL,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,APLS,TRAIN,2025-10-25/2025-10-31,6,fill,2.0,22.5,22.995,22.52,734.1819351591834,905.0,21.509999999999998,target,0.495000000000001,2.0,0.028892929292932395,1.9711070707070677,1.9711070707070677
2025-10-30,ARGX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,ASTX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,ATRC,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,AVGG,TRAIN,2025-10-25/2025-10-31,2,nofill,-0.1086956521739118,,,,,,,,,,,,
2025-10-30,AVGX,TRAIN,2025-10-25/2025-10-31,3,fill,-1.0,58.67,59.51,58.75,697.3987498337833,740.0,59.52,stop,0.8399999999999963,-1.011904761904768,0.1332190476190499,-1.145123809523818,-1.145123809523818
2025-10-30,AVL,TRAIN,2025-10-25/2025-10-31,3,fill,-0.22381930184804977,64.44,65.49,64.5225,697.6121650188,742.0,65.5,stop,1.0499999999999972,-1.0095238095238144,0.12676190476190943,-1.136285714285724,-1.136285714285724
2025-10-30,BBIO,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,BELFB,TRAIN,2025-10-25/2025-10-31,1,fill,-1.3672199170124426,138.0,142.99,138.18,599.3892975617333,630.0,144.76,stop,4.990000000000009,-1.3547094188376712,0.6651206412825623,-2.0198300601202335,-2.0198300601202335
2025-10-30,BETR,TRAIN,2025-10-25/2025-10-31,1,fill,0.6839053254437875,72.5,74.25,72.57,600.0028638202666,955.0,71.4042,eod,1.75,0.6261714285714268,0.49387476571428246,0.13229666285714436,0.13229666285714436
2025-10-30,BIO,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,BKKT,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,BKSY,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,BLDR,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,BMNR,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,BMNU,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,BOOT,TRAIN,2025-10-25/2025-10-31,3,fill,-1.0,186.72,189.025,186.94,663.6190644992,673.0,189.025,stop,2.305000000000007,-1.0,0.4068568329718017,-1.4068568329718016,-1.4068568329718016
2025-10-30,BTU,TRAIN,2025-10-25/2025-10-31,3,fill,-1.0,24.8,25.32,24.82,582.4851994259167,588.0,25.32,stop,0.5199999999999996,-1.0,0.06743076923076465,-1.0674307692307647,-1.0674307692307647
2025-10-30,BULZ,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,BWIN,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,CCOI,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,CGNX,TRAIN,2025-10-25/2025-10-31,8,fill,-1.0,41.19,41.85,41.25,660.5009984310833,895.0,41.85,stop,0.6600000000000037,-1.0,0.2551060606060648,-1.2551060606060647,-1.2551060606060647
2025-10-30,CI,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,CLSX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,CMPR,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,COCO,TRAIN,2025-10-25/2025-10-31,1,nofill,-1.0,,,,,,,,,,,,
2025-10-30,COHU,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,CONL,TRAIN,2025-10-25/2025-10-31,3,fill,-1.0,35.25,36.169,35.26,603.3532907796,631.0,36.169,stop,0.9189999999999969,-1.0,0.040515560391731514,-1.0405155603917315,-1.0405155603917315
2025-10-30,CPAY,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,CPS,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,CRCL,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,CROX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,CRWU,TRAIN,2025-10-25/2025-10-31,6,fill,-1.0,22.25,22.635,22.26,654.0880552658666,769.0,22.635,stop,0.38500000000000156,-1.0,0.1416285714285727,-1.1416285714285728,-1.1416285714285728
2025-10-30,CVI,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,DAKT,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,DAVE,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,DFH,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,DINO,TRAIN,2025-10-25/2025-10-31,5,fill,-1.0,51.8,52.69,51.82,601.9738575755,622.0,52.69,stop,0.8900000000000006,-1.0,0.2028516853932602,-1.2028516853932603,-1.2028516853932603
2025-10-30,DJCO,TRAIN,2025-10-25/2025-10-31,3,nofill,0.25620767494356417,,,,,,,,,,,,
2025-10-30,DRS,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,DVA,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,EDN,TRAIN,2025-10-25/2025-10-31,1,fill,-1.0,30.0,30.81,30.02,724.21341612475,822.0,30.81,stop,0.8099999999999987,-1.0,0.6125456790123447,-1.6125456790123447,-1.6125456790123447
2025-10-30,EHC,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,ENTG,TRAIN,2025-10-25/2025-10-31,2,fill,-1.0,86.0,87.105,86.09,652.1138276934166,770.0,87.105,stop,1.105000000000004,-1.0,0.29630859728506886,-1.2963085972850688,-1.2963085972850688
2025-10-30,EPR,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,ETHT,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,ETHU,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,ETU,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,EXR,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,FBL,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,FI,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,FIGR,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,FMC,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,FND,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,FOUR,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,FRMI,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,FSS,TRAIN,2025-10-25/2025-10-31,11,fill,-1.0,117.27,119.81,117.32,621.6284904362833,702.0,112.18999999999998,target,2.5400000000000063,2.0,0.567888976377952,1.432111023622048,1.432111023622048
2025-10-30,GGLL,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,GKOS,TRAIN,2025-10-25/2025-10-31,7,fill,2.0,89.56,91.39,89.69,795.169394405,895.0,85.9,target,1.8299999999999983,2.0,0.3044699453551872,1.6955300546448129,1.6955300546448129
2025-10-30,GLXU,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,GNRC,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,GRPN,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,HOOG,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,HSY,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,HWKN,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,IBTA,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,IDR,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,IESC,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,INDV,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,IP,TRAIN,2025-10-25/2025-10-31,1,fill,-1.0,39.04,39.49,39.05,661.8516246143666,673.0,39.49,stop,0.45000000000000284,-1.0,0.039773333333328664,-1.0397733333333288,-1.0397733333333288
2025-10-30,ITRI,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,ITT,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,KRRO,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,LABD,TRAIN,2025-10-25/2025-10-31,6,fill,-1.0,28.14,28.56,28.17,601.6811915892833,626.0,28.56,stop,0.41999999999999815,-1.0,0.08502857142857452,-1.0850285714285746,-1.0850285714285746
2025-10-30,LGIH,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,LGN,TRAIN,2025-10-25/2025-10-31,1,nofill,-1.0,,,,,,,,,,,,
2025-10-30,MBUU,TRAIN,2025-10-25/2025-10-31,10,fill,2.0,30.48,31.53,30.5,627.1146792166,933.0,28.38,target,1.0500000000000007,2.0,0.6911199999999985,1.3088800000000016,1.3088800000000016
2025-10-30,MC,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,MENS,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,METU,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,MOH,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,MP,TRAIN,2025-10-25/2025-10-31,2,fill,-1.0,63.16,64.0732,63.18,581.4763455529334,585.0,64.0732,stop,0.9132000000000033,-1.0,0.057834691195801646,-1.0578346911958016,-1.0578346911958016
2025-10-30,MRAL,TRAIN,2025-10-25/2025-10-31,2,fill,-1.0,20.8,21.08,20.82,707.6592831105334,724.0,21.18,stop,0.2799999999999976,-1.3571428571428652,0.19370000000000423,-1.5508428571428694,-1.5508428571428694
2025-10-30,MSA,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,MSTR,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,MSTW,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,MUSA,TRAIN,2025-10-25/2025-10-31,4,fill,-1.0329041487839716,358.02,365.05,358.07,696.5977160448333,719.0,365.28,stop,7.03000000000003,-1.032716927453764,0.4399795163584673,-1.4726964438122314,-1.4726964438122314
2025-10-30,MYRG,TRAIN,2025-10-25/2025-10-31,1,nofill,0.4634775000591111,,,,,,,,,,,,
2025-10-30,NBIL,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,NBR,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,NEBX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,NGVC,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,NSIT,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,NTGR,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,NUVL,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,NVTX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,ODD,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,OKLL,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,OMCL,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,ONON,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,OPCH,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,ORCX,TRAIN,2025-10-25/2025-10-31,7,fill,2.0,33.46,33.9,33.49,662.0039127321,740.0,32.580000000000005,target,0.4399999999999977,2.0,0.10571818181818043,1.8942818181818195,1.8942818181818195
2025-10-30,PGY,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,PI,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,PLPC,TRAIN,2025-10-25/2025-10-31,4,nofill,2.0,,,,,,,,,,,,
2025-10-30,PONY,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,POWL,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,PPIH,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,RBLX,TRAIN,2025-10-25/2025-10-31,1,fill,-1.0,115.65,117.05,115.6501,817.0164325104333,833.0,117.05,stop,1.3999999999999915,-1.0,0.01672142857142867,-1.0167214285714288,-1.0167214285714288
2025-10-30,RDDT,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,RDTL,TRAIN,2025-10-25/2025-10-31,3,fill,-1.028985507246371,41.61,42.35,41.67,701.1112231505666,731.0,42.37,stop,0.740000000000002,-1.0270270270270216,0.146586486486488,-1.1736135135135097,-1.1736135135135097
2025-10-30,REVG,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,RIOX,TRAIN,2025-10-25/2025-10-31,1,nofill,-1.1458485258881144,,,,,,,,,,,,
2025-10-30,RKLB,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,RKLX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,ROBN,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,RUSHA,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,SEDG,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,SEZL,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,SFM,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,SHAK,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,SKWD,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,SLON,TRAIN,2025-10-25/2025-10-31,2,fill,2.0,36.17,36.68,36.22,805.2510953759667,901.0,35.150000000000006,target,0.509999999999998,2.0,0.19025490196077782,1.8097450980392222,1.8097450980392222
2025-10-30,SMCX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,SMU,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,SN,TRAIN,2025-10-25/2025-10-31,3,fill,2.0,90.1,91.08,90.05,739.5135794908666,918.0,88.13999999999999,target,0.980000000000004,2.0,0.20166122448980206,1.798338775510198,1.798338775510198
2025-10-30,SNWV,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,SOFX,TRAIN,2025-10-25/2025-10-31,6,fill,-1.1136845827439805,45.5,46.0656,45.51,697.8569513733,749.0,46.1299,stop,0.5656000000000034,-1.1136845827439805,0.12239388260254924,-1.2360784653465298,-1.2360784653465298
2025-10-30,SOUX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,SPRB,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,STEM,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,SUPX,TRAIN,2025-10-25/2025-10-31,2,fill,0.33000000000000185,59.5,61.59,59.52,592.4631814738833,955.0,59.33,eod,2.0900000000000034,0.08133971291866098,0.7233808612440179,-0.642041148325357,-0.642041148325357
2025-10-30,TBBB,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,TECX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,TEX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,TMDX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,TREE,TRAIN,2025-10-25/2025-10-31,2,nofill,-1.0,,,,,,,,,,,,
2025-10-30,TSLL,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,TSLR,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,TSLT,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,TTMI,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,UPBD,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,UPST,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,USAR,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,UUUU,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,UXRP,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,VRRM,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,WERN,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,WEX,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,WLK,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,WYFI,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
2025-10-30,XXRP,TRAIN,2025-10-25/2025-10-31,1,nofill,-1.0,,,,,,,,,,,,
2025-10-30,ZEPP,TRAIN,2025-10-25/2025-10-31,1,nofill,-1.0,,,,,,,,,,,,
2025-10-31,AAP,TRAIN,2025-10-25/2025-10-31,4,fill,-1.0,47.16,47.76,47.19,616.4912307270166,622.0,47.76,stop,0.6000000000000014,-1.0,0.26592000000000887,-1.2659200000000088,-1.2659200000000088
2025-10-31,AAPB,TRAIN,2025-10-25/2025-10-31,0,not_armed,,,,,,,,,,,,,
