day,symbol,split,wk,lvl,stop_tag,exit_tag,entry_m,break_m,level,next_open,stop,r_pct,rr,why,exit_m,net,netb,cost_R,gross_pct,net_pct,cost_pct,sp_pct,imputed,adv20
2025-05-02,HIMS,TRAIN,2025-04-26/2025-05-02,H20,S20,X2R,579,578,37.94,38.15,36.62,4.010484927916123,1.4705882352941166,eod,955,1.3687601832012302,1.3496946974157367,0.1018280520928864,0.05897771952817824,0.054893920846602454,0.004083798681575788,0.5784417395999699,True,29431589.8
2025-05-02,HIMZ,TRAIN,2025-04-26/2025-05-02,H5,S20,X2R,577,576,19.94,20.0,19.11,4.450000000000003,2.0,target,706,1.9324505082932049,1.8994167380568843,0.06754949170679518,0.08900000000000005,0.08599404761904766,0.0030059523809523874,0.6011904761904775,True,504580.5
2025-05-02,HIMZ,TRAIN,2025-04-26/2025-05-02,H20,S20,X2R,577,576,19.94,20.0,19.11,4.450000000000003,2.0,target,706,1.9324505082932049,1.8994167380568843,0.06754949170679518,0.08900000000000005,0.08599404761904766,0.0030059523809523874,0.6011904761904775,True,504580.5
2025-05-02,IONX,TRAIN,2025-04-26/2025-05-02,H5,S20,X2R,709,708,43.3685,43.5941,41.98,3.7025652553900654,-0.7212068645065345,eod,955,-0.7762308522802428,-0.803506392313942,0.0550239877737083,-0.026703154784707053,-0.02874045383814645,0.002037299053439401,0.28856927102541097,True,445215.4
2025-05-02,IONX,TRAIN,2025-04-26/2025-05-02,H20,S20,X2R,709,708,43.3685,43.5941,41.98,3.7025652553900654,-0.7212068645065345,eod,955,-0.7762308522802428,-0.803506392313942,0.0550239877737083,-0.026703154784707053,-0.02874045383814645,0.002037299053439401,0.28856927102541097,True,445215.4
2025-05-02,METU,TRAIN,2025-04-26/2025-05-02,H5,S20,X2R,616,615,30.3,30.33,29.39,3.0992416749093232,0.4468085106383008,eod,955,0.37466291086938963,0.29802536165839033,0.07214559976891113,0.013847675568743875,0.011611709074092496,0.0022359664946513783,0.316709135219742,True,1545137.15
2025-05-02,OLED,TRAIN,2025-04-26/2025-05-02,H5,S20,X2R,770,769,146.14,146.1301,142.9,2.2104275573615517,-1.0597040339308448,stop,912,-1.1937792019664961,-1.3301220386785966,0.13407516803565145,-0.0234239899924794,-0.026387624454318245,0.002963634461838846,0.3161210092628103,True,983832.1
2025-05-02,PCTY,TRAIN,2025-04-26/2025-05-02,H5,S20,X2R,579,578,191.755,191.47,180.36,5.802475583642338,-0.3339333933393351,eod,955,-0.39565117843938213,-0.4640170678008542,0.06171778510004702,-0.01937640361414325,-0.022957563025338325,0.003581159411195078,0.5072463755233821,True,423246.6
2025-05-02,PSIX,TRAIN,2025-04-26/2025-05-02,H5,S20,X2R,634,633,28.12,28.27,27.15,3.9617969579059107,-0.794642857142857,eod,955,-0.8517831530818848,-0.917005890971162,0.05714029593902778,-0.03148213654050232,-0.033745919046753156,0.002263782506250837,0.320649080205501,True,317008.75
2025-05-02,PSIX,TRAIN,2025-04-26/2025-05-02,H20,S20,X2R,634,633,28.12,28.27,27.15,3.9617969579059107,-0.794642857142857,eod,955,-0.8517831530818848,-0.917005890971162,0.05714029593902778,-0.03148213654050232,-0.033745919046753156,0.002263782506250837,0.320649080205501,True,317008.75
2025-05-02,ROCK,TRAIN,2025-04-26/2025-05-02,H5,S20,X2R,616,615,57.48,57.775,55.77,3.470359151882294,0.1521197007481299,eod,955,0.08766125884932,0.04005243113584446,0.06445844189880989,0.005279099956728685,0.003042160519132604,0.0022369394375960803,0.3168469458351389,True,301613.85
2025-05-02,TEM,TRAIN,2025-04-26/2025-05-02,H5,S20,X2R,640,639,56.9,56.93,55.2,3.0388196030212486,0.086705202312138,eod,955,0.013093085443730432,-0.04127662139953949,0.07361211686840757,0.0026348146847004826,0.000397875247104402,0.0022369394375960803,0.3168469458351389,True,9940674.05
2025-05-02,TEM,TRAIN,2025-04-26/2025-05-02,H20,S20,X2R,640,639,56.9,56.93,55.2,3.0388196030212486,0.086705202312138,eod,955,0.013093085443730432,-0.04127662139953949,0.07361211686840757,0.0026348146847004826,0.000397875247104402,0.0022369394375960803,0.3168469458351389,True,9940674.05
2025-05-02,W,TRAIN,2025-04-26/2025-05-02,H5,S20,X2R,671,670,32.74,32.79,32.01,2.378774016468439,1.25,eod,955,1.1643550820996438,1.1219006639196831,0.08564491790035625,0.029734675205855488,0.02769737615241609,0.0020372990534394016,0.28856927102541097,True,8708601.65
2025-05-02,XMTR,TRAIN,2025-04-26/2025-05-02,H20,S20,X2R,581,579,27.57,27.55,26.52,3.7386569872958297,0.3300970873786403,eod,955,0.2362712039238379,0.12222206230727593,0.09382588345480239,0.012341197822141556,0.008833369874466545,0.003507827947675011,0.49685948267351443,True,682087.55
2025-05-05,ALGT,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,599,598,52.14,52.295,50.62,3.2029830767759906,-1.048113432835817,stop,922,-1.1656178827548587,-1.2441351139960442,0.11750444991904163,-0.033570895879147106,-0.03733454352451273,0.0037636476453656227,0.40145574883899976,True,508597.4
2025-05-05,ALK,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,603,602,49.15,49.28,47.5,3.612012987012989,-0.3426966292134826,eod,955,-0.4046002409305724,-0.4703581125748997,0.06190361171708981,-0.01237824675324674,-0.014614213247898118,0.0022359664946513783,0.316709135219742,True,4160371.05
2025-05-05,HIMS,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,601,600,41.09,41.115,39.85,3.076735984433906,0.6205533596837914,eod,955,0.5478800297015057,0.47068189259149157,0.07267332998228568,0.019092788520004778,0.0168568220253534,0.0022359664946513783,0.316709135219742,True,30935605.25
2025-05-05,HIMS,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,601,600,41.09,41.115,39.85,3.076735984433906,0.6205533596837914,eod,955,0.5478800297015057,0.47068189259149157,0.07267332998228568,0.019092788520004778,0.0168568220253534,0.0022359664946513783,0.316709135219742,True,30935605.25
2025-05-05,HIMZ,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,685,684,23.5,23.61,22.79,3.473104616687846,2.0,target,871,1.9592171629931616,1.902549853712537,0.040782837006838386,0.06946209233375691,0.06804566173885614,0.0014164305949007834,0.28328611898015665,True,555435.4
2025-05-05,HIMZ,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,685,684,23.5,23.61,22.79,3.473104616687846,2.0,target,871,1.9592171629931616,1.902549853712537,0.040782837006838386,0.06946209233375691,0.06804566173885614,0.0014164305949007834,0.28328611898015665,True,555435.4
2025-05-05,HROW,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,599,598,26.1998,26.23,25.38,3.240564239420516,-1.02985882352941,stop,781,-1.1427197866867287,-1.2615844652900259,0.11286096315731868,-0.0333732367518109,-0.03703056876415253,0.0036573320123416326,0.3901154146497742,True,412109.95
2025-05-05,NFLU,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,597,596,54.33,54.38,52.5827,3.305075395365943,-0.0229232737995901,eod,957,-0.10867858185632272,-0.165980831749741,0.08575530805673262,-0.0007576314821626201,-0.0035919090689659583,0.002834277586803338,0.40145574883899976,True,149512.6
2025-05-05,NUTX,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,589,585,121.7679,121.78,115.06,5.5181474790606,2.0,target,932,1.96945895381782,1.9222404460891962,0.030541046182179978,0.110362949581212,0.1086776496112313,0.001685299969980698,0.3370599939961396,True,156435.8
2025-05-05,ODD,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,653,652,65.42,65.7425,63.93,2.7569684754915116,-0.9558620689655144,eod,955,-1.0369997191592577,-1.0969277641966215,0.08113765019374332,-0.026352815910560167,-0.02858975534815624,0.0022369394375960808,0.3168469458351389,True,989060.45
2025-05-05,ODD,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,653,652,65.42,65.7425,63.93,2.7569684754915116,-0.9558620689655144,eod,955,-1.0369997191592577,-1.0969277641966215,0.08113765019374332,-0.026352815910560167,-0.02858975534815624,0.0022369394375960808,0.3168469458351389,True,989060.45
2025-05-05,SHAK,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,579,578,96.19,96.625,92.83,3.9275549805950862,0.0118577075098818,eod,955,-0.0931844937732165,-0.19392283009253197,0.1050422012830983,0.0004657179818887602,-0.0036598722263322826,0.004125590208221043,0.5843612192947653,True,1715579.0
2025-05-05,UBRL,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,577,576,28.6099,28.73,27.43,4.524886877828057,0.2576923076923082,eod,956,0.1801693100486905,0.08593698298452349,0.07752299764361772,0.011660285415941557,0.008152457468266544,0.0035078279476750125,0.49685948267351443,True,145870.45
2025-05-05,UBRL,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,577,576,28.6099,28.73,27.43,4.524886877828057,0.2576923076923082,eod,956,0.1801693100486905,0.08593698298452349,0.07752299764361772,0.011660285415941557,0.008152457468266544,0.0035078279476750125,0.49685948267351443,True,145870.45
2025-05-05,UPST,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,599,598,52.5,52.6,50.25,4.467680608365022,-0.3276595744680862,eod,955,-0.39109914938972684,-0.4334898824844893,0.06343957492164064,-0.014638783269962034,-0.017473060856765376,0.002834277586803338,0.40145574883899976,True,6490352.6
2025-05-05,UPST,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,599,598,52.5,52.6,50.25,4.467680608365022,-0.3276595744680862,eod,955,-0.39109914938972684,-0.4334898824844893,0.06343957492164064,-0.014638783269962034,-0.017473060856765376,0.002834277586803338,0.40145574883899976,True,6490352.6
2025-05-06,ALK,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,577,576,49.365,49.56,47.3671,4.424737691686848,0.2120479730037831,eod,955,0.1197532661503489,0.10247272915269195,0.09229470685343422,0.009382566585956343,0.005298767904380555,0.0040837986815757885,0.5784417395999699,True,4153535.1
2025-05-06,BOW,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,767,766,41.11,41.11,40.31,1.9459985405010878,-1.0503874999999978,stop,883,-1.1894080007639198,-1.2583208401910744,0.13902050076392208,-0.02044052541960582,-0.023145862335469048,0.0027053369158632273,0.28856927102541097,True,295762.15
2025-05-06,KNF,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,645,644,95.0,95.26,93.06,2.3094688221709037,-1.0468409090909137,stop,935,-1.1754609661658653,-1.2704593861927045,0.12862005707495153,-0.024176464413185106,-0.02714690453038953,0.002970440117204427,0.3168469458351389,True,496017.85
2025-05-06,LPX,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,577,576,90.72,90.5225,86.14,4.841337788947492,0.0564746149458077,eod,955,-0.028741298259826062,-0.11046568350124625,0.08521591320563376,0.0027341268745339764,-0.0013914633336870668,0.004125590208221043,0.5843612192947653,True,580375.6
2025-05-06,SBCF,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,577,576,23.97,24.01,23.17,3.4985422740524776,0.4761904761904745,eod,955,0.37592506068609705,0.25404840841230625,0.10026541550437744,0.016659725114535548,0.013151897166860535,0.0035078279476750116,0.49685948267351443,True,504670.3
2025-05-07,AORT,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,643,642,27.84,27.82,27.21,2.192667145938172,0.778688524590167,eod,955,0.6754451978296779,0.5575981980993688,0.10324332676048908,0.017074047447879274,0.014810264941628438,0.002263782506250837,0.320649080205501,True,522430.1
2025-05-07,APEI,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,612,611,25.76,25.9,23.0,11.196911196911193,-0.1551724137931033,eod,955,-0.17539033341789526,-0.19846805905238238,0.020217919624791966,-0.01737451737451735,-0.01963829988076819,0.002263782506250837,0.320649080205501,True,152483.2
2025-05-07,APEI,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,612,611,25.76,25.9,23.0,11.196911196911193,-0.1551724137931033,eod,955,-0.17539033341789526,-0.19846805905238238,0.020217919624791966,-0.01737451737451735,-0.01963829988076819,0.002263782506250837,0.320649080205501,True,152483.2
2025-05-07,FVRR,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,581,580,27.5163,27.5122,26.6,3.3156199794999988,1.6419644814733654,eod,955,1.5361674368975875,1.4075668666162637,0.1057970445757779,0.05444130240402446,0.050933474456349444,0.0035078279476750116,0.49685948267351443,True,470089.1
2025-05-07,HIMS,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,601,600,50.56,50.63,48.76,3.693462374086519,0.62032085561497,eod,955,0.6046818704661544,0.6046818704661543,0.015638985148815617,0.022911317400750475,0.02233369736859,0.0005776200321604834,0.08181586857797216,False,39725344.65
2025-05-07,HIMS,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,601,600,50.56,50.63,48.76,3.693462374086519,0.62032085561497,eod,955,0.6046818704661544,0.6046818704661543,0.015638985148815617,0.022911317400750475,0.02233369736859,0.0005776200321604834,0.08181586857797216,False,39725344.65
2025-05-07,LITE,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,603,602,64.6,64.96,62.755,3.394396551724125,0.5759637188208686,eod,955,0.5100627728497839,0.46138851560016264,0.06590094597108478,0.0195504926108376,0.01731355317324152,0.0022369394375960803,0.3168469458351389,True,2562382.65
2025-05-07,NMAX,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,606,605,25.64,25.65,24.45,4.678362573099413,-0.3499999999999986,eod,955,-0.39838835107111026,-0.4536211895949624,0.04838835107111166,-0.016374269005847878,-0.018638051512098717,0.002263782506250837,0.320649080205501,True,2450208.5
2025-05-07,RYTM,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,589,588,63.21,63.085,60.0,4.890227470872634,0.562398703403563,eod,955,0.5044407126212329,0.4657128093999841,0.05795799078233016,0.027502575889672545,0.024668298302869207,0.002834277586803338,0.40145574883899976,True,810747.7
2025-05-07,UFCS,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,579,578,28.71,28.66,27.55,3.8729937194696418,-1.2408198198198217,stop,592,-1.3610900290548127,-1.507283314108213,0.12027020923499099,-0.04805687369155622,-0.05271493134162042,0.004658057650064198,0.49685948267351443,True,100966.5
2025-05-07,VSEC,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,577,576,127.0,127.26,121.75,4.329718686154334,-0.0036297640653376,eod,955,-0.08634089776201367,-0.177961493123667,0.08271113369667607,-0.00015715857300023728,-0.003738317984195315,0.003581159411195078,0.5072463755233821,True,265649.3
2025-05-07,VSEC,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,577,576,127.0,127.26,121.75,4.329718686154334,-0.0036297640653376,eod,955,-0.08634089776201367,-0.177961493123667,0.08271113369667607,-0.00015715857300023728,-0.003738317984195315,0.003581159411195078,0.5072463755233821,True,265649.3
2025-05-07,VTOL,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,685,681,29.02,29.02,28.12,3.1013094417642955,-1.042344444444448,stop,890,-1.1279794774944913,-1.2469684262596208,0.08563503305004333,-0.03232632667126126,-0.034982134036700224,0.0026558073654389686,0.28328611898015665,True,151085.75
2025-05-08,ALGT,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,712,711,54.5,54.42,53.36,1.947813303932382,0.5613207547169788,eod,955,0.4614511276778713,0.38992838300931476,0.09986962703910757,0.010933480338110969,0.008988206456055579,0.0019452738820553885,0.27553454420047996,True,501393.65
2025-05-08,ALGT,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,712,711,54.5,54.42,53.36,1.947813303932382,0.5613207547169788,eod,955,0.4614511276778713,0.38992838300931476,0.09986962703910757,0.010933480338110969,0.008988206456055579,0.0019452738820553885,0.27553454420047996,True,501393.65
2025-05-08,BROS,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,678,677,64.28,64.26,63.0,1.960784313725498,0.3174603174603094,eod,955,0.21825134947548497,0.1472017431399069,0.09920896798482441,0.0062247121070649145,0.004279438225009527,0.0019452738820553885,0.27553454420047996,True,2543141.85
2025-05-08,BULZ,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,702,701,113.0,113.59,110.25,2.9403996830706958,-0.5029940119760494,eod,955,-0.57889574527595,-0.6560812359308784,0.07590173329990055,-0.014790034334008335,-0.017021848659403774,0.00223181432539544,0.3161210092628103,True,299740.15
2025-05-08,BULZ,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,702,701,113.0,113.59,110.25,2.9403996830706958,-0.5029940119760494,eod,955,-0.57889574527595,-0.6560812359308784,0.07590173329990055,-0.014790034334008335,-0.017021848659403774,0.00223181432539544,0.3161210092628103,True,299740.15
2025-05-08,CAR,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,711,710,98.635,99.04,96.275,2.7918012924071087,0.7522603978300173,eod,955,0.6825823055049665,0.6326815643676712,0.06967809232505086,0.021001615508885282,0.019056341626829894,0.0019452738820553883,0.27553454420047996,True,1666622.95
2025-05-08,CAR,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,711,710,98.635,99.04,96.275,2.7918012924071087,0.7522603978300173,eod,955,0.6825823055049665,0.6326815643676712,0.06967809232505086,0.021001615508885282,0.019056341626829894,0.0019452738820553883,0.27553454420047996,True,1666622.95
2025-05-08,COHR,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,587,586,70.38,70.495,67.5,4.248528264415922,0.0484140233722857,eod,955,-0.018297962765177075,-0.06287534213866328,0.06671198613746278,0.002056883466912489,-0.0007773941198908494,0.002834277586803338,0.40145574883899976,True,3374853.9
2025-05-08,CRWV,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,634,633,54.91,54.9,53.68,2.22222222222222,-1.044,stop,655,-1.1776698052741994,-1.2763979554175662,0.13366980527419933,-0.02319999999999998,-0.026170440117204406,0.002970440117204427,0.3168469458351389,True,8273894.1
2025-05-08,CRWV,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,634,633,54.91,54.9,53.68,2.22222222222222,-1.044,stop,655,-1.1776698052741994,-1.2763979554175662,0.13366980527419933,-0.02319999999999998,-0.026170440117204406,0.002970440117204427,0.3168469458351389,True,8273894.1
2025-05-08,DIN,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,700,699,21.98,22.088,21.65,1.98297718218038,1.1118721461187115,eod,955,1.0110136986301324,0.8708719807687534,0.1008584474885792,0.022048170952553344,0.020048170952553436,0.001999999999999906,0.28328611898015665,True,630826.7
2025-05-08,DPST,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,702,701,78.0899,78.3,76.38,2.4521072796934886,-0.1302083333333332,eod,955,-0.20953903383590444,-0.2663525977255673,0.07933070050257124,-0.003192848020434227,-0.005138121902489615,0.0019452738820553883,0.27553454420047996,True,1200257.15
2025-05-08,DPST,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,702,701,78.0899,78.3,76.38,2.4521072796934886,-0.1302083333333332,eod,955,-0.20953903383590444,-0.2663525977255673,0.07933070050257124,-0.003192848020434227,-0.005138121902489615,0.0019452738820553883,0.27553454420047996,True,1200257.15
2025-05-08,FUN,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,643,642,34.33,34.48,33.445,3.0017401392111274,0.3333333333333402,eod,955,0.2588443239269829,0.17971745905450795,0.07448900940635726,0.010005800464037297,0.007769833969385919,0.0022359664946513783,0.316709135219742,True,1747084.45
2025-05-08,GRAL,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,704,703,36.36,36.5622,34.93,4.464173381251669,-0.0258546746722179,eod,955,-0.0714913218059406,-0.09411353161412239,0.0456366471337227,-0.0011541975045263686,-0.0031914965579657706,0.0020372990534394016,0.28856927102541097,True,1242090.15
2025-05-08,HAE,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,593,592,68.38,68.71,65.3637,4.870179013244068,-0.1703373875623803,eod,955,-0.2285339667660552,-0.267421296309142,0.05819657920367492,-0.008295735700771256,-0.011130013287574594,0.002834277586803338,0.40145574883899976,True,643000.65
2025-05-08,IONQ,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,841,840,31.85,32.0,30.73,3.9687499999999987,0.0551181102362207,eod,955,-0.008408284348248897,-0.049385023477658885,0.0635263945844696,0.0021875000000000084,-0.000333703785071128,0.002521203785071136,0.3571110177154584,True,14712115.4
2025-05-08,IONQ,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,841,840,31.85,32.0,30.73,3.9687499999999987,0.0551181102362207,eod,955,-0.008408284348248897,-0.049385023477658885,0.0635263945844696,0.0021875000000000084,-0.000333703785071128,0.002521203785071136,0.3571110177154584,True,14712115.4
2025-05-08,IONX,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,840,839,44.17,44.39,42.0,5.384095517008337,0.5899581589958144,eod,955,0.5431312820002882,0.5129263138851963,0.046826876995526234,0.03176391079071856,0.02924270700564742,0.002521203785071136,0.3571110177154584,True,368231.3
2025-05-08,IONX,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,840,839,44.17,44.39,42.0,5.384095517008337,0.5899581589958144,eod,955,0.5431312820002882,0.5129263138851963,0.046826876995526234,0.03176391079071856,0.02924270700564742,0.002521203785071136,0.3571110177154584,True,368231.3
2025-05-08,MBUU,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,721,720,29.595,29.66,28.635,3.455832771409301,1.1317073170731724,eod,955,1.0738341463414678,0.9934200038836001,0.05787317073170467,0.03910991233985166,0.03710991233985175,0.001999999999999906,0.28328611898015665,True,221508.65
2025-05-08,MIRM,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,584,582,43.98,44.1075,40.001,9.310208014510014,0.3366613904785094,eod,955,0.29279772303723245,0.2845850339902256,0.04386366744127697,0.031343875758091035,0.02726007707651525,0.004083798681575788,0.5784417395999699,True,412250.3
2025-05-08,MKSI,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,602,601,77.31,77.33,75.5626,2.2855295486874367,0.3536267964241268,eod,955,0.25575278561202686,0.1834633107020518,0.09787401081209993,0.008082244924350186,0.005845305486754105,0.0022369394375960803,0.3168469458351389,True,1794830.35
2025-05-08,MMS,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,577,576,72.47,72.745,69.36,4.653240772561695,0.8759231905465243,eod,955,0.7872626116109145,0.702234697972572,0.08866057893560984,0.04075881503883414,0.03663322483061309,0.004125590208221043,0.5843612192947653,True,435438.7
2025-05-08,NAMS,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,705,704,20.11,20.06,19.51,2.74177467597207,-1.071800000000008,stop,895,-1.1686645377285645,-1.303256761336462,0.09686453772855633,-0.029386340977068867,-0.032042148342507834,0.0026558073654389686,0.28328611898015665,True,649261.4
2025-05-08,OILU,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,703,702,20.11,20.11,19.6151,2.4609646941819876,-0.9799959587795548,eod,955,-1.0612649020004041,-1.1741872163463425,0.08126894322084925,-0.02411735454997511,-0.026117354549975012,0.001999999999999906,0.28328611898015665,True,311244.8
2025-05-08,OXY,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,589,588,40.82,40.96,39.65,3.1982421875000053,0.3969465648854924,eod,955,0.3123448726004231,0.24860994442470163,0.08460169228506934,0.0126953124999999,0.009989545485999876,0.0027057670140000246,0.38325311813031515,True,12720039.45
2025-05-08,RVMD,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,591,590,41.96,41.98,40.54,3.4302048594568793,0.0416666666666683,eod,955,-0.037213957810915875,-0.09663890310154494,0.07888062447758418,0.0014292520247737557,-0.0012765149892262691,0.002705767014000025,0.38325311813031515,True,1961285.35
2025-05-08,RVMD,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,594,593,42.2322,42.44,40.75,3.9820923656927376,-0.2366863905325438,eod,955,-0.3046347645409232,-0.35582386750222894,0.06794837400837941,-0.009425070688030127,-0.012130837702030151,0.002705767014000025,0.38325311813031515,True,1961285.35
2025-05-08,SLNO,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,597,596,76.555,76.8,74.72,2.7083333333333313,0.1442307692307679,eod,955,0.039580519871875344,-0.030347451656191446,0.10465024935889257,0.003906249999999961,0.001071972413196623,0.002834277586803338,0.40145574883899976,True,1037539.8
2025-05-08,SLNO,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,597,596,76.555,76.8,74.72,2.7083333333333313,0.1442307692307679,eod,955,0.039580519871875344,-0.030347451656191446,0.10465024935889257,0.003906249999999961,0.001071972413196623,0.002834277586803338,0.40145574883899976,True,1037539.8
2025-05-08,SNDK,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,617,616,35.56,35.645,34.33,3.6891569645111653,0.9999999999999946,eod,955,0.9393908549795777,0.875008046478201,0.060609145020416796,0.03689156964511145,0.034655603150460075,0.0022359664946513783,0.316709135219742,True,2686496.35
2025-05-08,SOC,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,716,715,21.2,21.31,20.795,2.416705771938043,-0.5242718446601964,eod,955,-0.6070291262135911,-0.7220194705151313,0.08275728155339465,-0.012670107930549018,-0.014670107930548924,0.001999999999999906,0.28328611898015665,True,1615249.7
2025-05-08,SPHR,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,614,613,30.49,30.46,29.41,3.4471437951411708,0.980952380952378,eod,955,0.9160880576884914,0.8471851338497961,0.06486432326388661,0.033814839133289476,0.0315788726386381,0.0022359664946513783,0.316709135219742,True,1076415.6
2025-05-08,STAA,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,578,577,20.07,20.115,18.3,9.023117076808342,-0.2837465564738279,eod,955,-0.32262256703442455,-0.3698779241987221,0.03887601056059666,-0.02560278399204559,-0.0291106119397206,0.0035078279476750116,0.49685948267351443,True,776280.3
2025-05-08,TLN,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,578,577,238.0,238.4861,227.5,4.606599713777865,-0.8115800875651965,eod,955,-0.8893198442990885,-0.9754335568900637,0.077739756733892,-0.03738624599085649,-0.040967405402051564,0.003581159411195077,0.5072463755233821,True,854879.3
2025-05-08,TLN,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,578,577,238.0,238.4861,227.5,4.606599713777865,-0.8115800875651965,eod,955,-0.8893198442990885,-0.9754335568900637,0.077739756733892,-0.03738624599085649,-0.040967405402051564,0.003581159411195077,0.5072463755233821,True,854879.3
2025-05-09,BLBD,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,589,584,37.89,38.07,36.4301,4.307591279222478,-0.1036648576132703,eod,955,-0.16647877932982685,-0.21379982789172014,0.06281392171655656,-0.00446545836616763,-0.007171225380167655,0.002705767014000025,0.38325311813031515,True,486420.8
2025-05-09,BLBD,TRAIN,2025-05-03/2025-05-09,H20,S20,X2R,589,584,37.89,38.07,36.4301,4.307591279222478,-0.1036648576132703,eod,955,-0.16647877932982685,-0.21379982789172014,0.06281392171655656,-0.00446545836616763,-0.007171225380167655,0.002705767014000025,0.38325311813031515,True,486420.8
2025-05-09,ICUI,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,632,630,145.82,145.08,141.04,2.7846705266060243,-1.0349108910891096,stop,802,-1.1382409247228567,-1.3194879014311345,0.10333003363374701,-0.028818858560794205,-0.03169625955252525,0.002877400991731045,0.3069227724513115,True,278566.55
2025-05-09,IIIV,TRAIN,2025-05-03/2025-05-09,H5,S20,X2R,608,607,24.48,24.525,23.31,4.954128440366972,0.8888888888888905,eod,955,0.8431940197812348,0.7910356537504798,0.045694869107655786,0.044036697247706494,0.04177291474145567,0.002263782506250837,0.320649080205501,True,186700.65
