day,symbol,entry_m,rr_e35,why_e35,xm_e35,rpct_e35,rr_e50,why_e50,xm_e50,rpct_e50,rr_e75,why_e75,xm_e75,rpct_e75,rr_e150,why_e150,xm_e150,rpct_e150,rr_allx,why_allx,xm_allx,rpct_allx,entry_allx,rr_trig,why_trig,xm_trig,rpct_trig,entry_m_trig,entry_trig,stop_trig
2025-04-11,DPST,822,-0.10799972921420482,eod,955,9.602653185072514,-0.12167196016155024,eod,955,9.737574598229115,-0.14355082299413252,eod,955,9.961550839920863,-0.20310220925682226,eod,955,10.626859577556907,-0.15344586973561133,eod,955,9.961550839920863,52.51090000000001,-0.1033472367883818,eod,955,9.557589702113912,822,52.27636,47.28
2025-04-11,DRN,754,0.7021276595744627,eod,955,5.363485863992172,0.6559766763848397,eod,955,5.504734392553361,0.5843793584379322,eod,955,5.739213959817509,0.40246913580247007,eod,955,6.435722231050368,0.5663709902370955,eod,955,5.739213959817509,7.808125000000001,0.7180883242589244,eod,955,5.316309137104811,751,7.77325,7.36
2025-04-11,ECOR,574,-1.392147673634529,stop,587,1.0708895676725747,-1.344115384615393,stop,587,1.2185449563775266,-1.285776412776417,stop,587,1.4636602294386367,-1.1894315960912092,stop,587,2.191761262226026,-1.3759250000000054,stop,587,2.142857142857129,5.6,-1.411283592644992,stop,587,1.0215729622725895,574,5.53656,5.48
2025-04-11,EL,769,0.6252107559402698,eod,955,5.378081031586461,0.5812616269237273,eod,955,5.519307776315418,0.5130674002750977,eod,955,5.7537511813369875,0.33973348617280347,eod,955,6.4501520346768455,0.4951743668581553,eod,955,5.7537511813369875,53.69975000000001,0.6404084353836977,eod,955,5.330911580455628,758,53.4599,50.61
2025-04-11,FATN,619,2.0,target,634,10.641019043436057,2.0,target,634,10.774390656804046,2.0,target,634,10.995794153933582,2.0,target,634,11.653460699594156,2.0,target,634,10.995794153933582,6.291837500000001,2.0,target,634,10.596473190516521,619,6.263735,5.6
2025-04-11,FTDR,833,0.06605351170567987,eod,955,4.8154690905064825,0.03395843892549427,eod,955,4.957535554550477,-0.015444015444020529,eod,955,5.193372935308442,-0.1388771633600678,eod,955,5.893914514604169,-0.034683880308884786,eod,955,5.193372935308442,39.89700000000001,0.07719928186714564,eod,955,4.768019174798833,823,39.7188,37.825
2025-04-11,GES,822,0.0006114847962638039,eod,955,6.3439740483636005,-0.022422220498096546,eod,955,6.483759161724231,-0.058542234841409385,eod,955,6.7158093871294,-0.1524853702831759,eod,955,7.405101435992963,-0.07337393058617098,eod,955,6.7158093871294,9.964175000000001,0.008532505162727076,eod,955,6.297286099235157,822,9.91967,9.295
2025-04-11,GOOD,825,0.37903062259175063,eod,956,1.8472938699514305,0.27579737335835397,eod,956,1.9937904462649074,0.13427856547122066,eod,956,2.2369820332468984,-0.14893617021276576,eod,956,2.959368865513536,0.08944120100083142,eod,956,2.2369820332468984,13.399750000000001,-2.0473533619456226,stop,572,0.5239919339725224,571,13.3399,13.27
2025-04-11,GTLS,588,-1.067383137571926,stop,623,3.6148247029924674,-1.0647074173135904,stop,623,3.758683173585003,-1.0606907945054622,stop,623,3.9974953741468484,-1.051163150564813,stop,623,4.70687348714574,-1.1566066020130341,stop,623,3.9974953741468484,122.65305000000002,-1.0683249066637293,stop,623,3.5667762606709217,588,122.10522,117.75
2025-04-11,HEZU,758,0.3219889058690882,eod,955,2.6268389602102418,0.25081302846849596,eod,955,2.772172036389024,0.1478157067101237,eod,955,3.013432155405428,-0.07956260815139744,eod,955,3.730081671498489,0.11448313858726436,eod,955,3.013432155405428,36.139025000000004,0.3475490777374092,eod,955,2.578298002563265,750,35.97761,35.05
2025-04-11,HGLB,582,0.24324976215042307,eod,955,5.157192544540727,0.20823023831227816,eod,955,5.298748973578714,0.15405186889731579,eod,955,5.5337396709147555,0.017213024887620797,eod,955,6.2317662250705474,-0.1511916713143718,eod,955,7.268918918918925,7.4,0.2553784537114702,eod,955,5.1099129795080795,582,7.23163,6.8621
2025-04-11,HIBL,586,-1.0186775156414323,stop,622,5.081942345884751,-1.0181438448044584,stop,622,5.223611088652067,-1.0173190839694664,stop,622,5.458788232352704,-1.0152407038224849,stop,622,6.157368614872242,-1.086595419847328,stop,622,5.458788232352704,18.598450000000003,-1.0188624514578737,stop,622,5.034625268290464,586,18.51538,17.5832
2025-04-11,HLF,832,-0.1614134520849028,eod,955,7.624200254860221,-0.17753828701077806,eod,955,7.762074582838024,-0.20307776861775503,eod,955,7.990952809679635,-0.2709904474610366,eod,955,8.670822616504646,-0.21538884308876283,eod,955,7.990952809679635,6.830850000000002,-0.15589707765746982,eod,955,7.578150504239496,830,6.80034,6.285
2025-04-11,INBX,571,-1.0314913334477447,stop,650,3.077743797767912,-1.030032733224224,stop,650,3.2224038816518275,-1.0278804760698925,stop,650,3.4625468000596524,-1.0229470612755327,stop,650,4.175877735034559,-1.1394023803494533,stop_entry_bar,571,3.4625468000596524,11.404900000000003,-1.032009535992559,stop,650,3.0294276182054625,571,11.35396,11.01
2025-04-11,IVR,823,-0.02091157516330579,eod,955,5.386439720063519,-0.04734821555523793,eod,955,5.527653989138029,-0.08837335873188826,eod,955,5.762076683954083,-0.19267381612242304,eod,955,6.458416018801692,-0.10563983944486081,eod,955,5.762076683954083,6.3774750000000004,-0.011770258709696273,eod,955,5.339274435776398,822,6.34899,6.01
2025-04-11,KRC,834,0.23747568633751356,eod,955,4.969497315141991,0.20134072279560727,eod,955,5.111333886313406,0.1455877466415589,eod,955,5.346789633493783,0.005583488430235967,eod,955,6.046197591866964,0.12673934714156762,eod,955,5.346789633493783,29.549975000000003,0.2500086326563038,eod,955,4.922124183195387,823,29.41799,27.97
2025-04-11,LGIH,825,-0.12842207394434624,eod,955,6.409006868345797,-0.14828652926760783,eod,955,6.548694917796008,-0.17945542159348551,eod,955,6.780584012292811,-0.2606284658040679,eod,955,7.469397430921177,-0.2021609195402301,eod,955,6.845003933910306,57.195,-0.12159306555733293,eod,955,6.362351338369873,823,56.90019,53.28
2025-04-11,LMND,834,0.09420715856148724,eod,955,5.615676423211998,0.06583694680745492,eod,955,5.756548547953448,0.021687052813601736,eod,955,5.990403266196765,-0.09124262692969917,eod,955,6.68505545881106,0.004971998794277857,eod,955,5.990403266196765,26.305825000000006,0.10400252343433879,eod,955,5.568625414449872,833,26.18833,24.73
2025-04-11,LSCC,832,0.4497339006342008,eod,955,5.002949609982885,0.40767573020313114,eod,955,5.144736252356035,0.34275154722592865,eod,955,5.3801091152534255,0.17954431936066786,eod,955,6.0792708705594185,0.3238218120585208,eod,955,5.3801091152534255,42.49635,0.4643173991433524,eod,955,4.955593154155356,831,42.30654,40.21
2025-04-11,LSE,579,2.0,target,783,4.589256750310108,2.0,target,783,4.731660844712605,2.0,target,783,4.968058708621525,1.4869769786590479,eod_notape,953,5.670265171365688,1.2947187500000037,eod_notape,953,6.072106261859571,5.27,2.0,target,783,4.541694066735956,579,5.18551,4.95
2025-04-11,MAZE,601,0.22792160658117527,eod,955,10.838381454383352,0.2112171837708836,eod,955,10.971458496988742,0.1843640606767786,eod,955,11.192372992033446,0.11050328227571214,eod,955,11.848586984703134,0.11909444444444474,eod,955,11.688311688311693,7.7,0.2335926105979589,eod,955,10.793933987511151,599,7.6228,6.8
2025-04-11,MC,834,-0.2458691134024374,eod,955,4.37172142479662,-0.2708016841008744,eod,955,4.514450198789444,-0.30888372380032075,eod,955,4.75138704693142,-0.4024967101753408,eod,955,5.455194531806302,-0.32962132587366927,eod,955,4.75138704693142,51.16085000000001,-1.0384109444882899,stop,617,2.5373662392106917,587,50.93234,49.64
2025-04-11,MCHPP,837,0.2432107446017122,eod,955,4.7983676367258425,0.20565273248344854,eod,955,4.9404596253277315,0.14785717645951663,eod,955,5.1763393781185,0.0035370568396813607,eod,955,5.877006821137316,0.12839064778661052,eod,955,5.1763393781185,41.06570000000001,0.25625553473237644,eod,955,4.750909195866776,826,40.88228,38.94
2025-04-11,MIDU,758,0.5315421633033007,eod,955,6.239491827863584,0.49571007811499684,eod,955,6.379432884836897,0.4395760152831655,eod,955,6.611741984378271,0.2938960895092506,eod,955,7.3018030041981135,0.4240118321316287,eod,955,6.611741984378271,30.678375000000006,0.5438707801305961,eod,955,6.192751793879443,758,30.541349999999998,28.65
2025-04-11,MLTX,607,0.38426009470531397,eod,955,6.421138027501358,0.3527691586490147,eod,955,6.560807970743879,0.3033519372842484,eod,955,6.792667008037332,0.17462348083967966,eod,955,7.481391143445911,0.28832682732736975,eod,955,6.792667008037332,34.22477500000001,0.3950854317167818,eod,955,6.374488544962709,604,34.07191,31.9
2025-04-11,NAIL,820,0.17096505823627173,eod,955,9.981730609533313,0.15368852459016552,eod,955,10.116086235489211,0.1260000000000005,eod,955,10.33912324234905,0.0503731343283588,eod,955,11.001642036124794,0.11620199999999983,eod,955,10.33912324234905,48.36,0.1768394648829457,eod,955,9.936856098371537,820,48.14399999999999,43.36
2025-04-11,NAOV,613,0.3912088414982934,eod,955,16.880067052139243,0.37899750510319763,eod,955,17.004126653553943,0.3591147870794669,eod,955,17.210071748706422,0.30276408827940854,eod,955,17.82181998701646,0.35294512126969835,eod,955,17.210071748706422,6.498375000000001,0.39532748886950914,eod,955,16.83863139264378,613,6.46935,5.38
2025-04-11,NTCL,597,-1.0239326854410538,stop,907,7.983748422808745,-1.0234928375495282,stop,907,8.121086111729905,-1.0227946177731781,stop,907,8.34907349110529,-1.0209285908226995,stop,907,9.026297085998578,-1.0526733968966162,stop,907,10.336431621867098,10.3498,-1.024082984440418,stop,907,7.937877908562872,597,10.08015,9.28
2025-04-11,NUS,819,0.4148940778928143,eod,955,5.6843059177557524,0.37864077669902596,eod,955,5.825075610415804,0.3221779906888807,eod,955,6.058760286320495,0.17750270400192106,eod,955,6.752907377800865,0.305350786046819,eod,955,6.058760286320495,6.115525000000002,0.4274059613647607,eod,955,5.637289121104561,802,6.08821,5.745
2025-04-11,NVD,623,-1.016312023624713,stop,757,5.776332228270083,-1.015900557515076,stop,757,5.916964568227872,-1.0152590489709017,stop,757,6.150421231830301,-1.0136115710528881,stop,757,6.843891025683756,-1.0762952448545062,stop,757,6.150421231830301,29.781700000000004,-1.01645395248075,stop,757,5.729361307147568,623,29.64868,27.95
2025-04-11,NVRI,571,2.0,target,594,1.2663779901101326,2.0,target,660,1.4137416050502642,2.0,target,823,1.6583725191816592,0.9779383796120171,eod,955,2.3850347912073966,0.8841481481481521,eod,955,2.447869446962825,5.515,2.0,target,594,1.2171588365658164,571,5.44629,5.38
2025-04-11,OM,759,1.024922118380056,eod,956,5.331340308918805,0.9696969696969697,eod,956,5.472636815920403,0.8840579710144837,eod,956,5.707196029776706,0.6666666666666666,eod,956,6.403940886699513,0.865652173913033,eod,956,5.707196029776706,9.672000000000002,1.044025157232703,eod,956,5.2841475573280245,759,9.6288,9.12
2025-04-11,OPFI,757,0.18409217702177122,eod,955,5.25358125312909,0.15133399756448285,eod,955,5.3949938184229005,0.10058733266309629,eod,955,5.629745694804009,-0.02794653705953954,eod,955,6.327062844842374,0.08272395364833324,eod,955,5.629745694804009,8.392475000000003,0.19542977999493902,eod,955,5.206349738300116,757,8.35499,7.92
2025-04-11,PESI,586,-0.3494906030500547,eod,957,6.4364642009098985,-0.3642547928262208,eod,957,6.576111269266735,-0.38742675538782545,eod,957,6.807932333114729,-0.44780662488809303,eod,957,7.496543670554752,-0.407553107789143,eod,957,6.870270270270269,7.4,-0.34441562858722014,eod,957,6.389822358537464,586,7.36202,6.8916
2025-04-11,PLTU,579,-1.023225795809294,stop,619,4.127831373928884,-1.0224141361881638,stop,619,4.270924162923004,-1.0211804967939675,stop,619,4.508465294032385,-1.0181788838320258,stop,619,5.2140677672291815,-1.1059024839698375,stop,619,4.508465294032385,29.489525000000004,-1.0235095716349,stop,619,4.080038667734414,575,29.35781,28.16
2025-04-11,PTIR,579,-1.137939375149603,stop,620,4.331964212094323,-1.133338457614068,stop,620,4.47475232521059,-1.126316395466624,stop,620,4.711787679242342,-1.1090824271887592,stop,620,5.415887770282412,-1.2067850672844214,stop,620,4.711787679242342,139.89138504486544,-1.1395443940897294,stop,620,4.284273267035523,575,139.26656,133.3
2025-04-11,QRVO,823,0.3368388217993816,eod,955,4.868518964466182,0.29701686121919435,eod,955,5.010506249593838,0.23566966430973746,eod,955,5.246212189421159,0.08212095707586957,eod,955,5.946363330878619,0.21637262305209928,eod,955,5.246212189421159,55.53340000000001,0.3506618242939047,eod,955,4.821095494358723,820,55.28536,52.62
2025-04-11,QUIK,720,0.3503294803932121,eod,955,5.46919772889749,0.31440588853837914,eod,955,5.610288478555844,0.2586004363148135,eod,955,5.844506125011054,0.11640369157487171,eod,955,6.540236375318844,0.1740476190476164,eod,955,6.158357771261005,5.115,0.362744385493133,eod,955,5.422073699849065,720,5.07518,4.8
2025-04-11,RDFN,788,-0.1282541198949145,eod,955,5.088288551046969,-0.15313225058004395,eod,955,5.229947821866279,-0.1915836101882625,eod,955,5.46510924166316,-0.28849902534112953,eod,955,6.163642917217358,-0.20968992248062035,eod,955,5.46510924166316,8.261500000000002,-0.11963338157259949,eod,955,5.040974637064428,786,8.2246,7.81
2025-04-11,RETL,823,0.050503681619008686,eod,955,8.753885211284326,0.03286697757050885,eod,955,8.890073442312255,0.004752646359903452,eod,955,9.116152664539785,-0.07110045935689958,eod,955,9.787708186722968,-0.0062216461438779356,eod,955,9.116152664539785,5.077800000000001,0.056517195947481835,eod,955,8.708398613682764,823,5.05512,4.6149
2025-04-11,RGC,575,2.0,target,591,3.2070472891621704,2.0,target,595,3.3515143827604192,2.0,target,595,3.591336927716357,2.0,target,595,4.303716211501693,2.0,target,599,7.016949152542374,29.5,2.0,target,591,3.1587955679703086,575,28.32472,27.43
2025-04-11,SBCF,571,-1.0519620655340685,stop,577,1.8881438816935003,-1.0481502055327194,stop,577,2.0345794878402055,-1.0429045191308226,stop,577,2.2776698613195285,-1.0323360441692164,stop,577,2.999756044610247,-1.214522595654113,stop_entry_bar,571,2.2776698613195285,22.175075000000003,-1.053370440607838,stop,577,1.8392346812357008,571,22.07603,21.67
2025-04-11,SEZL,572,-1.0521622761720502,stop,573,1.8810330783498956,-1.0483223285271521,stop,573,2.0274792976359297,-1.0430414691232064,stop,573,2.2705872894532177,-1.0324143541534843,stop,573,2.9927258070188185,-1.215207345616032,stop_entry_bar,572,2.2705872894532177,36.69315,-1.0535815677016398,stop,573,1.832120333124737,572,36.52926,35.86
2025-04-11,SLAB,758,0.38475425850379197,eod,955,5.025911972796449,0.34475945110967854,eod,955,5.167664342986286,0.282999609425849,eod,955,5.402980312358551,0.1276352285314109,eod,955,6.1019730686711515,0.2642083062101222,eod,955,5.402980312358551,88.85142500000002,0.3986198189278701,eod,955,4.978566963809794,756,88.45457,84.0508
2025-04-11,SLG,832,0.06552688189369195,eod,955,5.023724842822692,0.03473906580079766,eod,955,5.165480477385622,-0.012801851229802085,eod,955,5.400801865779221,-0.13238863740733564,eod,955,6.099810718987741,-0.031304818422724506,eod,955,5.400801865779221,49.60930000000001,0.07620070634571924,eod,955,4.97637874354192,823,49.38772,46.93
2025-04-11,SOXL,586,0.8176872914469134,eod,955,7.799337831608081,0.7835058256850858,eod,955,7.936950760217607,0.7293066994856207,eod,955,8.165395051135196,0.5848227196483309,eod,955,8.843975875880481,0.7163305879011594,eod,955,8.165395051135196,9.702225000000002,0.8293741403944509,eod,955,7.75337538785512,586,9.65889,8.91
2025-04-11,SVIX,769,0.16117326882370542,eod,955,7.846347308230721,0.13946587537092206,eod,955,7.98389007344229,0.10503597122302007,eod,955,8.212217889637246,0.013192612137204318,eod,955,8.890452732817247,0.09275395683453168,eod,955,8.212217889637246,10.578750000000001,0.16859403530127906,eod,955,7.800408298912773,759,10.5315,9.71
2025-04-11,SW,820,0.21692500293610859,eod,955,4.951492720598363,0.18126470516894122,eod,955,5.093356164298953,0.12625894705195104,eod,955,5.328856521211368,-0.011789533491608538,eod,955,6.028396990266441,0.10736693609000691,eod,955,5.328856521211368,40.572025000000004,0.2292950863535603,eod,955,4.904110613280608,819,40.39081,38.41
2025-04-11,SYNA,802,0.10142187493224299,eod,955,4.842112866240815,0.06843898540360958,eod,955,4.98413956345537,0.01764859071696091,eod,955,5.2199109293028805,-0.10936568603387041,eod,955,5.920256415046934,-0.0015264728860760121,eod,955,5.2199109293028805,47.81595,0.1128734040782005,eod,955,4.794676232574918,759,47.60238,45.32
2025-04-11,TBBK,776,0.3391017717346473,eod,955,3.8282213370521747,0.2887800326568672,eod,955,3.971761305205823,0.2128196685325373,eod,955,4.210044775912521,0.030591307591865412,eod,955,4.917852326829412,0.18885413236746293,eod,955,4.210044775912521,43.28220000000001,0.35676047345415113,eod,955,3.7802792739101183,608,43.08888,41.46
2025-04-11,TMF,762,0.06781091381486151,eod,955,5.361681559603628,0.03884912751035302,eod,955,5.502932781156439,-0.006080315122926429,eod,955,5.737416818920339,-0.12022865946362442,eod,955,6.43393836951944,-0.02350368139607211,eod,955,5.737416818920339,38.053275000000006,0.07782706090964493,eod,955,5.314503933262442,754,37.88331,35.87
2025-04-11,TREX,823,0.0028115188400919945,eod,955,4.974017948465416,-0.026445286225085844,eod,955,5.115847772422923,-0.07158893334008697,eod,955,5.351292318893346,-0.1849678432767253,eod,955,6.050667006192153,-0.09020441923667934,eod,955,5.351292318893346,55.352050000000006,0.012958501852794674,eod,955,4.926647070074807,822,55.10482,52.39
2025-04-11,VMAR,576,-1.1040477094280043,stop,632,4.307290631322334,-1.1005580227843197,stop,632,4.450115570678552,-1.0952345250068556,stop,632,4.687212058096238,-1.0821824207038018,stop,632,5.391493742396006,-1.1120872093023246,stop,632,7.178631051752932,5.99,-1.1052653919230284,stop,632,4.259587386372835,576,5.80737,5.56
2025-04-11,VREX,823,0.08287793699161222,eod,955,5.112468118690531,0.052116466846097664,eod,955,5.254091300602924,0.00455554257679945,eod,955,5.489192811023277,-0.11540835219090695,eod,955,6.187548529168412,-0.013666627730406652,eod,955,5.489192811023277,7.798050000000001,0.09353542546157445,eod,955,5.065166258330944,823,7.76322,7.37
2025-04-11,WFC,822,-0.15237775697964062,eod,955,5.81214836963041,-0.17363033200460798,eod,955,5.952727252660801,-0.206777980461824,eod,955,6.186095175110786,-0.2919791678485924,eod,955,6.8793013683981385,-0.22273648884849437,eod,955,6.186095175110786,63.58332500000001,-0.14504854315723562,eod,955,5.765195303015054,822,63.29933,59.65
2025-04-11,WSFS,823,-0.10397281878238768,eod,955,8.33988279858813,-0.11974966290991282,eod,955,8.476688943664847,-0.14484497225689402,eod,955,8.703793933879105,-0.21222194394480967,eod,955,9.378396441756829,-0.15618936987926724,eod,955,8.703793933879105,46.486050000000006,-0.09858743962359473,eod,955,8.294189818926402,820,46.27842,42.44
2025-04-11,WTF,749,0.38505802244173587,eod,958,8.516912119058718,0.36116870876531615,eod,958,8.653454041269065,0.323133302794318,eod,958,8.88012040841233,0.22079459002535975,eod,958,9.553420011305821,0.31154906092533,eod,958,8.88012040841233,6.1457500000000005,0.39320856646729735,eod,958,8.471307389307487,749,6.1183,5.6
2025-04-11,YETI,834,-0.042896196110571126,eod,955,5.732551349012127,-0.06721856235060794,eod,955,5.8732490335658225,-0.10512038927263273,eod,955,6.10681417244037,-0.20235305847749088,eod,955,6.800606185944489,-0.12139041919516969,eod,955,6.10681417244037,29.277950000000004,-0.0345043990393312,eod,955,5.685558602924881,833,29.14718,27.49
2025-04-11,ZVZZT,738,1.2446518893750602,eod_notape,899,24.60843974926709,1.2310997211125345,eod_notape,899,24.720964466059222,1.2088728032536087,eod_notape,899,24.90776108028737,1.1447721179624664,eod_notape,899,25.46262984077785,1.0564066852367695,eod_notape,899,26.223520818115414,13.69,1.2492059391194659,eod_notape,899,24.57085671823481,700,13.39005,10.1
2025-04-14,ATHR,571,-1.0100550826239358,stop,794,9.045613081487536,-1.0098916256157635,stop,794,9.181365897783813,-1.0096306954436451,stop,794,9.406722309948135,-1.0089244444444445,stop,794,10.076130765785939,-1.0481534772182255,stop,794,9.406722309948135,5.541250000000001,-1.010110775427996,stop,794,9.000271911538116,571,5.5165,5.02
2025-04-14,BERZ,731,-0.31027063967652413,eod,955,10.95144740279676,-0.31955802484549556,eod,955,11.084355690255252,-0.3344933907256473,eod,955,11.304990043381192,-0.3756086383685626,eod,955,11.960371890351263,-0.3430045486460917,eod,955,11.304990043381192,14.487850000000002,-0.3071182475812709,eod,955,10.907056299807119,731,14.42314,12.85
2025-04-14,BTCZ,709,-0.5175219929558219,eod,955,5.189458336358778,-0.5310301703923712,eod,955,5.330966607498531,-0.5519378687177963,eod,955,5.565877360333534,-0.6047951521538656,eod,955,6.263666443877847,-0.5693525502202993,eod,955,5.565877360333534,6.014775000000001,-0.5128446624013508,eod,955,5.1421948559681185,709,5.98791,5.68
2025-04-14,DERM,603,0.48635619289572485,eod,955,5.399096528650573,0.4463142218912876,eod,955,5.540291906965999,0.3841658946768276,eod,955,5.774683242184466,0.22610781466986232,eod,955,6.4709294251239795,0.21180485338725885,eod,955,6.464052287581698,6.12,0.5002008094164162,eod,955,5.351937553839312,591,6.04809,5.7244
2025-04-14,DRIP,687,-0.14397023112804214,eod,955,6.159973569827445,-0.1642503837625798,eod,955,6.300033310767976,-0.1959963901878782,eod,955,6.5325394315849525,-0.27824421858889553,eod,955,7.223185691942685,-0.2111083764049583,eod,955,6.5325394315849525,13.994175000000004,-0.1369896791010613,eod,955,6.113193895634912,677,13.93167,13.08
2025-04-14,ERY,703,-0.25042663823624756,eod,955,5.092310790996863,-0.271801760401568,eod,955,5.233964058472971,-0.3048408051698252,eod,955,5.469115512422184,-0.3881248700507899,eod,955,6.167619584990474,-0.3228204565778603,eod,955,5.469115512422184,27.091675000000002,-0.24301998280258846,eod,955,5.04499888211898,700,26.97067,25.61
2025-04-14,FATN,655,2.0,target,778,10.219890759699554,2.0,target,778,10.353890922744771,2.0,target,778,10.576337843532022,2.0,target,778,11.237103820057632,2.0,target,778,10.576337843532022,6.407700000000002,2.0,target,778,10.175134972441162,655,6.37908,5.73
2025-04-14,FNGD,706,-0.19718790679876894,eod,955,8.801632985676717,-0.21059426758640984,eod,955,8.937749951369721,-0.23197014014750622,eod,955,9.163710869604557,-0.28967371460815833,eod,955,9.834914976479379,-0.24265077969386598,eod,955,9.163710869604557,15.203175000000003,-0.192617353444958,eod,955,8.756170190554908,701,15.13527,13.81
2025-04-14,GDXU,591,0.41857151706621737,eod,955,6.953903412982535,0.3887204366282597,eod,955,7.092778184007918,0.3416658529440475,eod,955,7.323317195958276,0.21786917213260026,eod,955,8.008120270864987,0.3276691729323304,eod,955,7.323317195958276,69.9205,0.42880911775716596,eod,955,6.907519516378817,585,69.6082,64.8
2025-04-14,KMTS,647,-1.018649494346683,stop,797,5.089189484251603,-1.0181173613287373,stop,797,5.230847410394495,-1.017294891930297,stop,797,5.466006597961771,-1.0152218272775146,stop,797,6.164533642804398,-1.0864744596514853,stop,797,5.466006597961771,24.462100000000007,-1.0188338871514206,stop,797,5.041876019388295,647,24.35284,23.125
2025-04-14,LSE,691,-0.2514855562746376,eod_notape,937,11.927970413412238,-0.26074956420685624,eod_notape,937,12.059421203839966,-0.2756902931966984,eod_notape,937,12.277636039562456,-0.3170960815888349,eod_notape,937,12.925830847151886,-0.42798738636363604,eod_notape,937,14.915254237288147,5.9,-0.24834574028122414,eod_notape,937,11.884066111524593,691,5.69704,5.02
2025-04-14,NUGT,595,0.17509982946967895,eod,955,5.6326408550190274,0.1447216517396004,eod,955,5.773487659713005,0.09743751055810648,eod,955,6.007300345420926,-0.023561484798541872,eod,955,6.70182768277003,0.08069366047451522,eod,955,6.007300345420926,71.44182500000001,0.18558738165900007,eod,955,5.5855983031022705,594,71.12273,67.1501
2025-04-14,NVD,698,-0.1863425615737168,eod,955,6.663594980292996,-0.20419397116644927,eod,955,6.802903047486578,-0.2322670375521578,eod,955,7.034161352579671,-0.30573976675051545,eod,955,7.7211010470187285,-0.24625110633455824,eod,955,7.034161352579671,28.109250000000003,-0.18021277744775113,eod,955,6.617066363633106,697,27.9837,26.132
2025-04-14,NVDS,698,-0.16797386369274708,eod,955,5.0737885724875555,-0.19178437696955966,eod,955,5.215469485065909,-0.22857800031847675,eod,955,5.450666831256826,-0.3212740122668811,eod,955,6.149307224129302,-0.24669580141191488,eod,955,5.450666831256826,25.922975,-0.1597221686877,eod,955,5.0264674302006425,697,25.80719,24.51
2025-04-14,OILD,700,-0.1230950466538286,eod,959,7.221202755126716,-0.14087861356391615,eod,959,7.3596785719100835,-0.1689674115291249,eod,959,7.589555300019506,-0.24319788270987383,eod,959,8.272391098295223,-0.18197444666938584,eod,959,7.589555300019506,18.588375000000003,-0.11700244774995198,eod,959,7.174952108444304,688,18.50535,17.1776
2025-04-14,PHH,598,-0.3195639539004605,eod,959,5.415790495975973,-0.33783970202786523,eod,959,5.556960957922252,-0.36621113091701474,eod,959,5.791310930731396,-0.4383994383994386,eod,959,6.487434248977214,-0.4010256410256405,eod,959,5.954198473282438,13.1,-0.3132457721692846,eod,959,5.3686398431823195,598,13.01894,12.32
2025-04-14,QID,731,-0.41956838896238813,eod,955,5.038868455382372,-0.4362906911787106,eod,955,5.180601487538504,-0.46211809173067236,eod,955,5.415885354815097,-0.5271162612363137,eod,955,6.114782753671129,-0.4801201754173425,eod,955,5.415885354815097,38.10365,-0.4137716138709025,eod,955,4.991529905260415,711,37.93346,36.04
2025-04-14,RGC,589,-1.0096859975696955,stop,720,9.358040683407442,-1.009533714681921,stop,720,9.493327189850099,-1.0092902789898937,stop,720,9.717909504515497,-1.0086292557920613,stop,720,10.385018547585567,-1.0274999999999999,stop,720,15.384615384615385,39.0,-1.0097378453984258,stop,720,9.312855260019285,589,36.38884,33.0
2025-04-14,SBIT,709,-0.517992188149257,eod,955,5.038248483249825,-0.5318805488297002,eod,955,5.179982440737492,-0.5533307662687729,eod,955,5.41526784411038,-0.6073121191604601,eod,955,6.114169805853391,-0.5712437427801325,eod,955,5.41526784411038,11.989250000000004,-0.5131777740473383,eod,955,4.990909624068976,700,11.9357,11.34
2025-04-14,SOXS,705,-0.3870471927225796,eod,955,8.994128262731754,-0.39706755583976683,eod,955,9.129957922041106,-0.413059427732943,eod,955,9.355441897420661,-0.45632027678240467,eod,955,10.02522927256286,-0.42333533426710296,eod,955,9.355441897420661,24.038950000000003,-0.38363264505645384,eod,955,8.948761427369197,701,23.93158,21.79
2025-04-14,SQQQ,731,-0.4116268777173214,eod,955,7.397548668010953,-0.4232802303962664,eod,955,7.535761281939278,-0.44170945600197714,eod,955,7.765201080247139,-0.49054841722216824,eod,955,8.446739003299484,-0.45414571312618146,eod,955,7.765201080247139,36.49165000000001,-0.4076370634974119,eod,955,7.351385930557301,711,36.32866,33.658
2025-04-14,SRTY,706,-0.7713501772036141,eod,955,6.138374842979167,-0.7767857142857149,eod,955,6.278466820825444,-0.7852925389157285,eod,955,6.511026456505794,-0.8073217726396924,eod,955,7.2018316797335755,-0.7998658078368228,eod,955,6.511026456505794,28.613000000000003,-0.7694790225910565,eod,955,6.0915844017244005,701,28.4852,26.75
2025-04-14,SSG,699,-0.12369196149654267,eod,955,6.535002623842461,-0.14328776540892285,eod,955,6.6745026199262645,-0.174069872669109,eod,955,6.906079536502148,-0.2544354189198531,eod,955,7.593965648301376,-0.19190862944162518,eod,955,6.934178106300594,28.41,-0.11695928746245823,eod,955,6.488409903315945,697,28.27457,26.44
2025-04-14,STRW,592,0.6264373769812435,eod,955,4.949141988074498,0.5787549136118508,eod,955,5.091008940331076,0.5052076524164343,eod,955,5.3265151216205995,0.32063929035711525,eod,955,6.026072891657875,0.46090831191088444,eod,955,5.412801484230047,10.78,0.6429780999676542,eod,955,4.901758708906023,592,10.72207,10.1965
