day,symbol,entry_m,pond,ctrl,rr_X0,why_X0,rr_G3,why_G3
2025-04-23,NVAX,624,ORB,PK,-1.0399364406779645,stop,-1.0399364406779645,stop
2025-04-23,NVAX,624,ORB,UEC,0.644668357133325,eod,0.644668357133325,eod
2025-04-23,NVAX,624,ORB,NWL,-1.0399364406779696,stop,-1.0399364406779696,stop
2025-04-23,NVAX,624,ORB,QUBT,-1.039936440677966,stop,-1.039936440677966,stop
2025-04-23,NVAX,624,ORB,JOBY,-1.0399364406779663,stop,-1.0399364406779663,stop
2025-04-23,NVAX,624,ORB,HUT,-1.0399364406779668,stop,-1.0399364406779668,stop
2025-04-23,NVAX,624,ORB,TXG,-1.0399364406779674,stop,-1.0399364406779674,stop
2025-04-23,NVAX,624,ORB,PTEN,-1.0399364406779668,stop,-1.0399364406779668,stop
2025-04-23,PONY,577,ORB,PRCH,-0.12604759078056288,eod,-0.12604759078056288,eod
2025-04-23,PONY,577,ORB,AIOT,-0.2006522485410241,eod,-0.2006522485410241,eod
2025-04-23,PONY,577,ORB,BMBL,-0.3123830901608672,eod,-0.3123830901608672,eod
2025-04-23,PONY,577,ORB,ASPI,-0.17001163467132133,eod,-0.17001163467132133,eod
2025-04-23,PONY,577,ORB,BDN,-0.17266335814723027,eod,-0.17266335814723027,eod
2025-04-23,PONY,577,ORB,RES,-0.23424092409240968,eod,-0.23424092409240968,eod
2025-04-23,PONY,577,ORB,SFIX,-0.6413210445468518,eod,-0.6413210445468518,eod
2025-04-23,PONY,577,ORB,FTRE,-1.0129166666666656,stop,-1.0129166666666656,stop
2025-04-23,PONY,577,ORB,ADPT,-0.5087032201914718,eod,-0.5087032201914718,eod
2025-04-23,PONY,577,ORB,TROX,-0.7509428488540785,eod,-0.7509428488540785,eod
2025-04-23,SERV,592,ORB,TROX,-1.030736842105261,stop,-1.030736842105261,stop
2025-04-23,SERV,592,ORB,REAL,-1.0307368421052612,stop,-1.0307368421052612,stop
2025-04-23,SERV,592,ORB,FTRE,-1.0307368421052612,stop,-1.0307368421052612,stop
2025-04-23,SERV,592,ORB,BMBL,-1.0307368421052607,stop,-1.0307368421052607,stop
2025-04-23,SERV,592,ORB,PRCH,-1.030736842105262,stop,-1.030736842105262,stop
2025-04-23,SERV,592,ORB,PCT,-1.0307368421052636,stop,-1.0307368421052636,stop
2025-04-23,SERV,592,ORB,RCAT,-1.0307368421052605,stop,-1.0307368421052605,stop
2025-04-23,SERV,592,ORB,TXG,-1.0307368421052618,stop,-1.0307368421052618,stop
2025-04-23,SERV,592,ORB,UA,-1.0307368421052652,stop,-1.0307368421052652,stop
2025-04-23,SERV,592,ORB,LEG,-1.0307368421052612,stop,-1.0307368421052612,stop
2025-04-23,SERV,592,ORB,ASPI,-1.0307368421052634,stop,-1.0307368421052634,stop
2025-04-23,TSSI,626,ORB,PDYN,-1.0421428571428573,stop,-1.0421428571428573,stop
2025-04-23,TSSI,626,ORB,ABEO,-1.0421428571428564,stop,-1.0421428571428564,stop
2025-04-23,TSSI,626,ORB,OPFI,2.0,target,1.2747889422281016,eod
2025-04-23,TSSI,626,ORB,SVV,-1.0421428571428597,stop,-1.0421428571428597,stop
2025-04-23,TSSI,626,ORB,CRNC,-1.042142857142858,stop,-1.042142857142858,stop
2025-04-23,TSSI,626,ORB,AMPL,-1.0501455273698335,stop,-1.0501455273698335,stop
2025-04-23,TSSI,626,ORB,CADL,-1.0421428571428588,stop,-1.0421428571428588,stop
2025-04-23,TSSI,626,ORB,STGW,-1.043671938775511,stop,-1.043671938775511,stop
2025-04-23,TSSI,626,ORB,REAX,-1.04214285714286,stop,-1.04214285714286,stop
2025-04-23,UPXI,600,ORB,PK,-0.727079107505072,eod,-0.727079107505072,eod
2025-04-23,UPXI,600,ORB,HUT,-0.17749608317903573,eod,-0.17749608317903573,eod
2025-04-23,UPXI,600,ORB,HSAI,-1.013188235294118,stop,-1.013188235294118,stop
2025-04-23,UPXI,600,ORB,TXG,-0.6656001117786781,eod,-0.6656001117786781,eod
2025-04-23,UPXI,600,ORB,ENVX,-0.8059087312054893,eod,-0.8059087312054893,eod
2025-04-23,UPXI,600,ORB,CPRI,-0.3088595438175256,eod,-0.3088595438175256,eod
2025-04-23,UPXI,600,ORB,UA,-0.5236431303628665,eod,-0.5236431303628665,eod
2025-04-23,UPXI,600,ORB,HUN,-0.7327989657401425,eod,-0.7327989657401425,eod
2025-04-23,UPXI,600,ORB,BLMN,-0.6550874403815589,eod,-0.6550874403815589,eod
2025-04-23,UPXI,600,ORB,ZIM,-0.4249471458773774,eod,-0.4249471458773774,eod
2025-04-23,UPXI,600,ORB,AEO,-0.6964685439771047,eod,-0.6964685439771047,eod
2025-04-23,UPXI,600,ORB,IVZ,-0.5832159086171679,eod,-0.5832159086171679,eod
2025-04-23,VNET,582,ORB,NWL,-1.0382758620689683,stop,-1.0382758620689683,stop
2025-04-23,VNET,582,ORB,UEC,0.8968798188916894,eod,0.8968798188916894,eod
2025-04-23,VNET,582,ORB,QS,-1.0382758620689643,stop,-1.0382758620689643,stop
2025-04-23,VNET,582,ORB,QUBT,2.0,target,-0.7659497145975145,eod
2025-04-23,VNET,582,ORB,JOBY,-1.0382758620689652,stop,-1.0382758620689652,stop
2025-04-23,VNET,582,ORB,LUNR,-0.6916504012144895,eod,-0.6916504012144895,eod
2025-04-23,VNET,582,ORB,PTEN,-1.0382758620689636,stop,-1.0382758620689636,stop
2025-04-23,VNET,582,ORB,UA,-1.0623888179169965,stop,-1.0623888179169965,stop
2025-04-23,VNET,582,ORB,AUR,-1.0382758620689638,stop,-1.0382758620689638,stop
2025-04-23,VNET,582,ORB,IREN,-1.038275862068965,stop,-1.038275862068965,stop
2025-04-23,VNET,582,ORB,ENVX,-1.0382758620689656,stop,-1.0382758620689656,stop
2025-04-23,VNET,582,ORB,RCAT,-1.0382758620689685,stop,-1.0382758620689685,stop
2025-04-23,EPSM,840,BF,VMAR,-1.037266666666665,stop,-1.037266666666665,stop
2025-04-23,EPSM,840,BF,NEGG,-1.1082727735369011,stop,-1.1082727735369011,stop
2025-04-23,EPSM,840,BF,TTGT,0.37941454202077496,eod,0.37941454202077496,eod
2025-04-23,FATN,766,BF,MCRB,-1.0646511482838854,stop,-1.0646511482838854,stop
2025-04-23,FATN,766,BF,FWRD,0.4153417060504776,eod,0.4153417060504776,eod
2025-04-23,FATN,766,BF,QNTM,0.0380839950659177,eod,0.0380839950659177,eod
2025-04-23,FATN,766,BF,BCTX,0.8165757500619882,eod,0.8165757500619882,eod
2025-04-23,FATN,766,BF,ZYBT,-1.2372033854908222,stop,-1.2372033854908222,stop
2025-04-23,FATN,766,BF,SEI,-0.38753146387377113,eod,-0.38753146387377113,eod
2025-04-23,FATN,766,BF,ARWR,0.20576973368948168,eod,0.20576973368948168,eod
2025-04-23,PAL,582,BF,LUCK,-1.0609743560213456,stop,-1.0609743560213456,stop
2025-04-23,PAL,582,BF,OPRX,-1.14444227828746,stop,-1.14444227828746,stop
2025-04-23,PAL,582,BF,CVRX,-1.0284912280701763,stop,-1.0284912280701763,stop
2025-04-23,PAL,582,BF,NGNE,2.0,target,-1.2018108284409663,stop
2025-04-23,PAL,582,BF,ZYBT,-1.0284912280701752,stop,-1.0284912280701752,stop
2025-04-23,PAL,582,BF,PESI,-0.658441049745395,eod,-0.658441049745395,eod
2025-04-23,PAL,582,BF,AUUD,-1.0284912280701748,stop,-1.0284912280701748,stop
2025-04-23,TNXP,583,BF,FWRD,-1.0205834428383698,stop,-1.0205834428383698,stop
2025-04-23,TNXP,583,BF,SEI,-0.41506620843020486,eod,-0.41506620843020486,eod
2025-04-23,TNXP,583,BF,AXGN,-0.6732327753784514,eod,-0.6732327753784514,eod
2025-04-23,TNXP,583,BF,TPC,-0.8351941998900394,eod,-0.8351941998900394,eod
2025-04-23,TNXP,583,BF,QNTM,0.370462078569047,eod,0.370462078569047,eod
2025-04-23,TNXP,583,BF,ARWR,0.24884830328636334,eod,0.24884830328636334,eod
2025-04-23,TNXP,583,BF,ZYBT,-1.0205834428383715,stop,-1.0205834428383715,stop
2025-04-23,TNXP,583,BF,ICHR,0.5730619681060514,eod,0.5730619681060514,eod
2025-04-23,TNXP,583,BF,BCTX,2.0,target,1.5112667076176602,eod
2025-04-23,TNXP,583,BF,GRRR,-0.21836284021780752,eod,-0.21836284021780752,eod
2025-04-23,TSSI,626,BF,QNTM,-1.0421428571428584,stop,-1.0421428571428584,stop
2025-04-23,TSSI,626,BF,BCTX,2.0,target,2.929977502812136,eod
2025-04-23,TSSI,626,BF,MCRB,-1.0421428571428573,stop,-1.0421428571428573,stop
2025-04-23,TSSI,626,BF,ZYBT,-1.0421428571428586,stop,-1.0421428571428586,stop
2025-04-23,TSSI,626,BF,WTF,2.0,target,-1.0421428571428581,stop
2025-04-23,TSSI,626,BF,ELPW,-1.4580100844656616,stop,-1.4580100844656616,stop
2025-04-23,TSSI,626,BF,DOMH,-1.0421428571428593,stop,-1.0421428571428593,stop
2025-04-23,TSSI,626,BF,SCLX,2.0,target,-1.0421428571428546,stop
2025-04-23,XGN,580,BF,MVO,-0.12677211482132417,eod,-0.12677211482132417,eod
2025-04-23,XGN,580,BF,MIND,-1.0170333333333337,stop,-1.0170333333333337,stop
2025-04-23,XGN,580,BF,KPTI,-0.270642443391258,eod,-0.270642443391258,eod
2025-04-24,EPSM,579,ORB,TWI,1.2272727272727357,eod,1.2272727272727357,eod
2025-04-24,EPSM,579,ORB,BCTX,-1.3926336511771036,stop,-1.3926336511771036,stop
2025-04-24,EPSM,579,ORB,ERO,1.050612244897966,eod,1.050612244897966,eod
2025-04-24,EPSM,579,ORB,CADL,-1.032000000000001,stop,-1.032000000000001,stop
2025-04-24,EPSM,579,ORB,EBS,2.0,target,2.3060240963855483,eod
2025-04-24,EPSM,579,ORB,LTBR,1.1551925320886849,eod,1.1551925320886849,eod
2025-04-24,EPSM,579,ORB,INDV,1.554807692307696,eod,1.554807692307696,eod
2025-04-24,EPSM,579,ORB,COHU,2.0,target,1.8420056764427652,eod
2025-04-24,EPSM,579,ORB,RES,-1.0592101167315142,stop,-1.0592101167315142,stop
2025-04-24,ALGS,625,BF,EHTH,0.6161157573343943,eod,0.6161157573343943,eod
2025-04-24,ALGS,625,BF,MIND,0.5577581150773598,eod,0.5577581150773598,eod
2025-04-24,ALGS,625,BF,XGN,0.0,eod,0.0,eod
2025-04-24,EPSM,579,BF,XNET,0.6218592964824121,eod,0.6218592964824121,eod
2025-04-24,EPSM,579,BF,RYET,-1.031999999999999,stop,-1.031999999999999,stop
2025-04-24,EPSM,579,BF,BCTX,-1.3926336511771036,stop,-1.3926336511771036,stop
2025-04-24,ZYBT,584,BF,LZMH,0.28615174246728403,eod,0.28615174246728403,eod
2025-04-24,ZYBT,584,BF,RYET,-1.0784121365360322,stop,-1.0784121365360322,stop
2025-04-24,ZYBT,584,BF,TSSI,0.17708649921039316,eod,0.17708649921039316,eod
2025-04-24,ZYBT,584,BF,XNET,0.019097563640336115,eod,0.019097563640336115,eod
2025-04-25,CLPT,593,BF,DMRC,0.5032782585890361,eod,0.5032782585890361,eod
2025-04-25,CLPT,593,BF,SION,-1.0326666666666684,stop,-1.0326666666666684,stop
2025-04-25,CLPT,593,BF,ICHR,0.9791565681047036,eod,0.9791565681047036,eod
2025-04-25,CPS,719,BF,PACS,2.0,target,2.353797840529482,eod
2025-04-25,CPS,719,BF,TECX,-1.0774319066147886,stop,-1.0774319066147886,stop
2025-04-25,ZYBT,580,BF,PIII,-1.3136595176682564,stop,-1.3136595176682564,stop
2025-04-25,ZYBT,580,BF,CVRX,0.8795524234762497,eod,0.8795524234762497,eod
2025-04-25,ZYBT,580,BF,EPSM,-1.0177931034482761,stop,-1.0177931034482761,stop
2025-04-25,ZYBT,580,BF,NGNE,0.1480743541558167,eod,0.1480743541558167,eod
2025-04-25,ZYBT,580,BF,FATN,-1.1338587665782474,stop,-1.1338587665782474,stop
2025-04-25,ZYBT,580,BF,TSSI,-0.11230938315702697,eod,-0.11230938315702697,eod
2025-04-25,ZYBT,580,BF,RYET,-1.1902607440122297,stop,-1.1902607440122297,stop
2025-04-28,EPSM,613,BF,TSSI,-1.0320833333333344,stop,-1.0320833333333344,stop
2025-04-28,EPSM,613,BF,CVRX,2.0,target,0.5815246072448229,eod
2025-04-28,EPSM,613,BF,LZMH,-1.0320833333333352,stop,-1.0320833333333352,stop
2025-04-28,EPSM,613,BF,TTGT,-1.1070644798691969,stop,-1.1070644798691969,stop
2025-04-28,EPSM,613,BF,DOMH,-1.0320833333333344,stop,-1.0320833333333344,stop
2025-04-29,DUOT,757,BF,XGN,-0.09138092953011062,eod,-0.09138092953011062,eod
2025-04-29,DUOT,757,BF,SION,-0.15610279449482678,eod,-0.15610279449482678,eod
2025-04-29,SCLX,579,BF,VVPR,2.0,target,3.1164650524995983,eod
2025-04-29,SCLX,579,BF,UPC,-1.018444365698086,stop,-1.018444365698086,stop
2025-04-29,SCLX,579,BF,FATN,-1.070251547511991,stop,-1.070251547511991,stop
2025-04-29,SCLX,579,BF,TSSI,0.42291880364940776,eod,0.42291880364940776,eod
2025-04-29,SCLX,579,BF,MCRB,-0.30556886901131325,eod,-0.30556886901131325,eod
2025-04-30,GDS,608,ORB,NOG,1.2381834179080016,eod,1.2381834179080016,eod
2025-04-30,GDS,608,ORB,KRG,1.0201357310183308,eod,1.0201357310183308,eod
2025-04-30,GDS,608,ORB,MT,2.0,target,2.236765908161871,eod
2025-04-30,GDS,608,ORB,FRSH,2.0,target,1.536576961221021,eod
2025-04-30,GDS,608,ORB,KC,0.25157598887308946,eod,0.25157598887308946,eod
2025-04-30,GDS,608,ORB,CZR,-0.11604744650550029,eod,-0.11604744650550029,eod
2025-04-30,GDS,608,ORB,MIR,2.0,target,2.3047661669277106,eod
2025-04-30,GDS,608,ORB,BCRX,2.0,target,3.3347722857759607,eod
2025-04-30,GDS,608,ORB,EXTR,2.0,target,0.21541307257584721,eod
2025-04-30,GDS,608,ORB,CON,1.310889809179508,eod,1.310889809179508,eod
2025-04-30,GDS,608,ORB,NEXT,2.0,target,1.5401741210872564,eod
2025-04-30,GDS,608,ORB,XPRO,2.0,target,5.466654961052203,eod
2025-04-30,TSLQ,599,ORB,CZR,-0.05436551979282132,eod,-0.05436551979282132,eod
2025-04-30,TSLQ,599,ORB,SOXS,-1.072474999999997,stop,-1.072474999999997,stop
2025-04-30,TSLQ,599,ORB,MT,2.0,target,3.219298785852537,eod
2025-04-30,TSLQ,599,ORB,NOG,-1.0724749999999967,stop,-1.0724749999999967,stop
2025-04-30,TSLQ,599,ORB,KRG,-1.072475000000004,stop,-1.072475000000004,stop
2025-04-30,TSLQ,599,ORB,FRSH,2.0,target,2.7431350314026446,eod
2025-04-30,TSLQ,599,ORB,VNET,2.0,target,4.202102607232927,eod
2025-04-30,TSLQ,599,ORB,KC,2.0,target,1.0421985815602866,eod
2025-04-30,TSLQ,599,ORB,SCO,-1.072474999999997,stop,-1.072474999999997,stop
2025-04-30,TSLQ,599,ORB,NVDS,-1.072475000000004,stop,-1.072475000000004,stop
2025-04-30,TSLQ,599,ORB,BCRX,2.0,target,3.810135533294047,eod
2025-04-30,ULY,590,ORB,BSBR,0.5048591078854024,eod,0.5048591078854024,eod
2025-04-30,ULY,590,ORB,LZMH,0.37709412425035477,eod,0.37709412425035477,eod
2025-04-30,ULY,590,ORB,SXC,-0.10372210707022009,eod,-0.10372210707022009,eod
2025-04-30,ULY,590,ORB,HUYA,0.49145720981780644,eod,0.49145720981780644,eod
2025-04-30,ULY,590,ORB,XPRO,0.6528512579466657,eod,0.6528512579466657,eod
2025-04-30,ULY,590,ORB,EXTR,-0.3186359611276257,eod,-0.3186359611276257,eod
2025-04-30,ULY,590,ORB,MIR,0.2672252249461826,eod,0.2672252249461826,eod
2025-04-30,ULY,590,ORB,BCRX,0.4749321043361717,eod,0.4749321043361717,eod
2025-04-30,ULY,590,ORB,OMH,2.0,target,1.3378557378373637,eod
2025-04-30,ULY,590,ORB,KC,-0.11621960038293531,eod,-0.11621960038293531,eod
2025-04-30,ALMU,732,BF,SION,-0.3527746417716017,eod,-0.3527746417716017,eod
2025-04-30,ALMU,732,BF,DUOT,-1.083101702127662,stop,-1.083101702127662,stop
2025-04-30,ALMU,732,BF,LE,-0.2773741567202897,eod,-0.2773741567202897,eod
2025-04-30,ALMU,732,BF,XGN,-0.5330784574468113,eod,-0.5330784574468113,eod
2025-04-30,GRRR,678,BF,ARWR,0.5694020818203863,eod,0.5694020818203863,eod
2025-04-30,GRRR,678,BF,FWRD,1.81391941391941,eod,1.81391941391941,eod
2025-04-30,GRRR,678,BF,FORM,1.2550873335776251,eod,1.2550873335776251,eod
2025-04-30,GRRR,678,BF,MCRB,2.0,target,2.354214664472477,eod
2025-04-30,GRRR,678,BF,FATN,-1.040266666666663,stop,-1.040266666666663,stop
2025-04-30,GRRR,678,BF,TPC,0.8405810832149072,eod,0.8405810832149072,eod
2025-04-30,GRRR,678,BF,WTF,0.3289414972071749,eod,0.3289414972071749,eod
2025-04-30,GRRR,678,BF,BCTX,0.09451095993952756,eod,0.09451095993952756,eod
2025-04-30,GRRR,678,BF,COGT,-1.040266666666664,stop,-1.040266666666664,stop
2025-04-30,KPTI,718,BF,LE,-0.3568204690514044,eod,-0.3568204690514044,eod
2025-05-01,BTDR,677,ORB,ZETA,-1.0699526982011989,stop,-1.0699526982011989,stop
2025-05-01,BTDR,677,ORB,CWH,-1.069952698201195,stop,-1.069952698201195,stop
2025-05-01,BTDR,677,ORB,GTX,-1.0699526982012038,stop,-1.0699526982012038,stop
2025-05-01,BTDR,677,ORB,BULL,-1.0699526982012033,stop,-1.0699526982012033,stop
2025-05-01,BTDR,677,ORB,HAYW,0.37942619358929486,eod,0.37942619358929486,eod
2025-05-01,BTDR,677,ORB,CORZ,-1.0699526982011986,stop,-1.0699526982011986,stop
2025-05-01,BTDR,677,ORB,AUR,-1.0699526982012002,stop,-1.0699526982012002,stop
2025-05-01,BTDR,677,ORB,VTRS,-1.0994167942981001,stop,-1.0994167942981001,stop
2025-05-01,BTDR,677,ORB,EZPW,-1.0699526982012009,stop,-1.0699526982012009,stop
2025-05-01,BTDR,677,ORB,NBIS,-1.0699526982012009,stop,-1.0699526982012009,stop
2025-05-01,BTDR,677,ORB,KSS,-1.069952698201198,stop,-1.069952698201198,stop
2025-05-01,BTDR,677,ORB,MCW,-1.0699526982012018,stop,-1.0699526982012018,stop
2025-05-01,NTGR,581,ORB,EVER,0.9366094574049552,eod,0.9366094574049552,eod
2025-05-01,NTGR,581,ORB,UPBD,0.15340528507463946,eod,0.15340528507463946,eod
2025-05-01,NTGR,581,ORB,TTMI,-0.2999336718095722,eod,-0.2999336718095722,eod
2025-05-01,NTGR,581,ORB,ULY,-1.0148204168893642,stop,-1.0148204168893642,stop
2025-05-01,NTGR,581,ORB,OTEX,-0.9258768154080703,eod,-0.9258768154080703,eod
2025-05-01,NTGR,581,ORB,ALKT,-0.12665983784851104,eod,-0.12665983784851104,eod
2025-05-01,NTGR,581,ORB,TMCI,0.2848551517475502,eod,0.2848551517475502,eod
2025-05-01,NTGR,581,ORB,MAX,-1.0148204168893626,stop,-1.0148204168893626,stop
2025-05-01,NTGR,581,ORB,ALKS,0.5125634479851007,eod,0.5125634479851007,eod
2025-05-01,NTGR,581,ORB,TNDM,0.8874766387765421,eod,0.8874766387765421,eod
2025-05-01,NTGR,581,ORB,DNLI,0.2442345392497895,eod,0.2442345392497895,eod
2025-05-01,NTGR,581,ORB,NVRI,-0.2644080817163894,eod,-0.2644080817163894,eod
2025-05-01,TSSI,791,ORB,NVRI,0.983353484548047,eod,0.983353484548047,eod
2025-05-01,TSSI,791,ORB,MAX,-1.0414071190211307,stop,-1.0414071190211307,stop
2025-05-01,TSSI,791,ORB,TMCI,1.0949500375310406,eod,1.0949500375310406,eod
2025-05-01,TSSI,791,ORB,MCW,0.925035997734365,eod,0.925035997734365,eod
2025-05-01,TSSI,791,ORB,RWT,-0.359078061144238,eod,-0.359078061144238,eod
2025-05-01,TSSI,791,ORB,OBIO,-1.0414071190211374,stop,-1.0414071190211374,stop
2025-05-01,TSSI,791,ORB,INN,-1.0414071190211358,stop,-1.0414071190211358,stop
2025-05-01,TSSI,791,ORB,TTMI,0.9506650857485157,eod,0.9506650857485157,eod
2025-05-01,TSSI,791,ORB,SHC,0.6042925593958846,eod,0.6042925593958846,eod
2025-05-01,TSSI,791,ORB,UPBD,0.6538142547155641,eod,0.6538142547155641,eod
2025-05-01,TSSI,791,ORB,EVER,-0.06439957330468289,eod,-0.06439957330468289,eod
2025-05-01,ARQQ,582,BF,NGNE,1.3323419526103615,eod,1.3323419526103615,eod
2025-05-01,ARQQ,582,BF,NTCL,0.677967806841047,eod,0.677967806841047,eod
2025-05-01,ARQQ,582,BF,CPS,0.575500622784324,eod,0.575500622784324,eod
2025-05-01,ARQQ,582,BF,AXGN,0.5326327924093287,eod,0.5326327924093287,eod
2025-05-01,ARQQ,582,BF,CLW,0.0431355228994349,eod,0.0431355228994349,eod
2025-05-01,ARQQ,582,BF,SION,1.4409259925632711,eod,1.4409259925632711,eod
2025-05-01,MLGO,578,BF,COGT,1.831278129590981,eod,1.831278129590981,eod
2025-05-01,MLGO,578,BF,WTF,0.0664485950007252,eod,0.0664485950007252,eod
2025-05-01,MLGO,578,BF,SCLX,1.4801635428329678,eod,1.4801635428329678,eod
2025-05-01,TSSI,791,BF,ZYBT,2.0,target,2.352354184887375,eod
2025-05-01,TSSI,791,BF,EPSM,-1.579530030831497,stop,-1.579530030831497,stop
2025-05-01,TSSI,791,BF,WTF,0.11182351860604535,eod,0.11182351860604535,eod
2025-05-01,TSSI,791,BF,LHSW,2.0,target,1.6630490352510041,eod
2025-05-02,ADPT,716,ORB,AMRX,0.8392090741876157,eod,0.8392090741876157,eod
2025-05-02,ADPT,716,ORB,BGC,1.031315956365858,eod,1.031315956365858,eod
2025-05-02,ADPT,716,ORB,DRH,0.6140513984231625,eod,0.6140513984231625,eod
2025-05-02,ADPT,716,ORB,HIMX,0.885832418632183,eod,0.885832418632183,eod
2025-05-02,ADPT,716,ORB,SNCY,1.868262889246842,eod,1.868262889246842,eod
2025-05-02,ADPT,716,ORB,XHR,-0.4860948259211444,eod,-0.4860948259211444,eod
2025-05-02,ADPT,716,ORB,SVV,2.0,target,3.5763320673932926,eod
2025-05-02,ADPT,716,ORB,NVST,0.2895798570291594,eod,0.2895798570291594,eod
2025-05-02,ADPT,716,ORB,EH,0.12910275480266917,eod,0.12910275480266917,eod
2025-05-02,ADPT,716,ORB,NPKI,1.092593456490645,eod,1.092593456490645,eod
2025-05-02,ADPT,716,ORB,FIVN,-0.1467665828287756,eod,-0.1467665828287756,eod
2025-05-02,CNK,587,ORB,WSC,-0.05124556351703984,eod,-0.05124556351703984,eod
2025-05-02,CNK,587,ORB,FIVN,-1.0270825688073406,stop,-1.0270825688073406,stop
2025-05-02,CNK,587,ORB,NVST,-0.2970571535344785,eod,-0.2970571535344785,eod
2025-05-02,CNK,587,ORB,HSAI,0.7224821952671223,eod,0.7224821952671223,eod
2025-05-02,CNK,587,ORB,ZETA,-1.027082568807339,stop,-1.027082568807339,stop
2025-05-02,CNK,587,ORB,NNE,-0.3669791854324519,eod,-0.3669791854324519,eod
2025-05-02,CNK,587,ORB,JACK,0.87391675225876,eod,0.87391675225876,eod
2025-05-02,CNK,587,ORB,BGC,0.7979746327768569,eod,0.7979746327768569,eod
2025-05-02,CNK,587,ORB,EH,0.9908783851604986,eod,0.9908783851604986,eod
2025-05-02,CNK,587,ORB,DRH,0.3538254690579896,eod,0.3538254690579896,eod
2025-05-02,CNK,587,ORB,BTSG,1.2222028445415378,eod,1.2222028445415378,eod
2025-05-02,CNK,587,ORB,ATEN,0.3295668976772347,eod,0.3295668976772347,eod
2025-05-02,SMMT,603,ORB,HSAI,0.46421236436203417,eod,0.46421236436203417,eod
2025-05-02,SMMT,603,ORB,WSC,0.24494667932526923,eod,0.24494667932526923,eod
2025-05-02,SMMT,603,ORB,ZETA,-0.031190761520862177,eod,-0.031190761520862177,eod
2025-05-02,SMMT,603,ORB,FIVN,0.33206360833867393,eod,0.33206360833867393,eod
2025-05-02,SMMT,603,ORB,NVST,-0.162809924585745,eod,-0.162809924585745,eod
2025-05-02,SMMT,603,ORB,PONY,2.0,target,0.7107531896966771,eod
2025-05-02,SMMT,603,ORB,NNE,-0.6224678296282319,eod,-0.6224678296282319,eod
2025-05-02,SMMT,603,ORB,VNET,2.0,target,1.4585717324853602,eod
2025-05-02,SMMT,603,ORB,JACK,0.5650158726578693,eod,0.5650158726578693,eod
2025-05-02,SMMT,603,ORB,BGC,0.5233833554058764,eod,0.5233833554058764,eod
2025-05-02,SMMT,603,ORB,EH,0.1568270845102773,eod,0.1568270845102773,eod
2025-05-02,SMMT,603,ORB,DRH,0.01400109544022974,eod,0.01400109544022974,eod
2025-05-02,AARD,663,BF,ALMU,1.5089182703530424,eod,1.5089182703530424,eod
2025-05-02,RYET,618,BF,TTGT,-1.0409727544910086,stop,-1.0409727544910086,stop
2025-05-02,RYET,618,BF,PAL,2.0,target,1.7949167893128013,eod
2025-05-02,RYET,618,BF,ZYBT,-1.0379545454545458,stop,-1.0379545454545458,stop
2025-05-02,RYET,618,BF,SPCB,1.158108108108102,eod,1.158108108108102,eod
2025-05-02,RYET,618,BF,WTF,-1.0379545454545436,stop,-1.0379545454545436,stop
2025-05-02,RYET,618,BF,CPS,-1.0379545454545487,stop,-1.0379545454545487,stop
2025-05-02,TNXP,587,BF,STAA,0.6672900711517004,eod,0.6672900711517004,eod
2025-05-02,TNXP,587,BF,TPC,0.2736828723410321,eod,0.2736828723410321,eod
2025-05-02,TNXP,587,BF,FWRD,2.0,target,2.111600242653116,eod
2025-05-02,TNXP,587,BF,ZYBT,-1.2080821821749141,stop,-1.2080821821749141,stop
2025-05-02,TNXP,587,BF,CPS,2.0,target,4.122611149809455,eod
2025-05-02,TNXP,587,BF,NGNE,2.0,target,1.6654293130268036,eod
2025-05-02,TNXP,587,BF,TITN,1.5153029335899124,eod,1.5153029335899124,eod
2025-05-02,TNXP,587,BF,SEI,0.6563495228671793,eod,0.6563495228671793,eod
2025-05-02,TSSI,584,BF,CVRX,1.1286791329925803,eod,1.1286791329925803,eod
2025-05-02,TSSI,584,BF,EPSM,-1.0576219013544623,stop,-1.0576219013544623,stop
2025-05-02,TSSI,584,BF,LZMH,-1.0169010989010994,stop,-1.0169010989010994,stop
2025-05-02,TSSI,584,BF,FATN,2.0,target,1.7566498921639135,eod
2025-05-05,PESI,603,BF,OPRX,-1.0277272727272726,stop,-1.0277272727272726,stop
2025-05-05,PESI,603,BF,BBCP,0.40973923065841095,eod,0.40973923065841095,eod
2025-05-05,SCLX,577,BF,TSSI,-1.0232434640522865,stop,-1.0232434640522865,stop
2025-05-05,SCLX,577,BF,VVPR,-1.0232434640522885,stop,-1.0232434640522885,stop
2025-05-05,SCLX,577,BF,LHSW,-1.1081650235073546,stop,-1.1081650235073546,stop
2025-05-05,SCLX,577,BF,RYET,-1.0232434640522887,stop,-1.0232434640522887,stop
2025-05-05,SCLX,577,BF,FLD,-1.0232434640522898,stop,-1.0232434640522898,stop
2025-05-05,UPC,796,BF,TSSI,-0.12614292613684974,eod,-0.12614292613684974,eod
2025-05-05,UPC,796,BF,EPSM,2.0,target,2.6746769227889935,eod
2025-05-05,UPC,796,BF,ARTV,-0.2359109750370703,eod,-0.2359109750370703,eod
2025-05-06,CRMD,580,ORB,ORLA,1.1244462343938775,eod,1.1244462343938775,eod
2025-05-06,CRMD,580,ORB,TALO,-1.0168010471204183,stop,-1.0168010471204183,stop
